frame	deltaG
1	-1.7069
2	-23.6164
3	-4.3387
4	-26.8069
5	-6.8202
6	3.7465
7	-10.0666
8	-3.9448
9	-17.3822
10	-3.1461
11	-8.3987
12	-10.2274
13	-18.2784
14	-13.5954
15	-5.8247
16	-8.2814
17	-4.201
18	-0.7861
19	-5.7032
20	8.8642
21	-7.3942
22	-10.0771
23	-14.9173
24	-9.379
25	-11.4923
26	-22.5181
27	-19.6588
28	-14.2576
29	-29.8817
30	-18.5975
31	-16.3597
32	-21.9815
33	-11.8632
34	-6.4161
35	-8.7129
36	-10.2549
37	-15.5499
38	-17.464
39	-16.5865
40	-27.2923
41	-21.8977
42	-26.6518
43	-20.0219
44	-41.4092
45	-34.1095
46	-25.1699
47	-28.2978
48	-29.8865
49	-9.7784
50	-15.7572
51	-22.2834
52	-19.1485
53	-17.1028
54	-17.0735
55	-18.9997
56	-11.4482
57	-10.2758
58	-14.3582
59	-24.1922
60	-26.9192
61	-24.9554
62	-28.0056
63	-23.7899
64	-21.9634
65	-26.3744
66	-19.661
67	-24.2399
68	-26.6071
69	-27.7836
70	-29.7393
71	-16.5581428571
73	9.57586788701
