frame	deltaG
1	11.6266
2	2.2058
3	-16.1767
4	6.8455
5	-7.6909
6	-4.5743
7	-13.0382
8	-16.8831
9	-10.2588
10	-14.2675
11	5.8758
12	-5.3263
13	-1.9027
14	-5.161
15	-15.5416
16	7.7251
17	-4.2266
18	-9.8189
19	-8.1502
20	-7.5594
21	-8.6553
22	-4.3075
23	-6.422
24	-7.6621
25	-4.0423
26	4.1237
27	-6.0593
28	-9.4631
29	-1.4382
30	-4.0753
31	-0.7884
32	-5.4624
33	-1.5909
34	0.5246
35	-7.2987
36	-2.6824
37	-7.2121
38	-5.3636
39	-4.5774
40	-9.6134
41	-0.3629
42	-4.3125
43	-0.6811
44	-6.632
45	-5.928
46	-11.8226
47	-10.4357
48	-0.0206
49	-2.9582
50	2.0375
51	-3.0619
52	1.8565
53	-1.1331
54	-0.8702
55	-0.2895
56	0.0056
57	-4.8569
58	-5.8387
59	-6.8267
60	-6.96
61	-12.2656
62	-12.4401
63	-19.9505
64	-11.6952
65	-14.9871
66	-17.2725
67	-17.0997
68	-14.6889
69	-15.4553
70	-17.7591
71	-6.01526428571
73	6.59864725711
