frame	deltaG
1	-6.5779
2	-13.5571
3	-12.7316
4	-21.5199
5	-19.6412
6	-18.1737
7	-4.2858
8	-4.0368
9	-5.162
10	-11.1791
11	-17.5115
12	-13.8788
13	-11.0074
14	-3.2004
15	-15.0575
16	-13.1701
17	-21.0877
18	-15.983
19	-11.6791
20	-2.0379
21	-7.9737
22	-14.6425
23	-8.1197
24	-17.161
25	-14.1512
26	-16.3511
27	-6.038
28	-7.7456
29	-11.8653
30	-11.3987
31	-7.3585
32	-18.837
33	-11.6452
34	-20.5022
35	-14.9481
36	-16.4271
37	-20.2251
38	-18.236
39	-3.123
40	11.8863
41	-0.4743
42	13.0101
43	9.8713
44	7.6508
45	2.9806
46	-1.7548
47	-2.9543
48	7.7699
49	-3.6503
50	-8.3584
51	2.8354
52	-5.2763
53	0.0228
54	2.761
55	2.4672
56	-2.2452
57	15.1556
58	10.4962
59	13.5314
60	6.3382
61	7.8297
62	9.0986
63	0.241
64	0.9602
65	2.0611
66	-4.3462
67	-2.2997
68	-2.7808
69	4.2563
70	-4.076
71	-5.64600142857
73	9.73731439865
