frame	deltaG
1	21.297
2	5.5727
3	-4.7696
4	-3.4715
5	-11.3553
6	-13.2716
7	-1.9964
8	-18.5338
9	-21.7486
10	-4.9757
11	-19.7832
12	-17.498
13	-19.0982
14	-20.5278
15	-26.8434
16	-11.0669
17	-19.5074
18	-24.0099
19	-25.3243
20	-24.2055
21	-27.4252
22	-21.3539
23	-12.5204
24	-24.9111
25	-32.2529
26	-21.7975
27	-29.9781
28	-23.2711
29	-23.0757
30	-22.1114
31	-21.8022
32	-28.0964
33	-28.372
34	-17.5643
35	-19.531
36	-16.2818
37	-17.0574
38	-30.0892
39	-25.5531
40	-17.7821
41	-31.0607
42	-20.2382
43	-27.1056
44	-27.5802
45	-13.3222
46	-25.0454
47	-16.9164
48	-28.9724
49	-20.4862
50	-24.5632
51	-24.1676
52	-25.2797
53	-22.3545
54	-25.4709
55	-19.587
56	-19.9716
57	-26.6841
58	-14.8794
59	-28.6032
60	-19.7517
61	-26.6353
62	-17.3425
63	-13.3254
64	-23.8434
65	-18.0191
66	-14.1606
67	-28.0401
68	-25.8222
69	-25.9903
70	-12.1985
71	-19.8480257143
73	8.87522447283
