frame	deltaG
1	2.7244
2	-7.1132
3	-9.258
4	-5.655
5	-13.9494
6	-1.4895
7	-15.1091
8	-5.5549
9	-9.242
10	0.8224
11	-5.9488
12	-1.4972
13	5.8226
14	-12.9924
15	-1.1481
16	1.9344
17	-9.7121
18	-4.8362
19	3.6084
20	-11.8629
21	-6.3705
22	-5.4339
23	-5.5356
24	0.1835
25	1.8669
26	-6.1651
27	-2.3081
28	-10.977
29	18.9764
30	-5.0307
31	-3.9956
32	-12.4518
33	-8.4095
34	-18.54
35	-3.7692
36	-4.1845
37	1.9209
38	4.2816
39	-9.5909
40	-5.7421
41	-7.792
42	-8.2254
43	-4.0651
44	-8.9625
45	-5.5802
46	-8.1112
47	-4.5035
48	0.2263
49	-10.3335
50	3.0526
51	-0.9949
52	-1.8396
53	4.4975
54	-6.9579
55	-13.8152
56	-1.8489
57	-6.1546
58	-16.9253
59	3.5909
60	-14.2377
61	-6.9107
62	-3.5526
63	-16.3825
64	-13.6146
65	-10.9416
66	-8.3511
67	-1.5134
68	6.604
69	-3.3492
70	7.0218
71	-4.88145571429
73	6.65953958376
