frame	deltaG
1	16.2626
2	-13.5538
3	-8.6231
4	1.4608
5	-7.5886
6	-2.9139
7	-1.2017
8	5.2846
9	-8.6624
10	-1.0389
11	-4.3706
12	0.0325
13	-7.9538
14	-2.4718
15	-8.092
16	-6.3026
17	-5.4209
18	-16.0103
19	-0.3982
20	-2.2004
21	-7.6708
22	1.4909
23	5.2243
24	9.3927
25	-2.5591
26	0.0844
27	-2.0602
28	6.9809
29	-5.3942
30	2.0073
31	-0.7408
32	-1.252
33	0.4058
34	-2.5175
35	-6.4766
36	-2.966
37	-0.104
38	5.1571
39	4.7034
40	2.7506
41	-4.2898
42	10.0481
43	2.7078
44	-0.4318
45	-1.3055
46	1.958
47	1.3203
48	-3.9159
49	11.8626
50	-3.5526
51	14.2782
52	14.8653
53	10.0728
54	1.348
55	2.7005
56	15.2149
57	8.7097
58	2.5432
59	-5.4447
60	0.3128
61	0.651
62	-5.3916
63	-4.6836
64	-2.01
65	-3.216
66	-13.3147
67	-9.8353
68	-7.3628
69	13.646
70	5.2729
71	-0.207835714286
73	6.97030761567
