frame	deltaG
1	19.0376
2	42.9543
3	16.3158
4	-3.1867
5	-31.5763
6	-31.349
7	-12.2225
8	5.4462
9	-11.4371
10	-20.836
11	-26.1177
12	-27.871
13	-18.5802
14	-21.1137
15	-24.6524
16	-7.0892
17	-17.5044
18	-28.6914
19	-21.6362
20	-13.2358
21	-30.2084
22	-19.4468
23	-11.5999
24	-24.6252
25	-5.8217
26	6.4409
27	7.951
28	-4.1287
29	-15.5861
30	-23.0389
31	-3.0623
32	0.9752
33	-8.5049
34	-19.8957
35	-11.7123
36	-1.9364
37	-22.8858
38	-14.5975
39	-14.813
40	-12.6965
41	-20.272
42	-15.5383
43	-29.5096
44	5.2101
45	-19.4214
46	-0.2841
47	12.5782
48	-17.7227
49	-13.9911
50	15.7365
51	-9.4325
52	1.6871
53	-0.0391
54	-2.1126
55	3.0973
56	-16.1374
57	-5.2601
58	-25.8673
59	-0.8394
60	-1.6975
61	-25.1863
62	-3.9651
63	-22.3592
64	7.3596
65	-11.0379
66	-14.2895
67	-11.3809
68	-7.9598
69	-15.0557
70	-9.0756
71	-18.2744
72	-19.5345
73	-14.3479
74	-11.6465
75	-21.0941
76	-23.1374
77	-6.7133
78	-22.06
79	-12.3722
80	-12.9032
81	-18.7796
82	-21.3371
83	17.2272
84	24.7732
85	-32.1015
86	-23.0667
87	-19.409
88	-28.9279
89	-40.025
90	-37.1299
91	-46.8129
92	-32.9133
93	-28.8278
94	-34.0843
95	-14.2789
96	-51.3451
97	-27.8993
98	-43.7767
99	-40.34
100	-46.9553
101	-39.4414
102	-45.9716
103	-37.9347
104	-43.8354
105	-35.5348
106	-41.8046
107	-46.5596
108	-39.2702
109	-20.0956
110	-42.3266
111	-54.4638
112	-13.0021
113	-18.4755
114	-39.2261
115	-35.3881
116	-41.2782
117	-16.3349
118	-21.7295
119	-27.9923
120	-27.6223
121	-17.7634
122	-28.875
123	-18.1477
124	-37.8536
125	-42.7538
126	-30.2984
127	-29.6282
128	-38.6416
129	-33.6296
130	-16.4605
131	-8.957
132	-25.4331
133	-24.0661
134	-5.2372
135	-40.8029
136	-11.7641
137	-22.8728
138	-9.6864
139	-19.808
140	0.9755
141	-27.6042
142	-21.5485
143	-21.4015
144	-26.0539
145	-37.1519
146	-14.8094
147	-20.3956
148	-26.2822
149	-24.0893
150	-34.139
151	-28.5941
152	-33.7885
153	-28.4503
154	-5.4115
155	-34.113
156	-17.3487
157	-28.5239
158	-1.5742
159	-26.9485
160	-16.3475
161	-14.0701
162	-2.2138
163	-10.2543
164	-21.6467
165	-0.5732
166	-23.1561
167	8.6953
168	-19.4925
169	10.2292
170	-3.0038
171	-1.4409
172	-13.2505
173	-6.8299
174	-26.5723
175	-17.905
176	-8.495
177	-18.069
178	11.6394
179	-13.4008
180	-11.3451
181	-8.5644
182	-24.3762
183	-26.4075
184	-32.2085
185	-28.4035
186	-39.7902
187	-11.5829
188	-20.0187
189	-25.5177
190	-37.3303
191	-11.8817
192	-45.2449
193	-29.9239
194	-32.0883
195	-24.9859
196	-39.9726
197	-51.5089
198	-29.3106
199	-49.1294
200	-33.5851
201	-41.4432
202	-54.0922
203	-46.3131
204	-25.4742
205	-39.2163
206	-42.1492
207	-48.9783
208	-54.5792
209	-16.3804
210	-40.5169
211	-20.1909266667
213	16.2750882098
