	TALA2	TALA2&f6p	TALA2&mod	TALA2&mod&e4p	TALA2&mod&g3p	TALA2&mod&pi	TALA2&pi	TALA2&s7p
62	6.2050699941e-07	4.44050079171e-12	6.40842546012e-07	7.23917260197e-09	4.93270792084e-07	8.06112465768e-07	7.8053248874e-07	1.70343619597e-06
63	6.26526873331e-07	4.4705061575e-12	6.47059926493e-07	1.93716179325e-07	4.05022479752e-07	8.13933275949e-07	7.88104856457e-07	1.79607460232e-06
64	6.42873431606e-07	4.6571384693e-12	6.63944346148e-07	1.2961238961e-07	1.71505591306e-07	8.35172098581e-07	8.08667106069e-07	1.85804682637e-06
65	6.45059101162e-07	4.5892116087e-12	6.66930393083e-07	2.7437657028e-07	1.31744919358e-07	8.38928231298e-07	8.11416448293e-07	1.80341742748e-06
66	6.21821143512e-07	4.4521997342e-12	6.42200966171e-07	1.04258287384e-07	4.73858611246e-07	8.0782121534e-07	7.82185543686e-07	1.7157887678e-06
67	6.17179018714e-07	4.37291759628e-12	6.37406136259e-07	1.19704720601e-07	5.30695395036e-07	8.01789824018e-07	7.76346239326e-07	1.72097322338e-06
68	6.32098515336e-07	5.40982621962e-12	6.52815158156e-07	2.77305209437e-08	3.28462197041e-07	8.21172751581e-07	7.95113395612e-07	1.89823995217e-06
69	6.33935386145e-07	5.37939372555e-12	6.54710436797e-07	9.56024615519e-08	2.81333605555e-07	8.23556812595e-07	7.97423985716e-07	1.93310951165e-06
70	6.31110458881e-07	5.12135449566e-12	6.51793645807e-07	6.07059242198e-09	3.42389931577e-07	8.19887796554e-07	7.93870524594e-07	1.88633106169e-06
71	6.1620929192e-07	3.71722980298e-12	6.36403492991e-07	4.46062568563e-08	5.54250114954e-07	8.00528604347e-07	7.75126425105e-07	1.41995893398e-06
72	6.28772720279e-07	4.69989412771e-12	6.49383081594e-07	1.35792306584e-07	3.75766590032e-07	8.16855560537e-07	7.90929895496e-07	1.88670685347e-06
73	6.17165204206e-07	4.27145515289e-12	6.37390680347e-07	2.13772899913e-07	5.3968999857e-07	8.01770382126e-07	7.76328862124e-07	1.58877490799e-06
74	6.07607376049e-07	3.52443361208e-12	6.27520728007e-07	1.48738315513e-07	6.75689126503e-07	7.89355021024e-07	7.64306120404e-07	1.4946344383e-06
75	6.30732974868e-07	4.48293497633e-12	6.51403448442e-07	1.86739173977e-07	3.43183305124e-07	8.19396969362e-07	7.93395689435e-07	1.78459524573e-06
76	6.22099257403e-07	4.51195062839e-12	6.424882527e-07	1.04414520198e-07	4.69349597525e-07	8.0818259155e-07	7.82535381682e-07	1.54116767272e-06
77	6.19485096885e-07	4.61734286517e-12	6.39786643309e-07	4.52519248992e-08	5.07739422386e-07	8.04784251312e-07	7.7924704291e-07	1.66695652759e-06
78	6.24434432406e-07	4.8568695268e-12	6.4489873995e-07	1.09607586379e-07	4.36676542808e-07	8.11214730785e-07	7.85472786032e-07	1.7853812084e-06
79	6.32137402939e-07	4.61502640604e-12	6.52857220592e-07	1.37326806525e-07	3.27916538331e-07	8.21225661698e-07	7.95162312105e-07	1.76615795264e-06
80	6.28353249265e-07	4.74135051774e-12	6.48947513436e-07	1.67274646297e-07	3.79761340107e-07	8.16307661633e-07	7.90402245124e-07	1.62309059834e-06
81	6.37019381796e-07	5.05488430418e-12	6.57898136384e-07	1.74765470339e-07	2.55326716768e-07	8.27566603139e-07	8.01303327626e-07	1.77489480953e-06
82	6.40456372878e-07	5.34782753363e-12	6.61445848872e-07	8.47651096486e-08	1.8510768851e-07	8.32029251994e-07	8.0562670062e-07	1.94500218398e-06
83	6.39280272023e-07	4.55739917674e-12	6.60230909508e-07	9.05123433853e-08	2.24800096321e-07	8.30500986177e-07	8.04147289546e-07	1.74230941932e-06
84	6.44626463035e-07	4.77551641993e-12	6.59987957013e-07	2.2116247534e-07	1.50482294982e-07	8.30195377508e-07	8.10872235085e-07	1.806870354e-06
85	6.22096443461e-07	4.3525505833e-12	6.42485726277e-07	1.12738104291e-07	4.70641182207e-07	8.08179413586e-07	7.82531842038e-07	1.71254921448e-06
86	6.28519006522e-07	4.46142288298e-12	6.49117479197e-07	2.22096914029e-07	3.73420781349e-07	8.16521460674e-07	7.90610750305e-07	1.66564011634e-06
87	6.53712474551e-07	5.07374899146e-12	6.75136071387e-07	2.31338553179e-07	1.772576269e-08	8.49250110837e-07	8.22301481145e-07	1.88914996017e-06
88	6.20514371079e-07	4.62625269763e-12	6.40849712513e-07	2.01838442118e-07	4.92983996198e-07	8.06121480483e-07	7.80541761521e-07	1.75731267646e-06
89	6.3177372928e-07	4.76987937055e-12	6.52479625713e-07	1.74330674477e-07	3.33126461822e-07	8.20750687086e-07	7.94704848941e-07	1.81258928376e-06
90	6.26190402164e-07	4.8978716733e-12	6.4671253855e-07	1.25150505158e-07	4.03954650643e-07	8.13496298486e-07	7.87681611145e-07	1.8158676207e-06
91	6.15311025673e-07	4.87473291588e-12	6.35476388756e-07	3.94996282319e-08	5.50611246651e-07	7.99362404808e-07	7.7399650072e-07	1.70374631441e-06
92	6.2767756904e-07	4.25301825028e-12	6.51291728355e-07	1.34395974849e-07	2.94507773643e-07	8.19256437254e-07	7.89552310539e-07	1.52465983209e-06
93	6.41042754451e-07	5.07810672184e-12	6.57292911427e-07	5.55727540679e-08	1.9874339882e-07	8.26805293847e-07	8.06364306919e-07	1.90882435865e-06
94	6.14609838551e-07	4.54783757578e-12	6.37970392651e-07	1.23570760992e-07	4.83139015071e-07	8.02499599182e-07	7.73114481896e-07	1.65446440917e-06
95	6.13739722906e-07	4.08397243709e-12	6.33853681019e-07	1.26050313383e-07	5.87775235268e-07	7.97321209278e-07	7.72019967226e-07	1.60786438206e-06
96	6.24788475056e-07	4.47908039764e-12	6.45264084069e-07	2.4080908512e-07	4.32044669792e-07	8.11674295227e-07	7.85918134403e-07	1.68225173133e-06
97	6.29548075857e-07	4.49259299798e-12	6.50179491189e-07	2.66016701125e-07	3.51595511118e-07	8.17857359968e-07	7.91905211206e-07	1.70417061088e-06
98	6.18279493576e-07	4.62906619762e-12	6.41738828211e-07	1.81931985217e-07	4.93868625716e-07	8.07239894437e-07	7.77730520872e-07	1.67842091044e-06
99	6.20382764109e-07	4.25749714596e-12	6.40715241958e-07	2.45198665626e-07	4.94956311732e-07	8.05952330676e-07	7.80376213787e-07	1.63843003695e-06
