	TALA2	TALA2&f6p	TALA2&mod	TALA2&mod&e4p	TALA2&mod&g3p	TALA2&mod&pi	TALA2&pi	TALA2&s7p
33	5.14844142422e-07	2.22098495711e-07	5.19776600789e-07	1.74245732039e-07	1.13359803979e-06	6.4761069316e-07	6.40673865078e-07	3.98097611524e-07
34	4.90493960605e-07	2.90764157759e-07	4.94971188656e-07	2.01525021296e-07	1.40581534428e-06	6.20081089663e-07	6.08768682907e-07	4.14455544927e-07
35	5.31456321821e-07	3.56279694442e-07	5.34807203159e-07	1.38488253617e-07	1.03620052437e-06	6.62444230188e-07	6.57171190043e-07	4.10155274549e-07
36	5.12034867865e-07	2.67817400207e-07	5.15431428847e-07	2.44438349134e-07	6.55100738857e-07	6.42677640055e-07	6.35713139258e-07	4.91918871759e-07
37	5.16605429998e-07	3.66381523798e-07	5.20146003176e-07	1.13684739854e-07	7.42732852976e-07	6.52881454572e-07	6.49800095369e-07	3.98122041979e-07
38	5.10480147193e-07	3.2362704861e-07	5.14541174975e-07	1.10949460067e-07	5.60469098294e-07	6.39019808859e-07	6.42097538371e-07	4.96620417529e-07
39	4.79130922381e-07	2.86440947267e-08	4.85514340648e-07	5.44470151356e-08	1.37913202865e-06	6.10696274015e-07	5.90826816676e-07	1.55011087968e-07
40	5.1434557827e-07	1.38823426724e-07	5.19682194858e-07	2.54783399416e-07	7.69941839539e-07	6.49105196666e-07	6.24737899595e-07	4.30381595617e-07
41	5.15184816321e-07	8.99862683133e-08	5.20260724641e-07	1.1177185295e-07	1.19633023089e-06	6.51012179284e-07	6.3474389431e-07	4.54620408757e-07
42	5.3594536023e-07	1.10811057218e-07	5.40188986251e-07	4.50057327916e-07	7.09757595193e-07	6.73704497542e-07	6.66781919044e-07	3.89444373704e-07
43	4.78212778917e-07	7.31128747816e-07	4.83487824666e-07	6.67790781102e-08	1.27148591979e-06	6.02597932648e-07	5.93946388292e-07	4.69878485569e-07
44	5.07650802275e-07	8.28470424782e-08	5.14408027e-07	2.04717185325e-07	5.04544206275e-07	6.4703634401e-07	6.38536923303e-07	4.36851915661e-07
45	4.88014599785e-07	3.90832264077e-07	4.91685597058e-07	1.55622657681e-07	1.25299147812e-06	6.04950233347e-07	5.987985195e-07	2.94468138315e-07
46	5.01030319595e-07	5.2392192971e-07	5.05449696854e-07	3.31624101827e-07	5.90297622109e-07	6.35768835039e-07	6.30210018137e-07	4.78709933044e-07
47	5.00723520419e-07	4.52780585932e-07	5.06056766928e-07	3.76754254349e-07	6.6839123467e-07	6.34409151065e-07	6.23409178018e-07	3.75549588597e-07
48	5.35725048e-07	3.58060147895e-07	5.40220957969e-07	2.67272588647e-07	1.67795113028e-07	6.79503484809e-07	6.52689306861e-07	3.20065714672e-07
49	5.49706823145e-07	1.16018331053e-07	5.52980730322e-07	1.85662742327e-07	8.77454018399e-07	6.95239284081e-07	6.68982363968e-07	4.5286895574e-07
50	5.1347164374e-07	3.29575237839e-07	5.15762363075e-07	1.65022766116e-07	7.38401158087e-07	6.44336126807e-07	6.40112606188e-07	4.6395424531e-07
51	5.43567339202e-07	3.01226627533e-07	5.48650579423e-07	2.33004911241e-07	9.69913582436e-07	6.8277625237e-07	6.83711401509e-07	6.92781870459e-07
52	5.20860513524e-07	5.05987572543e-07	5.2336303215e-07	8.53195980683e-08	5.04805658839e-07	6.58299465451e-07	6.5314699248e-07	4.2735642099e-07
53	4.77902722597e-07	2.39820675989e-07	4.83065824556e-07	2.06647928747e-07	1.19481754939e-06	6.01299726176e-07	5.92563524058e-07	1.13831694282e-07
54	4.99330761038e-07	7.5308799331e-07	5.04320095771e-07	1.3754951757e-07	4.19165237978e-07	6.27191333135e-07	6.24758967476e-07	3.28974944104e-07
55	5.01386780651e-07	4.18389458986e-07	5.05751991606e-07	2.0132037279e-07	7.63504235734e-07	6.32621421068e-07	6.22993815096e-07	3.95423954259e-07
56	5.44211673465e-07	8.20327437647e-08	5.47121743281e-07	2.76171760288e-07	7.72694707147e-07	6.87843262583e-07	6.66870413307e-07	3.56556124791e-07
57	4.96570886013e-07	3.04224763255e-07	5.00580118158e-07	3.4122634328e-08	9.88098042074e-07	6.27100234844e-07	6.24601041501e-07	3.65532866706e-07
58	5.38785002989e-07	1.81575750639e-07	5.43752608562e-07	7.60220892291e-08	5.63213611239e-07	6.8325947101e-07	6.62561727697e-07	3.9459744082e-07
59	5.16582048095e-07	4.72764075181e-08	5.2006798411e-07	2.03279076618e-07	1.19490089705e-06	6.48837856915e-07	6.41574726102e-07	4.63307914314e-07
60	5.06893635854e-07	5.02805519167e-07	5.13272597401e-07	1.32128244272e-07	7.53023130431e-07	6.45609319538e-07	6.25089231731e-07	2.81933811116e-07
61	4.96311994593e-07	1.5164168819e-07	5.00264359865e-07	6.87551303333e-08	1.50295445034e-07	6.19529902768e-07	6.12492833468e-07	4.10985511634e-07
62	4.81800922533e-07	3.89603424944e-07	4.84960919424e-07	4.25749103371e-08	1.13076217904e-06	6.01434854377e-07	5.99675678988e-07	3.56079404434e-07
63	5.00691222298e-07	6.83795014866e-08	5.02684408404e-07	6.85772952277e-08	1.08350715591e-06	6.27741826958e-07	6.23264704734e-07	5.27378959081e-07
64	5.0342550373e-07	3.44054787222e-07	5.09385611374e-07	2.18228994317e-07	8.22723620878e-07	6.40719325488e-07	6.33222537063e-07	3.90370067268e-07
65	4.99418362292e-07	6.34248649067e-07	5.04723063237e-07	1.82471145144e-07	1.0513362269e-06	6.24674225231e-07	6.17918996703e-07	1.73971067281e-07
66	5.46466063357e-07	3.39520872902e-07	5.49877751607e-07	3.03979104739e-07	6.76208513283e-07	6.91648859848e-07	6.72156866737e-07	2.12462719784e-07
67	5.35828161661e-07	1.67256188214e-07	5.41156878784e-07	4.48014294931e-07	6.63852984963e-07	6.8067980602e-07	6.68568034474e-07	3.70910606952e-07
68	4.99984000536e-07	1.74316709935e-07	5.03401729156e-07	2.97443822631e-07	6.97543666003e-07	6.33192901771e-07	6.21863429464e-07	3.23293097271e-07
69	5.15545387427e-07	1.69743294102e-07	5.20406344339e-07	1.13346871527e-07	8.75095415127e-07	6.54575628776e-07	6.41959286342e-07	4.64264980951e-07
70	5.3049442535e-07	2.23309548601e-07	5.34017201552e-07	4.84565328575e-07	7.82579468285e-07	6.7169955534e-07	6.56830530231e-07	5.13662661572e-07
71	5.0382685799e-07	3.59176360932e-07	5.09245675435e-07	2.31833081453e-07	8.72428939899e-07	6.34530126267e-07	6.26470515136e-07	3.27978989148e-07
72	4.94157111955e-07	1.37957892716e-07	4.97467979984e-07	4.31026396713e-07	1.16012818462e-06	6.25729696431e-07	6.08128931665e-07	2.23742009701e-07
73	4.92830353437e-07	5.72518217853e-07	4.97680788662e-07	2.13175515555e-07	1.00379280114e-06	6.21321955392e-07	6.13468139754e-07	4.37462001079e-07
74	5.19757660232e-07	4.71855092686e-07	5.23798528773e-07	9.7908063342e-08	9.50155414152e-07	6.54659145884e-07	6.2932733349e-07	5.29349960719e-07
75	5.11037905682e-07	1.37172264396e-07	5.15605489626e-07	2.45585832858e-07	5.70115938763e-07	6.3658423239e-07	6.28110122663e-07	3.23367380381e-07
76	5.14742000542e-07	6.10550955029e-07	5.17802136184e-07	2.88564735818e-07	5.52352937972e-07	6.47914882828e-07	6.43513057973e-07	3.78049561977e-07
77	4.99050702432e-07	2.76186387117e-07	5.0155413459e-07	2.83067353699e-07	1.00131592316e-06	6.30869129819e-07	6.22679941149e-07	2.37819325847e-07
78	5.13256980564e-07	4.08205231893e-07	5.19164875798e-07	3.46471448533e-07	7.30418423631e-07	6.48773189677e-07	6.45564559979e-07	2.87841995988e-07
79	5.10020118348e-07	5.84159140817e-07	5.12486879994e-07	2.05924206718e-07	7.98624386517e-07	6.25566430001e-07	6.21276040915e-07	3.41746362605e-07
80	5.12848678576e-07	1.02366331522e-07	5.17702023494e-07	1.10107480877e-07	1.17056362919e-06	6.51020450238e-07	6.2746245222e-07	3.99096902668e-07
81	5.02070624208e-07	6.70822482432e-07	5.06069434526e-07	1.44120446893e-07	9.491166947e-07	6.3359040044e-07	6.04887917846e-07	4.92922977021e-07
82	5.02747361996e-07	8.95547358006e-08	5.04322314086e-07	1.3692542828e-07	9.65904334033e-07	6.34350761634e-07	6.27064073667e-07	4.10354402299e-07
83	5.11950253914e-07	5.80985942472e-07	5.13766049016e-07	2.18074455476e-07	5.02526015021e-07	6.42028277067e-07	6.16649082534e-07	2.56897494344e-07
84	5.20216958011e-07	2.52524899394e-07	5.23142241092e-07	1.62095603443e-07	4.99291603317e-07	6.54250583458e-07	6.49186805826e-07	4.8115909769e-07
85	5.1860626909e-07	2.25365077095e-07	5.23289353423e-07	2.42578083143e-07	9.11814509185e-07	6.53951629799e-07	6.43722558117e-07	2.89167958551e-07
86	4.97554617726e-07	2.45656102438e-07	5.03697603368e-07	1.98535131696e-07	1.23539038715e-06	6.29045752432e-07	6.13687758985e-07	3.46757128561e-07
87	5.16270288749e-07	5.25088727069e-07	5.20281587591e-07	2.31557821467e-07	3.82453025364e-07	6.54423768385e-07	6.30806323719e-07	4.55772052248e-07
88	5.11989136522e-07	2.63270297485e-07	5.17170889203e-07	3.34134283348e-07	7.52796898046e-07	6.39451654942e-07	6.41386991063e-07	4.31585570014e-07
89	5.01206523892e-07	4.50204345833e-07	5.03396910036e-07	2.5999773397e-08	8.12908180084e-07	6.33185075728e-07	6.30431723253e-07	5.12078641579e-07
90	5.04132050319e-07	6.46764461088e-07	5.08613362525e-07	4.30647878548e-08	3.01231519552e-07	6.39749117214e-07	6.28295657642e-07	3.81603147374e-07
91	4.83466064081e-07	2.3712380151e-07	4.8752959523e-07	3.60160646814e-07	8.43669390121e-07	6.13229572781e-07	6.04420057353e-07	2.15443973679e-07
92	5.15454840331e-07	4.54883898808e-07	5.20367006304e-07	1.7174404404e-07	9.06065553198e-07	6.39759906269e-07	6.35255600431e-07	4.97485245286e-07
93	4.82426804325e-07	2.4083786762e-07	4.86617445232e-07	9.96437461416e-08	9.25690222711e-07	6.05513857026e-07	6.023194251e-07	1.82425746498e-07
94	4.96922873302e-07	5.3573637172e-07	4.99204489513e-07	1.91295182648e-07	8.17802221184e-07	6.27590497213e-07	6.1734334106e-07	3.62814959784e-07
95	5.08932078494e-07	9.73420823321e-08	5.15161628123e-07	1.964221025e-07	8.23248105272e-07	6.41508127987e-07	6.27715238903e-07	4.330286724e-07
96	5.11393917065e-07	1.90597749394e-07	5.16871567735e-07	9.40223601431e-08	1.0213354008e-06	6.40047089862e-07	6.34881996242e-07	3.18359584256e-07
97	4.97070828306e-07	3.28143494384e-07	4.99052220904e-07	8.17125169917e-08	9.4815962895e-07	6.26836153273e-07	6.22881710408e-07	5.5913292846e-07
98	4.92285647487e-07	4.37959371329e-07	4.97366156969e-07	2.26957104515e-07	8.46195258019e-07	6.12832777194e-07	5.96930945929e-07	2.54279015838e-07
99	5.18150504357e-07	1.48636117956e-07	5.24148796728e-07	2.71541393204e-07	4.04901091135e-07	6.39192473558e-07	6.32507145868e-07	5.26858752651e-07
