frame	deltaG
1	-31.6976
2	-20.7792
3	-15.3506
4	-3.9
5	-9.1601
6	-27.3901
7	-22.5792
8	-20.2459
9	-38.2718
10	-34.0845
11	-36.5923
12	-37.6034
13	-38.5393
14	-37.5441
15	-39.57
16	-35.1317
17	-37.4528
18	-27.4291
19	-32.6366
20	-38.7942
21	-27.9924
22	-40.8627
23	-39.0125
24	-40.9715
25	-33.9532
26	-41.2084
27	-35.2319
28	-33.1212
29	-23.552
30	-36.6664
31	-32.4747
32	-34.907
33	-24.92
34	-29.6227
35	-28.6788
36	-32.3302
37	-25.7026
38	-43.1681
39	-33.7175
40	-38.666
41	-39.4638
42	-40.4679
43	-41.1562
44	-37.1086
45	-34.5976
46	-39.0867
47	-32.9212
48	-28.2197
49	-39.1655
50	-35.8615
51	-42.7151
52	-34.2455
53	-26.716
54	-36.0648
55	-38.3
56	-34.3635
57	-33.0195
58	-38.6758
59	-43.2631
60	-40.9071
61	-43.4464
62	-49.9451
63	-48.2344
64	-53.7771
65	-46.14
66	-42.4664
67	-45.208
68	-36.896
69	-35.2976
70	-35.1918
71	-34.7776314286
73	8.52832237001
