frame	deltaG
1	-107.1705
2	-112.6666
3	-100.4081
4	-85.5262
5	-98.6603
6	-92.2436
7	-88.0396
8	-86.6196
9	-111.6152
10	-104.3128
11	-92.1195
12	-98.0304
13	-104.4939
14	-94.1829
15	-89.4993
16	-90.4496
17	-98.3497
18	-94.63
19	-106.8452
20	-99.239
21	-88.731
22	-99.2157
23	-107.1328
24	-99.4944
25	-102.7975
26	-108.5938
27	-107.2366
28	-103.4856
29	-97.5189
30	-104.0385
31	-109.4657
32	-98.7856
33	-95.7617
34	-107.8855
35	-97.6634
36	-105.3035
37	-96.8803
38	-112.6215
39	-89.185
40	-104.2768
41	-114.4292
42	-95.1234
43	-87.9167
44	-108.6369
45	-100.6363
46	-111.2356
47	-95.3688
48	-102.2075
49	-98.5347
50	-91.3251
51	-92.9758
52	-108.0389
53	-121.1862
54	-101.4666
55	-93.9779
56	-100.8663
57	-80.699
58	-99.5098
59	-100.9781
60	-97.1851
61	-109.7428
62	-117.288
63	-88.0546
64	-105.4891
65	-87.8857
66	-86.7458
67	-95.2072
68	-79.5322
69	-103.9732
70	-97.4459
71	-99.4976885714
73	8.69635892314
