frame	deltaG
1	-27.1659
2	-27.0739
3	-20.3009
4	-30.3981
5	-33.1643
6	-29.5831
7	-34.93
8	-28.0702
9	-17.5596
10	-28.4835
11	-25.2175
12	-29.0089
13	-34.7236
14	-22.8158
15	-36.5739
16	-29.4395
17	-33.5783
18	-36.0682
19	-33.9304
20	-26.6692
21	-28.47
22	-31.5454
23	-37.9657
24	-32.6181
25	-23.4625
26	-38.5676
27	-21.0734
28	-32.9983
29	-34.7314
30	-20.9625
31	-37.5177
32	-19.8215
33	-30.2245
34	-24.1834
35	-15.0576
36	-32.6909
37	-30.4098
38	-21.1455
39	-24.683
40	-29.2566
41	-34.6372
42	-33.4928
43	-13.9418
44	-27.0418
45	-27.153
46	-31.6388
47	-36.8957
48	-38.05
49	-25.624
50	-32.1318
51	-39.1274
52	-34.2349
53	-22.6035
54	-31.1054
55	-14.7079
56	-28.5316
57	-17.1552
58	-37.265
59	-31.6714
60	-39.6583
61	-19.7894
62	-25.4707
63	-25.585
64	-15.7099
65	-23.5428
66	-36.7394
67	-13.0728
68	-17.9336
69	-21.7221
70	-20.8516
71	-28.1317857143
73	6.98777996419
