frame	deltaG
1	-80.9773
2	-97.542
3	-92.4258
4	-95.6765
5	-96.989
6	-100.0196
7	-98.9604
8	-103.415
9	-101.1359
10	-90.2812
11	-76.9014
12	-102.2167
13	-98.7341
14	-99.2824
15	-116.4144
16	-90.6661
17	-89.5636
18	-90.7744
19	-88.7921
20	-90.2249
21	-93.3491
22	-90.3963
23	-89.3546
24	-95.186
25	-102.4244
26	-107.7767
27	-87.3337
28	-98.0115
29	-104.5382
30	-101.9928
31	-89.9217
32	-93.8455
33	-100.7079
34	-92.5761
35	-91.5863
36	-82.6134
37	-95.9843
38	-100.2209
39	-90.9228
40	-100.7039
41	-94.1523
42	-91.5388
43	-115.9008
44	-116.3217
45	-94.6969
46	-101.6466
47	-108.278
48	-102.0583
49	-88.0661
50	-90.7138
51	-108.7009
52	-90.7634
53	-101.0293
54	-106.9959
55	-97.2492
56	-100.3753
57	-91.2466
58	-110.5935
59	-102.2056
60	-102.516
61	-107.1898
62	-102.1982
63	-109.2241
64	-97.4416
65	-110.3145
66	-109.9028
67	-102.7801
68	-107.7943
69	-106.7555
70	-77.5773
71	-97.9523728571
73	8.61527860035
