frame	deltaG
1	-13.0076
2	-37.1788
3	-41.0629
4	-35.5306
5	-37.4304
6	-38.9432
7	-32.0548
8	-36.7029
9	-28.1565
10	-40.9443
11	-35.1832
12	-35.5007
13	-28.2195
14	-34.159
15	-34.2729
16	-38.0378
17	-31.5988
18	-29.572
19	-31.8074
20	-28.5862
21	-30.8155
22	-24.0439
23	-27.934
24	-47.7522
25	-43.1328
26	-40.045
27	-27.7315
28	-45.4164
29	-45.6718
30	-39.2763
31	-37.5079
32	-45.9824
33	-42.2597
34	-43.3088
35	-46.8359
36	-44.5709
37	-32.9087
38	-40.8532
39	-40.6496
40	-31.6079
41	-42.2683
42	-48.7751
43	-44.7437
44	-40.8338
45	-44.9428
46	-43.3464
47	-56.9459
48	-50.8644
49	-38.6748
50	-35.0673
51	-34.0614
52	-36.3173
53	-42.118
54	-37.2012
55	-31.237
56	-25.7714
57	-35.7672
58	-34.0069
59	-36.1537
60	-28.2918
61	-37.3003
62	-39.915
63	-38.3353
64	-19.4756
65	-24.3544
66	-28.4457
67	-33.3722
68	-36.855
69	-24.3713
70	-23.6834
71	-36.28215
73	7.75483634396
