frame	deltaG
1	13.688
2	3.9854
3	29.2161
4	-1.5904
5	-0.9498
6	0.3686
7	2.7447
8	-9.8237
9	-2.9154
10	-10.9721
11	-2.7411
12	22.3922
13	14.8581
14	3.4119
15	-3.6829
16	19.5236
17	-1.1324
18	13.3694
19	4.4946
20	2.0064
21	3.61
22	19.5191
23	-0.2092
24	0.2104
25	12.8627
26	9.4242
27	-1.0933
28	-5.9247
29	-8.7965
30	26.4293
31	14.9153
32	5.7608
33	-0.4168
34	-1.3012
35	-8.869
36	-4.9271
37	13.6213
38	20.2568
39	28.6327
40	19.6877
41	4.8062
42	18.409
43	21.8137
44	3.0045
45	10.8609
46	6.7824
47	-2.444
48	12.9872
49	-1.8814
50	4.3168
51	6.6721
52	24.9276
53	-5.9858
54	16.4023
55	5.6161
56	5.468
57	6.522
58	-16.3184
59	-5.1503
60	-8.3385
61	-3.7526
62	12.102
63	27.83
64	17.756
65	10.901
66	26.5641
67	28.7153
68	21.1802
69	14.2518
70	25.2584
71	7.55600428571
73	11.4810738751
