frame	deltaG
1	-9.1946
2	-0.5249
3	-5.3455
4	-0.3403
5	6.6072
6	-6.9607
7	-2.7571
8	-5.9765
9	9.2789
10	-22.0445
11	-11.2316
12	-6.3563
13	-9.3752
14	-8.2751
15	-50.194
16	-51.4218
17	-45.4894
18	-46.0075
19	-39.5712
20	-37.6673
21	-41.1757
22	-47.0138
23	-52.0638
24	-38.471
25	-41.1718
26	-49.3521
27	-37.3511
28	-41.0521
29	-45.9547
30	-43.7174
31	-48.7153
32	-45.7957
33	-51.2448
34	-50.1569
35	-39.632
36	-50.2855
37	-41.647
38	-47.7085
39	-35.0349
40	-40.9745
41	-40.7111
42	-34.3061
43	-45.1164
44	-50.4364
45	-44.7708
46	-42.391
47	-41.0786
48	-32.9725
49	-23.4025
50	-40.2637
51	-28.892
52	-34.9442
53	-24.5415
54	-36.2979
55	-31.4305
56	-43.9582
57	-37.6336
58	-33.6656
59	-45.6144
60	-35.9656
61	-37.3512
62	-38.7327
63	-33.7201
64	-26.8627
65	-28.7183
66	-26.2412
67	-37.4324
68	-34.2252
69	-41.037
70	-31.5463
71	-33.0803671429
73	15.8492915897
