frame	deltaG
1	-17.5621
2	-32.7123
3	-24.3083
4	-17.1119
5	-23.0495
6	-32.4866
7	-38.52
8	-31.651
9	-33.1161
10	-34.3778
11	-29.5472
12	-39.3965
13	-17.7073
14	-26.4011
15	-17.9884
16	-34.6867
17	-38.6992
18	-29.0069
19	-32.2587
20	-47.0672
21	-43.9065
22	-37.6703
23	-33.3881
24	-41.2197
25	-38.9125
26	-31.5639
27	-36.0161
28	-34.7767
29	-42.9375
30	-32.9094
31	-34.9573
32	-41.1126
33	-28.9125
34	-43.4473
35	-32.5597
36	-39.4685
37	-37.3736
38	-39.7113
39	-41.6405
40	-36.8249
41	-39.0307
42	-42.9704
43	-39.3766
44	-43.618
45	-42.4747
46	-40.7617
47	-30.7116
48	-35.7172
49	-40.9881
50	-35.5271
51	-35.0236
52	-31.899
53	-31.9678
54	-29.6469
55	-26.702
56	-20.3506
57	-18.936
58	-35.8917
59	-33.5376
60	-32.5496
61	-36.6335
62	-37.1055
63	-23.8489
64	-18.1029
65	-20.2126
66	-40.0259
67	-35.1377
68	-27.3852
69	-28.4324
70	-29.312
71	-33.2977314286
73	7.43238571394
