frame	deltaG
1	-35.5256
2	-27.2847
3	-29.1012
4	-29.8322
5	-28.5246
6	-19.8921
7	-25.6267
8	-33.8842
9	-10.0892
10	-18.5801
11	-23.9221
12	-27.712
13	-30.9501
14	-34.3635
15	-26.6774
16	-22.2238
17	-29.5358
18	-24.6504
19	-29.672
20	-30.7381
21	-34.6946
22	-28.8303
23	-21.5768
24	-21.1872
25	-20.1551
26	-24.6594
27	-20.95
28	-17.2856
29	-19.4486
30	-29.2427
31	-19.6704
32	-26.3602
33	-12.7908
34	-20.0199
35	-25.4993
36	-19.7585
37	-35.6833
38	-17.334
39	-22.7993
40	-21.6842
41	-26.4964
42	-16.5607
43	-17.6908
44	-42.0999
45	-26.9024
46	-24.8627
47	-20.9563
48	-27.7492
49	-32.9238
50	-25.7539
51	-36.6555
52	-25.8942
53	-23.012
54	-33.7323
55	-19.684
56	-25.6179
57	-31.3434
58	-21.6264
59	-21.0397
60	-22.2018
61	-26.7083
62	-27.3449
63	-28.6117
64	-31.7149
65	-26.0392
66	-21.4504
67	-19.5005
68	-19.7674
69	-24.4458
70	-30.8091
71	-25.39445
73	5.95974902343
