frame	deltaG
1	-15.4108
2	-24.2984
3	-26.9739
4	-28.0589
5	-13.7905
6	-19.8619
7	-36.8407
8	-35.4429
9	-29.0123
10	-27.5049
11	-22.7903
12	-38.6539
13	-37.7115
14	-25.6004
15	-23.346
16	-40.7235
17	-31.9826
18	-36.5224
19	-36.0503
20	-27.2385
21	-18.293
22	-29.7397
23	-17.6572
24	-18.4897
25	-25.5884
26	-27.9692
27	-35.1448
28	-38.6598
29	-38.4368
30	-30.9691
31	-33.5732
32	-22.6594
33	-25.0948
34	-35.2944
35	-39.2595
36	-32.5787
37	-31.3701
38	-23.5635
39	-25.1242
40	-36.3694
41	-27.0134
42	-26.6981
43	-37.8675
44	-30.2983
45	-27.3492
46	-27.2676
47	-28.907
48	-23.5386
49	-36.914
50	-34.7775
51	-32.3477
52	-34.3553
53	-31.4498
54	-34.8216
55	-31.8469
56	-24.3159
57	-27.3325
58	-26.1261
59	-22.6826
60	-31.6818
61	-26.8875
62	-25.7782
63	-29.8232
64	-23.7284
65	-35.145
66	-23.9882
67	-25.5323
68	-22.2812
69	-30.8542
70	-27.3227
71	-29.0368828571
73	6.1701821666
