frame	deltaG
1	-25.1014
2	-35.529
3	-30.0846
4	-35.9223
5	-29.3327
6	-31.0922
7	-36.9201
8	-28.6797
9	-39.3365
10	-44.4852
11	-28.1318
12	-39.3323
13	-33.7192
14	-39.977
15	-35.8709
16	-31.5307
17	-33.1316
18	-49.6905
19	-39.7988
20	-44.1701
21	-30.686
22	-29.5538
23	-25.5062
24	-34.0197
25	-44.1668
26	-39.8348
27	-29.4631
28	-28.7105
29	-26.2178
30	-32.5352
31	-12.0486
32	-25.9988
33	-35.7662
34	-16.0713
35	-36.9062
36	-30.2126
37	-15.6981
38	-25.2245
39	-24.8846
40	-34.414
41	-13.4931
42	-35.124
43	-30.9391
44	-30.0415
45	-39.6421
46	-32.3395
47	-22.6416
48	-39.2415
49	-20.2148
50	-27.2354
51	-24.663
52	-17.8985
53	-25.7117
54	-27.6772
55	-26.4438
56	-27.3224
57	-31.7138
58	-39.2976
59	-35.5813
60	-39.2056
61	-38.2348
62	-24.7207
63	-34.6533
64	-36.9953
65	-36.8192
66	-24.3669
67	-26.216
68	-30.4262
69	-28.4279
70	-32.4746
71	-31.2788257143
73	7.45452426423
