frame	deltaG
1	-28.4575
2	-20.9681
3	-34.4548
4	-49.7727
5	-44.3297
6	-33.8973
7	-31.5946
8	-33.3546
9	-29.8146
10	-28.6652
11	-34.332
12	-28.5543
13	-36.1451
14	-17.2002
15	-42.2118
16	-37.4791
17	-36.6682
18	-33.0603
19	-40.6044
20	-42.3116
21	-40.4457
22	-34.1072
23	-32.7715
24	-37.5065
25	-32.561
26	-36.3363
27	-33.5214
28	-37.3662
29	-42.434
30	-35.9339
31	-37.0787
32	-31.3184
33	-30.7859
34	-38.8569
35	-34.5419
36	-29.7232
37	-35.9607
38	-31.977
39	-36.784
40	-37.0264
41	-34.0496
42	-22.3937
43	-45.4017
44	-39.4173
45	-42.6994
46	-31.5138
47	-38.3296
48	-36.3659
49	-27.7785
50	-37.1917
51	-28.5304
52	-38.4213
53	-40.4853
54	-33.0022
55	-37.5172
56	-30.5353
57	-32.6882
58	-32.2249
59	-35.3888
60	-34.5512
61	-31.3647
62	-30.1277
63	-36.6053
64	-34.9518
65	-41.2353
66	-34.5319
67	-32.4805
68	-25.7299
69	-38.4187
70	-31.8521
71	-34.6670971429
73	5.50062154949
