frame	deltaG
1	-31.5584
2	-22.2875
3	-25.3194
4	-14.4053
5	-26.1691
6	-26.6198
7	-21.3479
8	-27.2559
9	-24.2539
10	-27.3809
11	-20.4543
12	-17.3673
13	-24.6856
14	-22.9343
15	-30.4142
16	-31.5133
17	-27.8305
18	-28.8859
19	-27.0383
20	-34.9146
21	-31.0718
22	-18.9662
23	-23.7746
24	-34.9401
25	-22.8126
26	-38.2292
27	-41.1747
28	-44.7969
29	-19.2036
30	-35.0699
31	-35.993
32	-29.1138
33	-23.7197
34	-24.5772
35	-36.9457
36	-27.3554
37	-35.0093
38	-21.5181
39	-37.951
40	-19.0259
41	-34.0117
42	-31.9997
43	-35.5884
44	-13.6059
45	-20.8194
46	-18.6184
47	-23.5765
48	-22.4121
49	-26.1091
50	-33.0624
51	-34.2414
52	-35.2884
53	-36.2592
54	-40.586
55	-26.7552
56	-29.3099
57	-40.6083
58	-40.6475
59	-37.6788
60	-39.4433
61	-36.2297
62	-32.4849
63	-31.2043
64	-27.0958
65	-21.7549
66	-31.1136
67	-25.0932
68	-24.0938
69	-27.2468
70	-22.7482
71	-28.7653128571
73	7.07578515965
