frame	deltaG
1	-33.0261
2	-19.4181
3	-32.7733
4	-20.274
5	-43.912
6	-40.6672
7	-45.3852
8	-45.363
9	-44.8662
10	-47.1963
11	-34.6912
12	-29.8194
13	-33.7465
14	-30.7128
15	-41.2076
16	-47.0626
17	-33.1398
18	-40.3948
19	-34.8321
20	-34.7563
21	-43.8828
22	-31.9873
23	-45.1722
24	-41.7536
25	-28.1985
26	-31.8489
27	-35.3419
28	-35.6482
29	-43.4273
30	-43.9538
31	-37.3152
32	-32.7492
33	-31.6217
34	-42.102
35	-29.6512
36	-32.1058
37	-27.5362
38	-37.9264
39	-30.4522
40	-22.6835
41	-23.0473
42	-34.3179
43	-22.95
44	-37.3215
45	-37.6035
46	-34.6658
47	-32.1885
48	-29.0175
49	-36.0354
50	-42.7372
51	-42.1536
52	-30.3519
53	-37.8218
54	-34.1624
55	-38.7117
56	-32.3475
57	-35.5846
58	-47.5955
59	-51.2904
60	-40.1454
61	-40.2979
62	-33.5688
63	-33.8296
64	-50.1724
65	-45.9334
66	-38.2527
67	-33.247
68	-34.5098
69	-40.584
70	-28.688
71	-36.2533628571
73	7.03054999111
