frame	deltaG
1	-17.8829
2	-28.1136
3	-15.2641
4	-17.8577
5	-23.6509
6	-20.7403
7	-21.2329
8	-18.1568
9	-22.9627
10	-22.7614
11	-19.9414
12	-20.0637
13	-24.4609
14	-31.9243
15	-28.6135
16	-28.6165
17	-30.7899
18	-24.0935
19	-19.6647
20	-23.1831
21	-30.7366
22	-31.9321
23	-26.6002
24	-22.0868
25	-41.7098
26	-35.2299
27	-25.9159
28	-19.9028
29	-18.6396
30	-35.3547
31	-18.4704
32	-26.4273
33	-16.6548
34	-26.7544
35	-27.7681
36	-16.8353
37	-14.1894
38	-32.1564
39	-33.1832
40	-22.6041
41	-29.1083
42	-24.1832
43	-20.9944
44	-40.676
45	-32.7432
46	-31.6327
47	-36.2714
48	-24.6111
49	-15.8687
50	-21.7476
51	-24.3443
52	-20.6551
53	-25.4859
54	-34.4502
55	-22.0508
56	-31.237
57	-31.8082
58	-33.6469
59	-35.2868
60	-21.8371
61	-29.4593
62	-24.91
63	-27.0301
64	-36.2805
65	-17.3933
66	-24.2673
67	-21.2741
68	-18.2915
69	-21.0918
70	-18.7416
71	-25.4357857143
73	6.45736864399
