frame	deltaG
1	-96.205
2	-107.1305
3	-82.7705
4	-87.4028
5	-94.7097
6	-99.4047
7	-95.9536
8	-96.6078
9	-99.6462
10	-106.3974
11	-98.4432
12	-107.5976
13	-104.5777
14	-102.7789
15	-103.7774
16	-97.5529
17	-106.579
18	-102.1934
19	-101.8032
20	-108.7134
21	-115.6244
22	-129.4568
23	-110.5815
24	-111.2478
25	-117.3335
26	-117.0771
27	-119.7598
28	-133.0826
29	-120.9149
30	-104.4204
31	-126.5672
32	-125.4594
33	-107.741
34	-122.1889
35	-107.7516
36	-120.4157
37	-114.114
38	-111.1924
39	-109.7692
40	-120.7441
41	-115.2928
42	-124.8635
43	-110.7586
44	-116.8793
45	-107.2414
46	-123.615
47	-107.5391
48	-113.336
49	-111.4874
50	-114.504
51	-114.0981
52	-115.8429
53	-111.2372
54	-117.1704
55	-113.0001
56	-121.5479
57	-115.5932
58	-122.3307
59	-119.2744
60	-100.4268
61	-132.8001
62	-119.1546
63	-113.4404
64	-110.7813
65	-118.7987
66	-119.6433
67	-117.3774
68	-115.8116
69	-116.013
70	-116.416
71	-111.74232
73	10.0250255893
