frame	deltaG
1	-86.6298
2	-84.2337
3	-81.6872
4	-86.5268
5	-82.5139
6	-89.4758
7	-82.837
8	-88.569
9	-93.328
10	-88.474
11	-85.5976
12	-94.3641
13	-72.4512
14	-76.0174
15	-83.0321
16	-88.3686
17	-82.5875
18	-88.9243
19	-79.9595
20	-103.542
21	-92.0852
22	-98.2749
23	-89.9719
24	-98.9219
25	-89.4074
26	-89.6237
27	-102.638
28	-95.0087
29	-92.94
30	-92.3371
31	-110.9151
32	-80.0928
33	-82.5529
34	-57.4942
35	-64.932
36	-87.4628
37	-95.0338
38	-83.3977
39	-90.7086
40	-91.7262
41	-84.6752
42	-105.5379
43	-106.8374
44	-79.1894
45	-111.9466
46	-108.6772
47	-103.4359
48	-95.5713
49	-89.8215
50	-109.5863
51	-103.0304
52	-94.9513
53	-85.2351
54	-95.3
55	-103.1606
56	-101.3493
57	-111.926
58	-98.6247
59	-102.9316
60	-111.527
61	-105.3616
62	-102.0659
63	-96.1806
64	-88.229
65	-86.8557
66	-103.2157
67	-99.4462
68	-80.5028
69	-104.6455
70	-101.6434
71	-92.5157928571
73	11.0411925954
