frame	deltaG
1	-15.61
2	-11.4472
3	-20.4836
4	-18.027
5	-22.5976
6	-25.4105
7	-28.1971
8	-20.7025
9	-30.7526
10	-20.0671
11	-24.5913
12	-26.9917
13	-30.5012
14	-29.8475
15	-25.998
16	-31.8626
17	-26.3505
18	-31.2577
19	-16.9297
20	-22.0002
21	-22.2966
22	-28.0222
23	-22.8528
24	-25.6723
25	-23.779
26	-31.8769
27	-24.9597
28	-33.5459
29	-17.8304
30	-23.3099
31	-17.5063
32	-22.7304
33	-21.7318
34	-18.0666
35	-23.127
36	-30.5272
37	-26.4926
38	-26.1895
39	-18.364
40	-28.6327
41	-28.8541
42	-22.8946
43	-26.7474
44	-21.0788
45	-30.1354
46	-12.8658
47	-17.5419
48	-20.4868
49	-12.0665
50	-39.0174
51	-28.3816
52	-24.2699
53	-20.786
54	-16.6177
55	-14.1204
56	-26.7864
57	-23.9968
58	-15.3263
59	-20.1125
60	-14.5633
61	-18.7883
62	-16.2413
63	-6.9436
64	-16.6254
65	-14.4131
66	-2.9308
67	-13.2861
68	-12.4509
69	-16.2418
70	-17.6523
71	-21.9908942857
73	6.66897012098
