frame	deltaG
1	-100.6681
2	-100.8547
3	-113.1012
4	-81.7342
5	-92.7253
6	-87.8649
7	-99.2092
8	-93.2668
9	-92.0343
10	-102.9406
11	-99.7441
12	-100.3023
13	-101.2089
14	-83.3811
15	-90.7273
16	-92.3008
17	-77.7529
18	-96.0449
19	-94.1634
20	-109.1871
21	-112.5096
22	-105.3403
23	-91.0068
24	-86.558
25	-101.7718
26	-98.9554
27	-97.8017
28	-79.6539
29	-99.4439
30	-86.2297
31	-82.7147
32	-94.6053
33	-92.7639
34	-80.4946
35	-88.7
36	-69.5486
37	-86.8429
38	-94.812
39	-74.1713
40	-102.8028
41	-86.1499
42	-96.9174
43	-96.3227
44	-101.7888
45	-97.9492
46	-94.8153
47	-100.9194
48	-101.3951
49	-101.5909
50	-97.5315
51	-100.2584
52	-100.4458
53	-96.3996
54	-100.0978
55	-106.4732
56	-99.2397
57	-95.8605
58	-104.1956
59	-101.8483
60	-88.7211
61	-98.4999
62	-99.3515
63	-106.5499
64	-98.6166
65	-91.4116
66	-107.9394
67	-91.4177
68	-95.783
69	-92.7101
70	-102.6392
71	-95.5682628571
73	8.5716721751
