frame	deltaG
1	-25.4417
2	-30.8308
3	-32.2727
4	-15.0244
5	-16.1979
6	-28.9475
7	-27.6527
8	-21.5129
9	-22.1256
10	-17.0228
11	-28.4654
12	-22.1586
13	-31.8462
14	-25.9515
15	-23.1017
16	-18.2715
17	-13.9567
18	-20.9805
19	-21.8953
20	-16.6374
21	-4.248
22	-17.2034
23	-30.0159
24	-23.5682
25	-38.625
26	-19.7984
27	-24.4553
28	-19.2191
29	-18.7209
30	-23.2971
31	-26.4264
32	-34.7368
33	-34.1987
34	-31.8471
35	-19.1694
36	-32.6761
37	-39.1005
38	-36.4734
39	-25.714
40	-13.9382
41	-22.0669
42	-29.4736
43	-30.6999
44	-36.9245
45	-39.4949
46	-22.8842
47	-26.5802
48	-36.2006
49	-30.0375
50	-24.1862
51	-23.1662
52	-19.4186
53	-22.8124
54	-18.6066
55	-23.1232
56	-29.6455
57	-22.8348
58	-16.2336
59	-36.6223
60	-27.2008
61	-34.3447
62	-15.1656
63	-29.4916
64	-29.0892
65	-32.6636
66	-33.2604
67	-28.0493
68	-33.48
69	-33.1314
70	-28.0038
71	-25.8373971429
73	7.26408125595
