frame	deltaG
1	-18.7115
2	-24.6971
3	-30.6682
4	-22.5588
5	-25.3027
6	-30.84
7	-11.5433
8	-19.0656
9	-10.0814
10	-12.8286
11	-7.0213
12	-12.637
13	-23.3945
14	-17.9859
15	-20.6457
16	-24.2428
17	-35.0083
18	-51.8241
19	-39.6402
20	-56.5417
21	-51.2392
22	-51.2689
23	-56.0485
24	-50.5635
25	-43.5382
26	-28.1464
27	-33.9903
28	-33.591
29	-34.4727
30	-23.2788
31	-29.3126
32	-25.8176
33	-30.0902
34	-20.5387
35	-37.1221
36	-29.7694
37	-21.9969
38	-32.6992
39	-22.1975
40	-29.1896
41	-35.5426
42	-37.3184
43	-12.188
44	-16.4603
45	-26.9861
46	-26.0452
47	-26.3247
48	-18.9053
49	-29.2325
50	-30.9206
51	-29.0751
52	-34.5822
53	-23.9339
54	-22.9491
55	-7.3079
56	-3.7633
57	-24.6208
58	-31.075
59	-31.1659
60	-27.6207
61	-10.7711
62	-29.4502
63	-28.4117
64	-37.9698
65	-21.6976
66	-37.5237
67	-30.2171
68	-15.9751
69	-24.1644
70	-12.5594
71	-27.49811
73	11.5183478906
