frame	deltaG
1	-7.637
2	-7.1711
3	16.871
4	20.9203
5	13.0108
6	14.2653
7	23.8635
8	51.3656
9	14.9322
10	27.8401
11	26.0479
12	26.3056
13	29.7206
14	23.6117
15	37.9339
16	23.893
17	48.9815
18	16.2777
19	36.0087
20	15.3983
21	21.6092
22	22.4081
23	9.1746
24	10.0132
25	-1.83
26	9.444
27	17.573
28	7.2883
29	0.6239
30	15.1023
31	14.2211
32	0.1597
33	-13.0316
34	-18.9567
35	4.8944
36	22.308
37	21.8368
38	23.1518
39	12.0923
40	24.4797
41	10.6306
42	15.8234
43	9.9134
44	6.78
45	18.1998
46	-0.9803
47	13.2644
48	26.4424
49	9.4041
50	22.8196
51	20.7751
52	19.6411
53	14.1724
54	6.8004
55	10.971
56	7.1843
57	1.9173
58	3.3006
59	25.5914
60	11.9033
61	25.2644
62	9.4397
63	23.6686
64	16.337
65	12.6261
66	11.9257
67	14.262
68	18.1936
69	16.5931
70	15.5698
71	15.3348
73	12.096699975
