frame	deltaG
1	4.635
2	11.4239
3	17.7661
4	20.2362
5	15.685
6	5.9322
7	9.7885
8	7.5259
9	18.7995
10	12.1254
11	4.0216
12	-1.7412
13	4.2063
14	6.9613
15	19.0707
16	0.9768
17	11.5523
18	5.0527
19	7.4197
20	16.7591
21	8.3747
22	2.4608
23	13.2664
24	19.1508
25	-8.3781
26	-30.5028
27	-15.9111
28	-16.1099
29	-20.5082
30	-2.8676
31	-21.7828
32	-25.563
33	-31.7873
34	-22.5802
35	-22.2335
36	-22.4106
37	-25.8514
38	-20.0185
39	-28.6089
40	-20.8901
41	-27.1645
42	-33.5871
43	-27.982
44	-31.2742
45	-35.5206
46	-27.5053
47	-31.9195
48	-26.6607
49	-38.0754
50	-28.9781
51	-31.0333
52	-21.9967
53	-38.4981
54	-30.5399
55	-27.8512
56	-32.4892
57	-32.198
58	-24.2553
59	-36.0415
60	-25.6451
61	-27.4232
62	-25.5546
63	-36.1044
64	-23.4694
65	-17.4803
66	-11.6808
67	-18.9054
68	-15.5153
69	-22.2272
70	-31.3157
71	-13.3349471429
73	18.4751360075
