frame	deltaG
1	-1.9476
2	-3.2562
3	39.1363
4	40.4262
5	30.9342
6	15.5897
7	37.2284
8	44.8052
9	31.2561
10	19.7361
11	23.9316
12	25.8722
13	-1.1922
14	4.0332
15	12.5859
16	8.6796
17	0.9175
18	18.3551
19	0.0021
20	-5.0782
21	-6.009
22	1.9682
23	25.8623
24	6.3735
25	5.7807
26	21.1279
27	7.803
28	5.7444
29	0.9253
30	7.3766
31	22.4294
32	10.0903
33	3.8577
34	14.5724
35	1.1213
36	8.2652
37	4.8057
38	9.9734
39	15.0818
40	13.1238
41	0.3656
42	15.2812
43	-2.1738
44	17.9059
45	20.0731
46	5.7893
47	24.3534
48	-0.2037
49	46.8025
50	7.6573
51	12.1239
52	5.1557
53	18.9351
54	4.2015
55	9.9354
56	-0.1235
57	6.5957
58	-2.3464
59	9.5194
60	13.004
61	15.352
62	12.5337
63	6.293
64	9.2766
65	16.6622
66	6.2732
67	1.0962
68	-1.9375
69	15.2739
70	2.4566
71	11.6917228571
73	12.1019193993
