frame	deltaG
1	-115.5333
2	-106.952
3	-98.6524
4	-94.2844
5	-95.1775
6	-91.6305
7	-104.4625
8	-107.6566
9	-105.0968
10	-105.0837
11	-115.8751
12	-92.6781
13	-113.5076
14	-92.361
15	-100.1736
16	-96.1109
17	-97.2258
18	-101.7811
19	-117.5153
20	-77.5062
21	-107.1757
22	-95.9663
23	-92.7426
24	-96.8229
25	-86.941
26	-101.5464
27	-104.7215
28	-104.6362
29	-89.543
30	-87.399
31	-94.6973
32	-85.0232
33	-96.7794
34	-97.9239
35	-89.9338
36	-102.7246
37	-88.1387
38	-86.085
39	-86.9562
40	-83.9921
41	-89.8
42	-82.8445
43	-86.0662
44	-87.3374
45	-84.38
46	-102.3543
47	-93.7604
48	-105.9055
49	-94.2467
50	-99.0935
51	-83.2987
52	-93.4326
53	-99.1631
54	-93.1444
55	-104.3286
56	-84.31
57	-80.2146
58	-86.5036
59	-90.6692
60	-91.3063
61	-105.6629
62	-88.553
63	-92.1043
64	-91.1203
65	-95.1962
66	-97.4678
67	-99.1746
68	-99.3386
69	-101.0157
70	-94.9974
71	-95.7971942857
73	8.75633813836
