frame	deltaG
1	-11.8825
2	-30.8125
3	-25.3281
4	-28.2466
5	-22.1392
6	-17.4962
7	-38.7805
8	-31.5422
9	-32.6313
10	-21.9247
11	-40.2876
12	-25.4975
13	-33.9917
14	-27.6676
15	-35.6629
16	-11.8162
17	-22.0604
18	-27.2905
19	-36.032
20	-29.8958
21	-29.7521
22	-21.2931
23	-21.6932
24	-25.5133
25	-30.8853
26	-31.2992
27	-32.4015
28	-35.0189
29	-28.3759
30	-27.4549
31	-19.2393
32	-35.8591
33	-32.0849
34	-32.0569
35	-38.7129
36	-37.0206
37	-23.4243
38	-40.0383
39	-25.1509
40	-35.2539
41	-32.1323
42	-30.531
43	-11.3376
44	-19.4958
45	-14.7139
46	-13.7899
47	-10.9609
48	-19.4184
49	-15.5924
50	-27.7483
51	-23.8626
52	-17.4302
53	-15.425
54	-16.5711
55	-35.7692
56	-37.7364
57	-31.7817
58	-44.1354
59	-36.4631
60	-34.7529
61	-37.5133
62	-33.1302
63	-25.021
64	-33.8741
65	-31.756
66	-31.5811
67	-23.4264
68	-31.7404
69	-25.4588
70	-33.1624
71	-27.8546614286
73	8.06614807707
