frame	deltaG
1	-101.6457
2	-104.2258
3	-101.1172
4	-106.1289
5	-87.5856
6	-90.4568
7	-98.1984
8	-97.5542
9	-108.3766
10	-95.531
11	-98.9764
12	-106.6723
13	-103.5245
14	-89.1201
15	-97.5387
16	-90.4496
17	-93.3675
18	-96.5392
19	-97.3521
20	-99.6206
21	-105.3677
22	-129.9421
23	-109.7465
24	-135.1963
25	-124.5881
26	-108.4709
27	-126.3858
28	-136.8515
29	-113.98
30	-109.3613
31	-120.2815
32	-107.4822
33	-115.0988
34	-103.0924
35	-107.4637
36	-103.0378
37	-116.1837
38	-117.6453
39	-123.7158
40	-122.1791
41	-124.3405
42	-119.4546
43	-107.8985
44	-129.1657
45	-120.9014
46	-120.2959
47	-115.7063
48	-113.5682
49	-103.817
50	-122.4079
51	-116.6526
52	-106.7985
53	-119.7978
54	-107.8778
55	-107.5166
56	-100.803
57	-130.2216
58	-109.2867
59	-113.1863
60	-109.5482
61	-104.4607
62	-118.8348
63	-122.9898
64	-120.9036
65	-109.6432
66	-101.0729
67	-113.3507
68	-104.1258
69	-113.0318
70	-105.3327
71	-110.186325714
73	11.2642403103
