frame	deltaG
1	-92.7831
2	-101.6024
3	-92.0851
4	-101.1564
5	-93.9405
6	-85.5877
7	-99.0488
8	-95.608
9	-107.4978
10	-80.3872
11	-78.0807
12	-74.3609
13	-87.0179
14	-93.7314
15	-81.9691
16	-96.465
17	-96.8625
18	-89.9287
19	-91.5931
20	-85.7982
21	-94.4766
22	-94.4183
23	-97.2152
24	-94.1094
25	-82.2651
26	-88.8987
27	-91.613
28	-91.9858
29	-88.7281
30	-82.0225
31	-75.5288
32	-87.3016
33	-79.9305
34	-82.329
35	-79.8308
36	-82.8115
37	-83.9149
38	-70.2427
39	-81.9878
40	-96.8499
41	-87.3572
42	-97.2698
43	-92.0501
44	-91.216
45	-98.38
46	-101.236
47	-99.1607
48	-100.9503
49	-91.4796
50	-97.2331
51	-99.2416
52	-103.6212
53	-90.7377
54	-106.7064
55	-86.8639
56	-90.8879
57	-84.0121
58	-96.343
59	-103.7542
60	-97.4587
61	-78.7706
62	-90.1864
63	-88.5697
64	-98.8632
65	-92.2577
66	-76.6128
67	-94.9808
68	-80.9439
69	-88.2727
70	-83.8743
71	-90.5893757143
73	8.19110818942
