frame	deltaG
1	-28.4789
2	-22.4203
3	-24.4185
4	-28.2242
5	-25.9321
6	-21.8544
7	-18.2485
8	-20.0518
9	-20.8956
10	-24.0682
11	-16.4422
12	-23.4417
13	-29.4606
14	-23.4942
15	-19.352
16	-28.8353
17	-24.8412
18	-22.7173
19	-15.9862
20	-51.6611
21	-43.5976
22	-49.2101
23	-41.9044
24	-40.3199
25	-46.8125
26	-38.0224
27	-39.9157
28	-35.1407
29	-41.5575
30	-38.2075
31	-37.5267
32	-37.9955
33	-38.2616
34	-39.7245
35	-46.6444
36	-29.4256
37	-27.8727
38	-43.5848
39	-55.2783
40	-53.7549
41	-39.869
42	-57.4006
43	-44.2175
44	-55.1349
45	-51.1712
46	-49.5858
47	-48.6357
48	-53.2182
49	-46.3018
50	-48.3246
51	-48.4874
52	-46.1625
53	-47.2182
54	-35.4092
55	-45.6036
56	-55.0746
57	-46.4429
58	-48.1594
59	-47.0363
60	-54.1273
61	-47.1048
62	-50.125
63	-47.0864
64	-44.3656
65	-52.8582
66	-41.6216
67	-47.7323
68	-34.7076
69	-36.2772
70	-49.2099
71	-39.0607271429
73	11.5573397379
