,patterns,count
33,"(-2, -2, -1, 1, 2, 1, -1, 1, 2, -2, -2, 1)",1
34,"(-2, -1, 2, -2, 1, 3, 1, 2, 3, 2, -1, 1)",1
35,"(1, 2, 3, 2, 2, 2, 2, 3, 3, 1, 2, 3)",1
36,"(-2, -1, -2, -2, -1, -2, 3, 3, 1, -1, -1, 1)",1
37,"(-2, -1, 3, 2, -1, -2, -2, -1, 2, -1, 1, 2)",1
38,"(2, 3, 3, 2, 1, 1, -1, 1, 3, 1, 3, 3)",1
39,"(-2, -1, -1, -2, -1, -2, 1, -1, 2, 3, -1, -1)",1
40,"(-1, 1, 2, -1, 1, 2, 3, 3, 1, 1, 3, 3)",1
41,"(-2, -1, 2, -1, 1, 1, 2, 3, 1, -2, 2, 3)",1
42,"(-2, -1, 2, 1, 1, -1, 1, 1, 1, 1, -1, 1)",1
43,"(-2, -1, 2, -2, -1, 1, 1, -1, 1, 1, 1, 1)",1
44,"(-2, -1, 3, 3, 1, -1, 3, 1, 2, 3, -1, 1)",1
45,"(1, 1, 2, 2, 2, -1, -1, 2, 3, -1, 2, 3)",1
46,"(-2, -1, 1, -2, -1, -1, 1, 2, 3, 2, -1, -1)",1
47,"(-2, -1, 3, 1, -1, 1, -2, -1, -1, -2, -1, -1)",1
48,"(-1, 1, 3, 3, 2, 1, -1, 1, 2, -1, 2, 3)",1
49,"(2, 3, -1, 1, 2, -1, 3, 3, 3, 2, 1, 3)",1
50,"(-1, 1, 1, -1, 1, -1, 2, 1, 2, 3, 1, 1)",1
51,"(-1, 1, -2, -2, 3, 2, 2, 3, 1, -2, -1, 1)",1
52,"(2, 3, -2, -2, 3, 1, 1, 1, 1, -1, -1, 1)",1
53,"(1, 1, -2, -1, 3, 2, -2, 1, 2, -2, 2, 3)",1
54,"(-1, 1, 3, -2, 1, 3, 2, 3, 2, 1, 1, 1)",1
55,"(-2, -1, -1, -1, 2, 1, -2, 1, 1, -2, 1, 2)",1
56,"(-2, -1, 1, 1, -1, -2, -2, -1, 1, -2, -1, 1)",1
57,"(-1, 1, 2, -1, 2, 3, 3, 3, 2, 2, 1, 2)",1
58,"(1, 2, 3, 1, 1, 1, -2, 1, 1, -2, 2, 3)",1
59,"(-2, 1, -1, -1, 1, -2, 3, 2, 1, 2, 3, 3)",1
60,"(-2, -1, 3, 1, 3, 3, -1, 1, 1, -2, 1, 2)",1
61,"(-2, -1, -1, -1, 1, -2, 3, 3, 1, 1, 1, 2)",1
62,"(1, 2, 3, 1, -1, 1, -2, -1, 2, -1, 1, 2)",1
63,"(-1, -1, 2, 3, 1, -2, 1, 2, 2, -1, -1, 2)",1
64,"(-1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2)",1
65,"(-1, 1, -1, 1, 1, -1, 3, 3, 2, 1, 2, 3)",1
66,"(1, 2, -2, -2, 1, -2, 2, 3, 1, -2, 3, 3)",1
67,"(-1, -2, -2, 1, 3, 2, 2, 3, 3, -2, -2, 2)",1
68,"(-2, -1, 3, -1, -1, 1, 1, 2, -1, -2, 1, 1)",1
69,"(2, 3, 1, -1, -1, -1, -2, -1, 3, 1, 1, 1)",1
70,"(-2, -1, 3, -1, -1, 3, 2, 1, 2, 3, -1, 1)",1
71,"(-2, 1, 2, 2, 1, -1, 2, 1, 1, 2, 1, 2)",1
72,"(1, 3, 2, 1, 1, -1, -1, 1, 2, 1, 1, 2)",1
73,"(2, 3, -2, -2, -1, -2, 1, -1, 2, 2, 1, 3)",1
74,"(-1, -1, 3, 3, 3, 2, -1, 2, 2, -2, 2, 3)",1
75,"(-1, 1, 3, 1, 1, 3, 3, 2, 2, 3, 1, 2)",1
76,"(-2, -1, 1, 1, 1, -2, 1, 3, 3, 1, -1, 1)",1
77,"(1, 2, 2, 2, 1, -1, -2, 1, 2, -1, 2, 3)",1
78,"(1, 2, 3, 1, -1, 1, -2, -1, 3, 2, -1, 1)",1
79,"(2, 3, 3, -1, -1, 2, -2, -1, 3, 2, 3, 3)",1
80,"(-2, -1, -2, -2, -1, -2, 2, 1, 1, 1, -1, 1)",1
81,"(-2, -1, 3, 3, -1, -2, -1, -1, 3, 2, 1, 2)",1
82,"(-1, -1, 3, 3, 1, -1, -2, -1, 3, -1, -1, 2)",1
83,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",1
84,"(-1, 1, -1, 1, 1, -1, 3, 3, 2, 2, 2, 3)",1
85,"(-2, -1, 2, 1, 3, 3, 2, 3, 3, 1, -1, 1)",1
86,"(2, 3, -2, -2, 3, 2, 2, 3, 1, -2, 1, 2)",1
87,"(-1, -2, -2, 1, -1, -2, 1, 2, 3, -2, -2, 2)",1
88,"(-1, 1, -1, -1, -1, -2, -2, -1, 3, 1, 2, 2)",1
89,"(-2, -1, 3, -2, -1, 3, 2, 3, 1, -1, -1, 1)",1
90,"(1, 1, -1, 1, 1, -1, 1, 1, 3, 1, 1, 3)",1
91,"(-1, 2, 1, -1, 2, 1, 3, 3, 3, 3, 1, 2)",1
92,"(3, 3, 3, 1, -1, 1, -2, -1, 2, -1, -1, 1)",1
93,"(2, 3, -1, -1, 3, 2, 2, 3, 3, 1, 1, 2)",1
94,"(-2, -1, -2, -2, 3, 2, 3, 3, -1, -1, 3, 3)",1
95,"(2, 3, 3, -1, 1, 3, -2, 1, 3, 1, -1, 1)",1
96,"(-2, -1, 2, -2, -1, 2, 2, 1, -1, 1, -1, 1)",1
97,"(-2, 1, 1, 1, 1, -2, 2, 1, 1, 2, 1, 2)",1
98,"(3, 3, 3, 3, -1, 1, -2, -1, 3, -2, 1, 3)",1
99,"(2, 3, 2, -1, -1, 1, -2, -1, 1, -1, 3, 3)",1
100,"(-2, -1, 2, 1, -1, -1, 2, -1, 1, 2, 1, 2)",1
101,"(-1, -1, -2, -1, -1, -2, -1, -1, 2, 1, -1, 2)",1
102,"(-1, 1, 2, 3, 1, -2, 1, 1, 2, 1, 1, 2)",1
103,"(2, 3, -1, -2, 2, 2, -2, -1, 2, -1, 3, 3)",1
104,"(1, 2, 2, 1, 2, 3, 3, 2, 2, 2, 2, 3)",1
105,"(-2, 1, 2, 1, 1, -1, 1, 2, 2, 1, -1, 1)",1
106,"(2, 3, -2, -2, 3, 2, 2, -1, 2, 3, 3, 3)",1
107,"(-1, 1, 3, 2, 1, 1, -1, 1, 2, -1, 1, 2)",1
108,"(-1, 1, 2, 2, 1, -1, 3, 3, 2, 2, 1, 2)",1
109,"(-2, -1, 2, 1, -1, -2, -1, -1, 3, 2, 1, 2)",1
110,"(-1, 1, -1, -2, 2, 1, -1, 1, 1, -1, 1, 1)",1
111,"(-1, 1, 3, -1, -1, 1, -2, -1, 2, -1, -1, 1)",1
112,"(-2, -1, 3, 3, -1, -2, 3, 3, 1, -1, 3, 3)",1
113,"(-2, -2, 2, 3, 2, 1, 2, 3, 2, -2, -2, 1)",1
114,"(-1, 1, 3, -1, 1, 3, 1, 1, 3, 3, 2, 3)",1
115,"(-2, -1, 3, 2, -1, -2, 1, -1, 1, 2, 3, 3)",1
116,"(1, 2, 3, 3, -1, -2, -2, -1, -1, -2, 1, 2)",1
117,"(-1, -2, -2, 1, 3, 1, -2, -1, 3, -2, -2, 2)",1
118,"(2, 3, 2, -1, 1, 1, -2, 1, 3, 2, 1, 1)",1
119,"(-1, 1, 3, 2, 3, 3, -1, 2, 3, 1, 1, 2)",1
120,"(-1, 1, -2, -2, -1, -2, -2, -1, 3, 2, 3, 3)",1
121,"(-2, -1, 1, -1, -1, -2, -1, 1, -1, -2, 1, 2)",1
122,"(-1, 2, 3, -1, -1, 2, -2, -1, 3, 1, -1, 1)",1
123,"(-2, -1, 2, -2, -1, 1, 1, -1, 3, 3, 3, 3)",1
124,"(-2, -1, 3, -2, 1, 3, 2, 1, 1, 2, -1, 1)",1
125,"(1, 3, -1, -2, 3, 3, -2, -1, 2, -1, 1, 2)",1
126,"(2, 3, -2, -2, 2, 1, 3, 1, 1, 3, 3, 3)",1
127,"(-2, -1, 2, 2, -1, -2, 2, 3, 1, -2, 1, 2)",1
128,"(2, 3, -1, -1, 3, 2, 3, 3, 1, 1, 3, 3)",1
129,"(-1, 1, 1, 1, 1, -1, 2, 3, 2, -1, 1, 2)",1
130,"(-1, 1, -2, -2, 3, 1, 1, -1, 2, 3, -1, 1)",1
131,"(-1, 1, 2, -1, 1, 2, -1, 2, 3, 1, 1, 2)",1
132,"(1, 2, -1, -1, 1, -1, -1, 2, 2, -1, 2, 3)",1
133,"(-2, -1, 2, 1, -1, -1, -2, -1, 2, 1, 2, 3)",1
134,"(1, 3, -2, -2, 2, 1, -2, -1, 3, 2, -1, 1)",1
135,"(2, 3, 1, 1, 2, 1, 1, 2, 3, -1, 2, 3)",1
136,"(-1, 1, 2, 2, 1, -2, 2, 3, 2, -1, -1, 2)",1
137,"(-1, 1, 3, 3, 1, -1, -1, 1, 2, 1, 1, 2)",1
138,"(-2, 1, 3, 2, 1, 1, 1, 1, 3, 2, -1, 1)",1
139,"(2, 3, -2, -2, 1, -1, 2, 1, 2, 2, 1, 1)",1
140,"(-1, -1, -1, 1, -1, -2, 1, -1, 3, 2, -1, 2)",1
141,"(-2, -1, 3, 3, -1, -2, 2, -1, 1, 2, -1, 1)",1
142,"(1, 1, 2, -1, -1, 2, -2, -1, 2, -2, 1, 3)",1
143,"(2, 2, -2, -1, 3, 2, -1, 1, 2, -2, 1, 3)",1
144,"(-2, -1, 1, -2, 3, 3, 3, 3, 3, 2, -1, 1)",1
145,"(2, 3, 3, -2, -1, 3, -2, -1, 2, -1, 2, 3)",1
146,"(2, 3, 2, -2, -1, 2, -2, -1, 1, -2, -1, 1)",1
147,"(3, 3, 3, -2, -1, 3, -2, -1, 1, -2, -1, 2)",1
148,"(1, 2, 3, 3, -1, -2, -2, 1, 1, -2, 2, 3)",1
149,"(-2, -1, -1, -2, 3, 3, -1, 1, 1, -2, 2, 3)",1
150,"(-1, 1, -1, 1, 1, -1, 1, 3, 2, -2, 1, 2)",1
151,"(-1, -1, 2, 3, 3, 2, -1, 1, 2, -2, -1, 2)",1
152,"(1, 2, -2, -2, 3, 1, 3, -1, 1, 3, 1, 2)",1
153,"(2, 3, -2, -2, 3, 2, -2, -1, 3, 2, -1, 1)",1
154,"(-2, -1, -1, -2, 1, 1, 2, 3, 3, 1, -1, 1)",1
155,"(1, 2, 2, 1, 2, 1, 2, 2, 3, 2, 1, 2)",1
156,"(-2, -1, 3, 1, 1, 1, 2, 1, 2, 3, -1, 1)",1
157,"(2, 2, -1, 1, 1, -1, 1, 1, 3, 1, 1, 3)",1
158,"(-1, 1, 3, 3, 1, -1, 2, 2, 2, 2, 1, 2)",1
159,"(-1, 1, 3, 3, 1, -1, 3, 3, 3, 3, 1, 2)",1
160,"(3, 3, 1, 1, -1, -1, -2, -1, 2, -2, -1, 2)",1
161,"(-2, 1, 3, -2, -1, 3, -2, -1, 1, -2, 1, 2)",1
162,"(1, 2, 3, 3, 1, -1, -1, 1, 3, 1, 1, 2)",1
163,"(3, 3, -1, 2, 2, -1, 3, 2, 3, 3, 1, 3)",1
164,"(1, 2, 1, 1, -1, -2, -2, -1, 3, 2, -1, 1)",1
165,"(1, 2, -2, -2, 2, 2, -2, -1, 1, -2, 3, 3)",1
166,"(1, -1, 1, 3, 3, 1, -1, 1, 3, -2, 1, 3)",1
167,"(-2, -1, -2, -2, -1, -2, -2, -1, -1, -2, 3, 3)",1
168,"(2, 3, 3, 3, -1, -2, -2, -1, 1, -2, 1, 2)",1
169,"(-2, -2, 2, 3, -1, -2, -2, -1, 2, -2, -2, 1)",1
170,"(-1, 1, -2, -2, 1, -2, 2, 1, 2, 3, 2, 3)",1
171,"(-2, 1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1)",1
172,"(-1, -1, -1, 1, 1, -2, -1, 2, 2, -2, -1, 2)",1
173,"(-2, 1, 3, -2, 1, 3, 2, 1, 1, 2, 1, 2)",1
174,"(-2, -1, 3, 3, 1, -1, 2, 3, 1, -2, -1, 1)",1
175,"(-2, -1, -1, -2, 3, 3, -2, 1, -1, -2, 3, 3)",1
176,"(1, 2, -2, -2, 1, -2, -1, 2, 1, -2, -1, 1)",1
177,"(-2, 1, 2, 1, 1, -1, 3, 3, 2, 1, -1, 1)",1
178,"(-1, 1, 3, 3, 1, -2, 1, 1, 2, -1, 1, 2)",1
179,"(-2, -1, 2, 2, 1, -2, 1, 1, 1, 1, 2, 2)",1
180,"(-2, -1, -1, -2, 1, 1, 1, 2, 1, -2, 1, 2)",1
181,"(1, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3)",1
182,"(-1, 1, 1, 1, 1, -1, 2, 1, 2, 2, 1, 2)",1
183,"(1, 1, -2, -2, 2, 1, -1, 1, 2, -2, -2, 1)",1
184,"(2, 3, -2, -2, 2, 1, 1, -1, 1, 2, -1, 1)",1
185,"(-1, 1, 3, 1, 2, 3, -1, 2, 3, 1, 1, 2)",1
186,"(1, 2, 1, 1, 2, 1, 1, 2, 3, 1, 3, 3)",1
187,"(-1, 1, 1, 1, 1, -1, 2, 3, 3, 1, 1, 2)",1
188,"(1, 2, -1, -1, 2, 1, -1, 2, 2, -1, 1, 2)",1
189,"(-2, -1, 1, -2, 2, 2, 1, 1, 1, 1, 1, 1)",1
190,"(-2, -1, -1, -1, -1, -2, 1, 2, 3, 2, -1, 1)",1
191,"(1, 2, -1, -2, 3, 2, 1, 2, 1, -1, 1, 2)",1
192,"(-2, -1, 3, 1, -1, 1, -2, -1, 2, -1, -1, 1)",1
193,"(3, 3, -2, -2, 1, -2, -2, -1, 3, -1, -2, 1)",1
194,"(-1, 1, 1, -1, 3, 3, 1, 1, 2, 2, 1, 2)",1
195,"(-1, 1, 2, 2, 3, 2, -1, 1, 2, -1, -1, 2)",1
196,"(2, -1, -1, 3, 1, -2, 1, 2, 3, -1, -1, 3)",1
197,"(-1, 1, -2, -2, 1, -2, 1, 2, 1, -2, -1, 1)",1
198,"(2, 3, -2, -1, 2, 1, 1, 3, 2, -2, 1, 2)",1
199,"(-1, 1, 2, 2, 3, 2, -1, 2, 2, -1, 2, 3)",1
200,"(-2, -1, -2, -2, 3, 2, -2, -1, -1, -2, 3, 3)",1
201,"(-1, 1, 2, -1, 2, 2, -1, 2, 2, -1, 1, 2)",1
202,"(1, 2, -1, -1, 2, 1, -1, 2, 3, -1, 1, 2)",1
203,"(-1, 1, 3, 3, 1, -1, -1, 1, 2, 1, 2, 3)",1
204,"(1, 2, 2, -2, -1, 1, -2, -1, 3, 1, 3, 3)",1
205,"(2, 3, -2, -2, -1, -2, -1, 1, 1, -2, 2, 3)",1
206,"(-1, -2, -2, 1, 3, 2, -1, 1, 3, -2, -2, 2)",1
207,"(-1, 1, 3, -1, 1, 3, 2, 2, 3, 2, 1, 2)",1
208,"(2, 3, 2, 1, -1, -1, -2, -1, 2, -1, -1, 1)",1
209,"(3, 3, -2, -1, -1, -2, 1, -1, 2, 1, 1, 3)",1
210,"(3, 3, 1, 1, 3, 2, -1, 2, 3, -1, 2, 3)",1
211,"(-2, 1, 3, 2, 1, 1, 2, 2, 3, 2, -1, 1)",1
212,"(1, 1, 2, 2, 1, -1, 2, 1, 3, 2, 1, 3)",1
213,"(2, 3, 3, 3, 2, 1, 1, 2, 3, 2, 2, 3)",1
214,"(1, 3, -1, -1, 3, 1, 3, 2, 2, 2, 3, 3)",1
215,"(-1, 1, 3, 2, 2, 2, -1, 2, 2, -1, 2, 2)",1
216,"(-1, 1, 1, -2, 3, 3, -2, 1, 2, -1, -1, 1)",1
217,"(2, 2, -2, -1, 2, 1, 1, 2, 2, -2, -1, 2)",1
218,"(-1, -2, -2, 1, -1, -2, -1, 2, 3, -2, -2, 2)",1
219,"(-1, 1, 1, -1, 1, -1, 1, 1, 2, 1, 2, 3)",1
220,"(-1, 1, 3, 3, 1, -1, -1, 1, 3, 1, 2, 3)",1
221,"(-2, -1, -1, -1, 1, -2, -1, 1, 1, -2, -1, 2)",1
222,"(-1, 1, 1, -1, 1, -1, 3, 1, 2, 3, 1, 1)",1
223,"(-2, -1, 3, 2, -1, 1, 3, 1, 1, 3, -1, 1)",1
224,"(-2, 1, 3, 3, 1, -1, 1, 2, 3, 1, -1, 1)",1
225,"(-1, 1, 2, -2, 2, 3, -2, -1, 1, -2, -1, 1)",1
226,"(3, 3, -2, -1, 3, 2, 1, 3, 2, -2, 2, 3)",1
227,"(1, 2, -1, -1, 3, 2, 1, 2, 2, 1, 2, 3)",1
228,"(-2, -1, 2, 2, 3, 2, -2, 1, 3, 1, -1, 1)",1
229,"(-2, -1, 3, -1, -1, 2, 2, 2, 3, 2, -2, -1)",1
230,"(2, 2, 1, 1, 1, 1, -2, 1, 3, -1, -1, 2)",1
231,"(3, 3, -1, -2, 3, 3, -2, -1, 1, -2, 2, 3)",1
232,"(2, 2, 3, 3, 1, -1, -1, 1, 3, 1, 1, 2)",1
233,"(-2, -1, 3, 1, -1, 1, 3, -1, 1, 3, 2, 2)",1
234,"(2, 2, -1, 1, 1, -1, 3, 1, 3, 3, 1, 3)",1
235,"(-2, 1, 3, 3, 1, -1, -1, 1, 1, -1, 1, 1)",1
236,"(-2, -1, 2, -1, -1, 1, 2, 1, 1, 2, -1, 1)",1
237,"(-2, -1, 3, 3, 3, 2, -1, 2, 1, -2, 1, 2)",1
238,"(2, 3, 2, -2, 2, 3, -2, -1, 1, -2, 1, 2)",1
239,"(-1, 1, 2, 3, 1, -2, 1, 3, 2, -2, -1, 3)",1
240,"(-1, -1, 3, -1, 1, 3, -2, 1, 2, -2, 2, 3)",1
241,"(-2, -1, 1, -2, 3, 3, 2, 3, -1, -2, 2, 3)",1
242,"(-1, 1, 1, -1, -1, -2, -2, -1, 1, -2, -1, 1)",1
243,"(-2, -1, 1, -2, 2, 2, 3, 1, 1, 3, -1, 1)",1
244,"(1, 2, -1, -2, 3, 2, -1, 1, 2, -1, -1, 2)",1
245,"(1, 2, 1, 1, 2, 1, -1, 2, 3, 1, 1, 2)",1
246,"(-1, 1, 3, 2, 3, 3, -1, 1, 3, -1, 1, 2)",1
247,"(-2, -1, 2, 1, 1, -2, 3, 2, 3, 3, -1, 1)",1
248,"(3, 3, -2, -1, -1, -2, 3, 3, 2, -1, 1, 3)",1
249,"(-2, -1, 3, 3, 3, 3, -2, 1, 1, -2, 2, 3)",1
250,"(-2, -1, 2, 1, 1, -1, 3, 1, 1, 3, 1, 2)",1
251,"(-2, -1, 2, -1, -1, -1, 1, 1, 1, -1, -1, 1)",1
252,"(2, 3, 3, 1, -1, 1, -2, -1, 1, -2, 2, 3)",1
253,"(-1, 1, 3, 3, 1, 1, 2, 1, 2, 3, 1, 2)",1
254,"(-1, 1, -1, -1, 3, 2, 2, 3, 3, 2, 1, 2)",1
255,"(2, 3, -2, -2, 2, 1, 2, 3, 1, -2, 1, 3)",1
256,"(-1, 1, 1, 1, 1, -1, 1, 1, 2, 1, 1, 2)",1
257,"(-1, 1, 1, -1, -1, -2, -2, -1, 3, 1, -1, 1)",1
258,"(-2, -1, 3, 2, 2, 2, 1, 2, 1, -2, 1, 2)",1
259,"(1, 2, 3, 2, 1, -1, -2, 1, 3, 1, 2, 3)",1
260,"(-1, 1, 3, -2, 1, 3, 2, 1, 2, 3, 1, 1)",1
261,"(-1, 1, 2, 1, 1, 1, 3, 3, 2, -1, 3, 3)",1
262,"(-2, -1, 3, -2, 1, 3, -2, -1, 1, -2, 3, 3)",1
263,"(1, 2, -1, -1, -1, -2, -2, -1, 2, 1, 2, 3)",1
264,"(3, 3, 2, -2, -1, 2, -2, -1, 2, -1, -1, 1)",1
265,"(-1, -1, -2, -2, -1, -2, 3, 3, 1, -1, 1, 2)",1
266,"(-1, -1, -2, -2, -1, -2, -1, -1, 3, 2, 2, 3)",1
267,"(-2, -1, -1, -2, 3, 3, 3, 2, 1, 1, -1, -1)",1
268,"(2, 3, 1, -1, -1, -1, -2, -1, 1, -2, -1, 1)",1
269,"(-2, -1, 3, 2, 2, 2, -1, 1, 1, -2, 1, 2)",1
270,"(1, 2, 2, 1, 1, -1, -2, 1, 2, -1, -1, 1)",1
271,"(-1, -1, 2, 2, 3, 2, -1, 1, 3, -1, -1, 2)",1
272,"(-2, -1, 3, 3, -1, -2, 3, 1, 1, 3, -1, 1)",1
273,"(-1, 1, 3, 2, -1, 1, -2, -1, 1, -2, 1, 2)",1
274,"(1, -1, -2, 1, -1, -2, 3, 2, 2, 2, 1, 3)",1
275,"(1, 3, -2, -2, -1, -2, 3, 2, 1, 2, -1, 1)",1
276,"(-1, 1, 2, -1, 2, 2, 1, 3, 2, -1, 1, 2)",1
277,"(-1, 1, 2, -1, 2, 2, 1, 3, 2, -1, 3, 3)",1
278,"(1, -1, -2, 1, -1, -2, 2, 3, 3, -2, -2, 3)",1
279,"(-2, -1, 1, 1, -1, -2, -2, -1, -1, -2, -1, 1)",1
280,"(1, 2, -2, -2, -1, -2, -2, -1, 3, 1, 1, 2)",1
281,"(2, 3, 1, 1, 2, -1, -1, 2, 2, -1, 2, 3)",1
282,"(-1, 1, 2, -1, -1, 1, -2, -1, 3, 2, 1, 2)",1
283,"(2, 3, -1, -1, -1, -2, -2, -1, 1, -2, -1, 1)",1
284,"(-2, -1, 3, 3, -1, -2, 2, 3, 2, 1, -1, 1)",1
285,"(1, 2, 2, -1, 2, 1, -1, 2, 3, 1, 1, 2)",1
286,"(3, 3, 1, -1, -1, -1, -2, -1, 1, -2, 1, 2)",1
287,"(2, 3, -2, -2, 1, -2, 2, 2, 1, 1, -1, 1)",1
288,"(-2, -1, 1, -2, -1, -1, -1, 1, -1, -2, -1, -1)",1
289,"(-2, -1, 3, 1, -1, 1, 2, -1, 2, 3, -1, 1)",1
290,"(2, 3, 2, -2, -1, 2, -2, -1, 2, -1, 1, 2)",1
291,"(-2, -1, 1, -2, 1, 1, 2, 1, 1, 2, -1, 1)",1
292,"(1, 3, -2, -2, 2, 1, 1, -1, 2, 2, 1, 2)",1
293,"(-1, 1, 3, 2, 2, 3, -2, 1, 2, -2, 2, 3)",1
294,"(3, 3, -2, -1, -1, -2, 2, 3, 2, -2, 2, 3)",1
295,"(2, 3, 3, 2, -1, -1, -2, -1, 1, -2, 3, 3)",1
296,"(-1, 1, 1, -2, 2, 3, -2, -1, 3, 2, 3, 3)",1
297,"(-2, -1, 2, 2, -1, -2, 2, 2, 3, 2, -1, 1)",1
298,"(-1, 1, 2, 1, 3, 2, 2, 3, 3, -1, 1, 3)",1
299,"(-2, 1, 1, -1, 1, -1, -1, 1, 2, 1, -1, 1)",1
300,"(-2, -1, 3, 3, 2, 1, -2, 1, 3, 1, -1, 1)",1
301,"(3, 3, -2, 1, 1, -2, 3, 2, 3, 1, -1, 3)",1
302,"(-2, -1, 3, 1, -1, 1, 3, 3, 1, -2, 1, 2)",1
303,"(1, 2, 3, 1, 2, 3, 2, 3, 2, 1, 2, 3)",1
304,"(-2, -1, 3, 1, 3, 3, -1, 1, 1, -2, 1, 2)",1
305,"(1, -1, -1, 2, 2, 1, 2, 3, 3, -2, -1, 3)",1
306,"(2, 3, 3, 1, 1, 2, -2, 1, 1, -1, 3, 3)",1
307,"(3, 3, -1, 1, 3, 2, -1, 1, 3, -1, 1, 3)",1
308,"(-2, -1, 1, 1, -1, -2, 2, 2, 1, 1, 3, 3)",1
309,"(2, 3, -2, -2, 3, 2, 1, -1, 3, 3, 3, 3)",1
310,"(3, 3, -2, -2, -1, -2, -1, -1, 3, 2, -1, 1)",1
311,"(-2, -1, 1, -2, 1, 2, 2, 1, -1, 1, 1, 2)",1
312,"(1, 2, 2, -1, 1, 2, -1, 1, 2, -1, 3, 3)",1
313,"(-1, 1, -1, -1, 1, -1, 1, 1, 2, 1, 1, 2)",1
314,"(1, 2, 3, -1, -1, 2, -2, -1, 3, 2, 1, 2)",1
315,"(-1, 1, 3, 1, 2, 2, 2, 2, 2, 2, 1, 2)",1
316,"(-2, -1, -2, -2, -1, -2, 1, 2, -1, -2, -1, -1)",1
317,"(1, 2, -1, -1, 3, 2, 3, 3, 2, 2, 3, 3)",1
318,"(1, 2, 2, 2, 2, -1, 2, 2, 3, 2, 2, 3)",1
319,"(-1, 1, 2, 2, 1, -1, 3, 3, 2, 2, 1, 2)",1
320,"(2, 2, 1, 2, -1, -2, -2, -1, 3, 1, 1, 3)",1
321,"(-2, -1, 3, 1, -1, 1, 2, -1, 2, 3, 1, 1)",1
322,"(-2, -1, 3, 3, -1, -2, 3, -1, -1, 3, 1, 2)",1
323,"(-2, -1, 2, 2, 1, -1, 2, 2, 1, -1, 1, 2)",1
324,"(-2, -1, 3, 1, -1, 1, -2, -1, 1, -2, 2, 3)",1
325,"(-2, -1, 3, 1, -1, 1, 2, -1, 1, 2, -1, 1)",1
326,"(3, 3, -2, -2, 3, 2, 1, 3, 2, -1, -1, 1)",1
327,"(-1, -1, -1, 1, 2, 1, -1, 2, 3, -2, -1, 2)",1
