	all	dKd	Keq	Km1	Km2	Km3	Km4	kcat	Ki
21	0.198635955393	0.210800285447	0.211996609219	0.200033371495	0.197482412926	0.188735344863	0.206014990357	0.18408849626	0.201881568895
22	0.204367121653	0.211996609219	0.209603961675	0.201229695268	0.197189179018	0.175194228156	0.210800285447	0.179448565864	0.202150970378
23	0.197189179018	0.210800285447	0.211996609219	0.208407637902	0.204367121653	0.175512491538	0.204818666585	0.164552989059	0.196444400178
24	0.200778150335	0.210800285447	0.210800285447	0.204818666585	0.201974474108	0.182163702075	0.210800285447	0.179448565864	0.190989513414
25	0.199130281631	0.210800285447	0.209603961675	0.209603961675	0.205563445425	0.18432285143	0.20721131413	0.164552989059	0.199130281631
26	0.201974474108	0.210800285447	0.210800285447	0.200326605403	0.194344986541	0.174593950226	0.20721131413	0.162349341122	0.197933957858
27	0.204818666585	0.210800285447	0.211996609219	0.209603961675	0.206014990357	0.177731376611	0.20795609297	0.186965787079	0.195541310314
28	0.191952338996	0.210800285447	0.210800285447	0.206014990357	0.20317079788	0.179379245316	0.20721131413	0.179448565864	0.20317079788
29	0.201522929176	0.210800285447	0.211996609219	0.206014990357	0.199130281631	0.173337890736	0.209603961675	0.177804684581	0.199581826563
30	0.201974474108	0.209603961675	0.211996609219	0.204818666585	0.197422677208	0.17588255795	0.210800285447	0.181041858074	0.195992855246
31	0.193600207701	0.211996609219	0.210800285447	0.210800285447	0.20317079788	0.179830790248	0.210800285447	0.192281004754	0.200965939472
32	0.203622342812	0.208407637902	0.211996609219	0.208407637902	0.201229695268	0.180575569088	0.210800285447	0.189691569638	0.200934369931
33	0.195248076405	0.210800285447	0.20721131413	0.210800285447	0.196226353436	0.161484546421	0.210800285447	0.172534589272	0.201578223473
34	0.193893441609	0.211996609219	0.209603961675	0.199130281631	0.19764072395	0.168786093836	0.208407637902	0.177804684581	0.189412032484
35	0.197482412926	0.211996609219	0.211996609219	0.20721131413	0.209603961675	0.174534214508	0.209603961675	0.185547125427	0.188982345988
36	0.198385502791	0.210800285447	0.211996609219	0.206759769198	0.205563445425	0.170200464351	0.208407637902	0.177804684581	0.195774808504
37	0.191049249132	0.211996609219	0.210800285447	0.208407637902	0.201522929176	0.171080166075	0.208407637902	0.18258758215	0.18694478192
38	0.20317079788	0.211996609219	0.209603961675	0.209603961675	0.201071384243	0.176182083213	0.20721131413	0.174351544514	0.197933957858
39	0.195992855246	0.209603961675	0.211996609219	0.20721131413	0.198837047723	0.172861316329	0.211996609219	0.18258758215	0.200326605403
40	0.195248076405	0.210800285447	0.211996609219	0.208407637902	0.205563445425	0.175631962974	0.210800285447	0.176106896047	0.192747058843
41	0.201229695268	0.209603961675	0.210800285447	0.205563445425	0.200326605403	0.184616085338	0.211996609219	0.176106896047	0.196737634086
42	0.201229695268	0.210800285447	0.210800285447	0.198837047723	0.200033371495	0.179086011408	0.209603961675	0.160047721707	0.200778150335
43	0.198385502791	0.211996609219	0.210800285447	0.200778150335	0.203622342812	0.158644487288	0.208407637902	0.174351544514	0.200033371495
44	0.198385502791	0.208407637902	0.208407637902	0.201974474108	0.198385502791	0.178123185825	0.210800285447	0.181041858074	0.203586260658
45	0.20242601904	0.210800285447	0.20721131413	0.20721131413	0.20242601904	0.172494536589	0.204818666585	0.177804684581	0.195992855246
46	0.199581826563	0.209603961675	0.209603961675	0.206014990357	0.203622342812	0.16948327134	0.210800285447	0.177804684581	0.19764072395
47	0.201974474108	0.210800285447	0.210800285447	0.20721131413	0.204367121653	0.173253125544	0.209603961675	0.189691569638	0.196888323211
48	0.204367121653	0.211996609219	0.211996609219	0.20721131413	0.204818666585	0.181478658952	0.210800285447	0.181041858074	0.197482412926
49	0.193441896677	0.211996609219	0.211996609219	0.206014990357	0.201229695268	0.166512917727	0.210800285447	0.175489219215	0.194344986541
50	0.198385502791	0.208407637902	0.210800285447	0.209152416742	0.206014990357	0.185241392742	0.209603961675	0.166666666667	0.197933957858
51	0.199581826563	0.211996609219	0.210800285447	0.208407637902	0.199581826563	0.180733880112	0.210800285447	0.166666666667	0.189094229179
52	0.201974474108	0.211996609219	0.210800285447	0.20721131413	0.200326605403	0.178000569128	0.206014990357	0.18408849626	0.200778150335
53	0.189108146519	0.210800285447	0.210800285447	0.206759769198	0.204818666585	0.171605256839	0.210800285447	0.177804684581	0.200033371495
54	0.200326605403	0.210800285447	0.209603961675	0.205563445425	0.20317079788	0.181930203885	0.210800285447	0.177804684581	0.199266444125
55	0.200326605403	0.210800285447	0.209603961675	0.206014990357	0.204818666585	0.189108146519	0.206759769198	0.186965787079	0.19616080276
56	0.198385502791	0.210800285447	0.209603961675	0.209603961675	0.20721131413	0.167883003972	0.210800285447	0.16869743327	0.196067968145
57	0.200326605403	0.211996609219	0.209603961675	0.20391557672	0.20242601904	0.175522970266	0.20721131413	0.179448565864	0.19879113367
58	0.199581826563	0.209603961675	0.209603961675	0.200326605403	0.205563445425	0.173190015447	0.210800285447	0.18408849626	0.194344986541
59	0.20317079788	0.209603961675	0.208407637902	0.201974474108	0.206308224265	0.185007894552	0.210800285447	0.179448565864	0.20317079788
60	0.194638220449	0.210800285447	0.209603961675	0.201229695268	0.20317079788	0.182065170735	0.209603961675	0.172534589272	0.202015425093
61	0.194344986541	0.210800285447	0.209603961675	0.206014990357	0.20242601904	0.17925977388	0.211996609219	0.164552989059	0.192448073811
62	0.20317079788	0.211996609219	0.209603961675	0.20721131413	0.20317079788	0.172116537489	0.209152416742	0.189691569638	0.191140051155
63	0.195541310314	0.209152416742	0.211996609219	0.206014990357	0.197189179018	0.168552595646	0.208407637902	0.174351544514	0.19616080276
64	0.195541310314	0.211996609219	0.211996609219	0.202719252948	0.200778150335	0.172568082421	0.208407637902	0.191002472852	0.195405556115
65	0.195248076405	0.209603961675	0.208407637902	0.20721131413	0.199130281631	0.174459027342	0.20721131413	0.177804684581	0.200778150335
66	0.197933957858	0.210800285447	0.209603961675	0.206014990357	0.201229695268	0.165427143843	0.210800285447	0.181041858074	0.201974474108
67	0.204367121653	0.210800285447	0.210800285447	0.198837047723	0.198678736699	0.164353768372	0.210800285447	0.176106896047	0.199130281631
68	0.201974474108	0.209603961675	0.211996609219	0.209603961675	0.20317079788	0.185007894552	0.209603961675	0.174351544514	0.197933957858
69	0.204367121653	0.211996609219	0.208407637902	0.20721131413	0.20242601904	0.17953755634	0.206014990357	0.176106896047	0.195907272706
70	0.200033371495	0.210800285447	0.209603961675	0.198619000981	0.204367121653	0.184029617521	0.209603961675	0.172534589272	0.204367121653
71	0.204367121653	0.209603961675	0.210800285447	0.206014990357	0.204367121653	0.179319509598	0.205563445425	0.16869743327	0.192697117836
72	0.199581826563	0.20721131413	0.211996609219	0.205563445425	0.193833705891	0.169704584671	0.20795609297	0.186965787079	0.19764072395
73	0.197482412926	0.209603961675	0.210800285447	0.20721131413	0.204818666585	0.18102711402	0.208407637902	0.18258758215	0.198501169038
74	0.195834544222	0.211996609219	0.211996609219	0.206759769198	0.20242601904	0.172886345803	0.209603961675	0.162349341122	0.199873531709
75	0.20242601904	0.210800285447	0.210800285447	0.20317079788	0.200778150335	0.178049107684	0.20721131413	0.170651548621	0.197933957858
76	0.20242601904	0.210800285447	0.210800285447	0.209603961675	0.200778150335	0.182223437793	0.208407637902	0.174351544514	0.199130281631
77	0.199130281631	0.211996609219	0.210800285447	0.204818666585	0.197189179018	0.165683373695	0.204818666585	0.197101032414	0.204818666585
78	0.200778150335	0.211996609219	0.209603961675	0.206014990357	0.197189179018	0.177318671267	0.208407637902	0.181041858074	0.201510435794
79	0.192245572904	0.209603961675	0.210800285447	0.208407637902	0.204818666585	0.177438142703	0.209152416742	0.19352872564	0.196558103564
80	0.195541310314	0.209603961675	0.211996609219	0.204367121653	0.201974474108	0.176693363863	0.209603961675	0.176106896047	0.196678631983
81	0.197189179018	0.211996609219	0.211996609219	0.209603961675	0.201974474108	0.167542168727	0.208407637902	0.189691569638	0.195581937656
82	0.197189179018	0.210800285447	0.209603961675	0.20317079788	0.208407637902	0.183653259755	0.210800285447	0.18258758215	0.196286089154
83	0.20242601904	0.211996609219	0.211996609219	0.210800285447	0.201974474108	0.17475226125	0.209152416742	0.18258758215	0.202015425093
84	0.195089765381	0.210800285447	0.210800285447	0.208407637902	0.200778150335	0.173789435668	0.208407637902	0.172534589272	0.195834544222
85	0.197933957858	0.211996609219	0.209603961675	0.204367121653	0.203622342812	0.182674982725	0.209603961675	0.18408849626	0.193148662769
86	0.193441896677	0.211996609219	0.211996609219	0.204818666585	0.199070545913	0.180222599462	0.210800285447	0.186965787079	0.192150267655
87	0.192697117836	0.20721131413	0.211996609219	0.199875060471	0.210800285447	0.175412274898	0.20795609297	0.172534589272	0.200778150335
88	0.201229695268	0.20795609297	0.209603961675	0.206759769198	0.20242601904	0.177829951917	0.211996609219	0.172534589272	0.196272557307
89	0.20721131413	0.210800285447	0.210800285447	0.20242601904	0.200326605403	0.180733880112	0.209603961675	0.162349341122	0.196734804751
90	0.200778150335	0.211996609219	0.20795609297	0.209603961675	0.206014990357	0.178867964666	0.210800285447	0.170651548621	0.19768630054
91	0.193441896677	0.211996609219	0.211996609219	0.209603961675	0.194796531473	0.172325006205	0.209603961675	0.176106896047	0.200033371495
92	0.196286089154	0.210800285447	0.20721131413	0.204818666585	0.201974474108	0.164885814406	0.209603961675	0.185547125427	0.20317079788
93	0.201974474108	0.209603961675	0.210800285447	0.20317079788	0.203622342812	0.172533376177	0.209603961675	0.181041858074	0.19548857958
94	0.199423515539	0.211996609219	0.210800285447	0.20721131413	0.194796531473	0.186096422205	0.209603961675	0.170651548621	0.190383531595
95	0.202719252948	0.211996609219	0.209152416742	0.210800285447	0.199581826563	0.158644487288	0.210800285447	0.189691569638	0.201974474108
96	0.193600207701	0.211996609219	0.211996609219	0.201974474108	0.204818666585	0.179686289338	0.209603961675	0.18408849626	0.198385502791
97	0.198837047723	0.210800285447	0.211996609219	0.209603961675	0.199581826563	0.178123185825	0.210800285447	0.179448565864	0.197398379077
98	0.193893441609	0.211996609219	0.209152416742	0.205563445425	0.20721131413	0.181185425044	0.208407637902	0.177804684581	0.194344986541
99	0.20317079788	0.211996609219	0.208407637902	0.206014990357	0.20317079788	0.174960729966	0.206014990357	0.186965787079	0.201522929176
