	all	dKd	Keq	Km1	Km2	Km3	Km4	kcat	Ki
0	0.198366559402	0.222855500252	0.225332282623	0.218817000561	0.207467436385	0.184817791352	0.21862913477	0.18408849626	0.185166704149
1	0.199994330539	0.224661033755	0.214756437115	0.216452156214	0.213743187585	0.17592650927	0.213825687175	0.179448565864	0.198544638725
2	0.199575111396	0.216141053431	0.224200457537	0.215447954674	0.208437727483	0.177830674082	0.215876527928	0.186965787079	0.20748740428
3	0.202472656322	0.217710201126	0.222593457189	0.20897707713	0.214887461651	0.183768979123	0.218792197165	0.16869743327	0.198141835583
4	0.208100376955	0.218952789057	0.222116570434	0.213635815353	0.210849475765	0.160561253663	0.221184370092	0.174351544514	0.202262054783
5	0.20242601904	0.212536665071	0.221402927973	0.21844485491	0.198385502791	0.18033708522	0.22234739411	0.18408849626	0.202994624134
6	0.19921320615	0.215338279037	0.217421715523	0.223436819951	0.199797074474	0.185514783505	0.220915515756	0.185547125427	0.194229291399
7	0.209139523353	0.216931571247	0.221900286588	0.218213046724	0.206732972262	0.179242804309	0.22234739411	0.194747085646	0.194344986541
8	0.203838615452	0.215844004181	0.214496196961	0.219139539421	0.207817751641	0.191705644717	0.223740784699	0.185547125427	0.197863184043
9	0.20689908789	0.221636398171	0.220184468382	0.211861662984	0.206177383236	0.185714972075	0.219201188569	0.170651548621	0.202117070924
10	0.212026189772	0.220439902122	0.217421715523	0.216565122935	0.209478009024	0.188590312174	0.215310555925	0.18258758215	0.203470271064
11	0.200763108927	0.215036754564	0.223740784699	0.211745394528	0.204086995456	0.17897943548	0.225544641353	0.188346613209	0.193716425915
12	0.203363132369	0.219233190663	0.221167748195	0.214086133103	0.208828729477	0.171244855702	0.221046445132	0.188346613209	0.196464148182
13	0.209147248492	0.215036754564	0.215844004181	0.214307114503	0.206119327631	0.179677466482	0.220111594376	0.189691569638	0.204171336041
14	0.209717962465	0.211378932388	0.224661033755	0.213393334996	0.208626124798	0.18681988267	0.22258230297	0.186965787079	0.196734804751
15	0.190875656948	0.224913171461	0.225332282623	0.219696219935	0.201639034908	0.181946520836	0.226203899559	0.179448565864	0.188976894714
16	0.20959190401	0.219442965645	0.215310555925	0.215458543198	0.210362387532	0.176301124183	0.220915515756	0.18408849626	0.195378437205
17	0.206350865591	0.221636398171	0.219442965645	0.218975531261	0.203439361681	0.187793251963	0.221636398171	0.18258758215	0.199159759721
18	0.198206800124	0.215036754564	0.225097700366	0.221167847064	0.203699420296	0.176295141189	0.214031782956	0.177804684581	0.201989946297
19	0.205063287324	0.22234739411	0.215567531683	0.211949158922	0.20660338926	0.179205650403	0.2176394215	0.18258758215	0.19879113367
20	0.208580926174	0.211973618427	0.223048770776	0.217581099032	0.203392253031	0.179553525986	0.219579405996	0.179448565864	0.198678736699
21	0.198635955393	0.221167748195	0.219233190663	0.212065807992	0.210888818089	0.188735344863	0.2178081621	0.18408849626	0.201881568895
22	0.206889851789	0.222151028008	0.220184468382	0.21302286701	0.208997257619	0.175194228156	0.219201188569	0.179448565864	0.202150970378
23	0.20284367201	0.218192909121	0.220712660204	0.2178081621	0.2145757491	0.180278510225	0.219880680622	0.164552989059	0.196444400178
24	0.203470271064	0.216366135724	0.223980971118	0.212318229879	0.207817751641	0.183508618855	0.221636398171	0.179448565864	0.195644126719
25	0.205873667514	0.221636398171	0.22234739411	0.220184468382	0.20631102269	0.18371383846	0.21854177049	0.164552989059	0.204924235092
26	0.205571868866	0.217421715523	0.224661033755	0.216221378029	0.198897876524	0.178302625452	0.216452156214	0.162349341122	0.199911436312
27	0.205792190504	0.213383506034	0.219442965645	0.222770091648	0.207256683373	0.177824754779	0.218069741725	0.186965787079	0.201972208605
28	0.198680014939	0.215844004181	0.220679339153	0.216489867136	0.205810337732	0.182641576126	0.214646793189	0.179448565864	0.205633397013
29	0.202699259478	0.21792736868	0.219978209433	0.213913656683	0.207515100029	0.174737261808	0.216668748861	0.177804684581	0.199581826563
30	0.205709530627	0.216901948304	0.225581282811	0.213847198884	0.203439361681	0.17588255795	0.221275162226	0.181041858074	0.200207569867
31	0.198886042754	0.216931571247	0.223048770776	0.225808883113	0.210518290566	0.17872840932	0.221885508004	0.192281004754	0.200965939472
32	0.210749426046	0.216901948304	0.221436838599	0.222588166049	0.214086133103	0.185480908173	0.220184468382	0.189691569638	0.200934369931
33	0.198055460854	0.218952789057	0.221697881289	0.223793923637	0.199432110703	0.161338558288	0.216638866404	0.172534589272	0.201578223473
34	0.194325753547	0.219233190663	0.220184468382	0.213094884886	0.202791727907	0.171204880881	0.221184370092	0.177804684581	0.189412032484
35	0.208177256244	0.219978209433	0.223291860246	0.211282192797	0.214125570021	0.177550853548	0.219579405996	0.185547125427	0.188982345988
36	0.202382703998	0.2142167255	0.223550516207	0.216863496122	0.21029139273	0.169832218524	0.218765221117	0.177804684581	0.195275737928
37	0.190339219948	0.222855500252	0.222593457189	0.216668748861	0.213314810317	0.181784250992	0.2178081621	0.18258758215	0.18694478192
38	0.207410043935	0.218192909121	0.220184468382	0.218005539013	0.207347802068	0.177218100928	0.21915751286	0.174351544514	0.197933957858
39	0.197111064597	0.21715262758	0.223550516207	0.218569529565	0.207939499021	0.174226822018	0.220184468382	0.18258758215	0.204397650459
40	0.199120002801	0.218952789057	0.225332282623	0.223114287856	0.210221551603	0.180329788357	0.22234739411	0.176106896047	0.192747058843
41	0.209473600875	0.214254976126	0.223291860246	0.219962089475	0.210483358252	0.186086731895	0.219978209433	0.176106896047	0.201972208605
42	0.20337848115	0.214756437115	0.220184468382	0.211430204719	0.205411915733	0.177666433379	0.213095171963	0.160047721707	0.203699420296
43	0.203882735374	0.216931571247	0.218192909121	0.213843609631	0.204615478597	0.164187568467	0.222820535643	0.174351544514	0.201879636597
44	0.20037046116	0.211104794087	0.220679339153	0.216811934103	0.201559903504	0.17851616924	0.220915515756	0.181041858074	0.203586260658
45	0.205098064762	0.218952789057	0.216452156214	0.215268069317	0.215239314845	0.172566795789	0.207820539327	0.177804684581	0.197111064597
46	0.202055845615	0.213932455697	0.221636398171	0.212413228285	0.209139523353	0.174268260657	0.223515081956	0.177804684581	0.20075808306
47	0.201839173893	0.2142167255	0.223048770776	0.215736131157	0.205348047948	0.181163798204	0.222116570434	0.189691569638	0.196888323211
48	0.206732972262	0.216141053431	0.218192909121	0.218972080288	0.207820539327	0.182686084634	0.216668748861	0.181041858074	0.200699817919
49	0.193441896677	0.217421715523	0.224913171461	0.215532808118	0.206365632038	0.169607564442	0.218952789057	0.175489219215	0.201846754337
50	0.203236319777	0.21366887005	0.221885508004	0.219712446221	0.220292488206	0.18548678741	0.219945523508	0.166666666667	0.201972208605
51	0.202382703998	0.216141053431	0.221885508004	0.219722280135	0.205521150593	0.185806519583	0.221900286588	0.166666666667	0.189094229179
52	0.201902777832	0.220439902122	0.22234739411	0.221167847064	0.208828729477	0.178000569128	0.222218403618	0.18408849626	0.203576955189
53	0.198663208018	0.210800285447	0.220439902122	0.22083141165	0.211711835419	0.172413619836	0.222473193388	0.177804684581	0.200959338241
54	0.202472656322	0.219701682368	0.218690704532	0.217684062678	0.208735154757	0.18588819026	0.224423682289	0.177804684581	0.199266444125
55	0.209294259598	0.220915515756	0.22234739411	0.216851103082	0.211387807909	0.191154927337	0.22027282752	0.186965787079	0.19616080276
56	0.204596903787	0.225994943195	0.215310555925	0.219712446221	0.218005539013	0.17053764614	0.214756437115	0.16869743327	0.196067968145
57	0.206425186538	0.223550516207	0.223048770776	0.2170346434	0.21302286701	0.175522970266	0.216452156214	0.179448565864	0.19879113367
58	0.204615071735	0.215567531683	0.221636398171	0.202382703998	0.215078932294	0.173190015447	0.219701682368	0.18408849626	0.199337172739
59	0.204147342737	0.216112346039	0.214496196961	0.213314810317	0.210689814729	0.185007894552	0.224423682289	0.179448565864	0.205519203996
60	0.197897250311	0.215036754564	0.220458461837	0.209879483517	0.210300834794	0.182065170735	0.224823321817	0.172534589272	0.202015425093
61	0.195644126719	0.218952789057	0.214496196961	0.220059788476	0.206202363629	0.189581938088	0.221436838599	0.164552989059	0.192448073811
62	0.207271712164	0.221402927973	0.220679339153	0.221508729049	0.204681254055	0.175100779951	0.218069741725	0.189691569638	0.191140051155
63	0.203736343603	0.209152416742	0.225994943195	0.215591168039	0.200951546748	0.169001748628	0.219513995701	0.174351544514	0.19616080276
64	0.199992959285	0.217710201126	0.222855500252	0.215171572172	0.209210316743	0.177559967756	0.22025216975	0.191002472852	0.195405556115
65	0.203184444898	0.223048770776	0.218446029168	0.218035915872	0.203822826761	0.176494072082	0.220611486219	0.177804684581	0.204147342737
66	0.200607122826	0.220184468382	0.217449092691	0.221553419708	0.209870656792	0.165427143843	0.219945523508	0.181041858074	0.201902777832
67	0.212088122863	0.221885508004	0.215036754564	0.209275608781	0.203736847344	0.164143311608	0.220458461837	0.176106896047	0.199990504738
68	0.207663820036	0.216901948304	0.222151028008	0.21854177049	0.210518290566	0.185973468263	0.21792736868	0.174351544514	0.199281191557
69	0.207790093709	0.217421715523	0.223609462463	0.221332237861	0.20897707713	0.177747695513	0.211493735918	0.176106896047	0.195907272706
70	0.203576955189	0.218192909121	0.215719698272	0.212446272833	0.21590333377	0.184851914726	0.223740784699	0.172534589272	0.206117327399
71	0.211947097058	0.213095171963	0.220439902122	0.221586563917	0.206512049377	0.178416385114	0.220632695276	0.16869743327	0.192697117836
72	0.202699259478	0.215072064498	0.223550516207	0.218792197165	0.197422173207	0.167999892908	0.219712446221	0.186965787079	0.197555207153
73	0.202058376476	0.214756437115	0.215844004181	0.217035546765	0.211951219874	0.182037067694	0.220458461837	0.18258758215	0.198501169038
74	0.201018094934	0.216931571247	0.225332282623	0.220507049602	0.20831154678	0.180265452664	0.222606481622	0.162349341122	0.199873531709
75	0.208578655131	0.218952789057	0.225097700366	0.208908106393	0.200778150335	0.178049107684	0.218005539013	0.170651548621	0.199020345855
76	0.206237271748	0.216638866404	0.219701682368	0.221636398171	0.20689908789	0.183458705909	0.217449092691	0.174351544514	0.199130281631
77	0.200534736042	0.222855500252	0.215036754564	0.216523368381	0.201295136932	0.164883316744	0.212464410306	0.197101032414	0.204818666585
78	0.204356335934	0.215338279037	0.224423682289	0.212624837517	0.208997257619	0.183311081567	0.220980037532	0.181041858074	0.201510435794
79	0.201000900465	0.220679339153	0.221885508004	0.223104569375	0.207994150656	0.178736830404	0.218975531261	0.19352872564	0.196558103564
80	0.202974112554	0.22234739411	0.223550516207	0.214896936496	0.21255924405	0.17621867706	0.222116570434	0.176106896047	0.196678631983
81	0.199364626592	0.220712660204	0.221436838599	0.217625063429	0.202743333775	0.170217334429	0.216901948304	0.189691569638	0.195581937656
82	0.198287776504	0.221636398171	0.223048770776	0.217103715529	0.215591168039	0.184280174767	0.220915515756	0.18258758215	0.197399491392
83	0.204820973833	0.218690704532	0.220712660204	0.220184468382	0.210592684424	0.177966840954	0.219579405996	0.18258758215	0.202015425093
84	0.202739407126	0.218952789057	0.223980971118	0.223809936157	0.208437727483	0.17499628014	0.220980037532	0.172534589272	0.195834544222
85	0.200334759686	0.2142167255	0.218690704532	0.219135478783	0.208437727483	0.188280989111	0.217449092691	0.18408849626	0.194296716893
86	0.204865538431	0.223550516207	0.224236326382	0.217118619376	0.202516249285	0.180225900151	0.223740784699	0.186965787079	0.192150267655
87	0.197221839441	0.22188392589	0.225332282623	0.214550711845	0.220679339153	0.174309395802	0.218403985172	0.172534589272	0.205571868866
88	0.209316089182	0.215489489414	0.225097700366	0.222067313179	0.212902732748	0.179781102901	0.223048770776	0.172534589272	0.196272557307
89	0.21029139273	0.21715262758	0.220915515756	0.217919757731	0.205116781997	0.179331324807	0.220184468382	0.162349341122	0.196734804751
90	0.203491305784	0.220439902122	0.218069741725	0.2178081621	0.208608957817	0.178168390324	0.221167748195	0.170651548621	0.19768630054
91	0.202023329358	0.216141053431	0.222855500252	0.222820535643	0.201235811706	0.174564985948	0.219442965645	0.176106896047	0.201032989849
92	0.204651034169	0.217421715523	0.215455219737	0.216811934103	0.203995557324	0.164885814406	0.220101978996	0.185547125427	0.206117327399
93	0.210221294579	0.219442965645	0.222116570434	0.216015243316	0.209870656792	0.174866443173	0.222606481622	0.181041858074	0.19548857958
94	0.203551003711	0.220712660204	0.219201188569	0.218569529565	0.203882735374	0.186096422205	0.221402927973	0.170651548621	0.190383531595
95	0.202837824641	0.218477295322	0.216514909791	0.223740784699	0.200534736042	0.160374964967	0.216366135724	0.189691569638	0.203300756135
96	0.206256052641	0.220712660204	0.221436838599	0.216604356798	0.211774846422	0.184226975168	0.221332237861	0.18408849626	0.205411915733
97	0.207103440478	0.221885508004	0.224236326382	0.218387769066	0.199801605558	0.178453502531	0.219945523508	0.179448565864	0.197398379077
98	0.200759886294	0.218477295322	0.220318103208	0.218035915872	0.212708771896	0.181966579726	0.216901948304	0.177804684581	0.196944868669
99	0.208768385363	0.220712660204	0.219945523508	0.215078932294	0.204171336041	0.180116632141	0.215699437004	0.186965787079	0.202400845674
