,patterns,count
99,"(1, 2, 3, 1, 3, 3, 1, 2, 3, 1, 2, 3)",1
100,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3)",1
101,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 2, 3)",1
102,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 1, 3, 3)",1
103,"(1, 2, 3, 1, 2, 3, 2, 3, 3, 2, 2, 3)",1
104,"(3, 3, 2, 2, 2, 1, 1, 3, 3, 1, 2, 3)",1
105,"(2, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2, 3)",1
106,"(1, 2, 3, 2, 2, 2, 2, 3, 3, 1, 3, 3)",2
107,"(2, 3, 1, 1, 3, 2, 1, 2, 3, 1, 2, 3)",1
108,"(2, 3, 1, 1, 2, 1, 3, 3, 3, 3, 2, 3)",1
109,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 3, 3)",1
110,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 2, 3)",1
111,"(1, 2, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
112,"(1, 2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 3)",1
113,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3)",1
114,"(2, 3, 1, 2, 2, 1, 2, 3, 3, 1, 2, 3)",1
115,"(2, 3, 3, 1, 3, 3, 1, 2, 3, 1, 2, 3)",1
116,"(1, 2, 3, 3, 2, 1, 3, 2, 3, 3, 3, 3)",1
117,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",1
118,"(1, 2, 3, 3, 3, 1, 2, 3, 3, 1, 2, 3)",2
119,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 3, 3)",1
120,"(1, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2, 3)",1
121,"(1, 2, 1, 1, 2, 1, 2, 3, 3, 1, 2, 3)",1
122,"(2, 2, 3, 3, 2, 1, 2, 3, 3, 1, 2, 3)",1
123,"(2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",1
124,"(1, 2, 3, 1, 2, 3, 3, 2, 3, 3, 3, 3)",1
125,"(1, 2, 2, 2, 2, 1, 2, 3, 3, 1, 2, 3)",2
126,"(1, 2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3)",1
127,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",1
128,"(2, 3, 3, 1, 3, 3, 1, 3, 3, 1, 2, 3)",1
129,"(1, 2, 3, 3, 2, 1, 1, 2, 3, 1, 3, 3)",1
130,"(2, 3, 2, 2, 2, 1, 1, 3, 3, 1, 2, 3)",1
131,"(3, 3, 3, 3, 2, 1, 1, 3, 3, 1, 2, 3)",1
132,"(2, 3, 2, 1, 3, 2, 1, 2, 3, 1, 2, 3)",1
133,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 1, 2, 3)",1
134,"(1, 2, 1, 1, 2, 1, 2, 3, 3, 2, 2, 3)",1
135,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3)",1
136,"(1, 2, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3)",1
137,"(1, 2, 1, 1, 3, 2, 1, 3, 3, 1, 2, 3)",1
138,"(1, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
139,"(1, 2, 2, 1, 3, 3, 1, 3, 3, 1, 2, 3)",1
140,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 2, 2, 3)",1
141,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 3, 2, 3)",1
142,"(1, 2, 3, 1, 2, 3, 2, 3, 3, 1, 3, 3)",1
143,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 3, 3)",1
144,"(1, 2, 2, 1, 2, 1, 2, 3, 3, 1, 2, 3)",1
145,"(3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 2, 3)",1
146,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 2, 2, 3)",1
147,"(3, 3, 1, 1, 2, 1, 1, 3, 3, 1, 2, 3)",1
148,"(1, 2, 2, 2, 2, 1, 2, 3, 3, 1, 3, 3)",1
149,"(1, 2, 1, 1, 2, 1, 3, 3, 3, 2, 2, 3)",1
150,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 2, 2, 3)",1
151,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 2, 3)",2
152,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
153,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3)",3
154,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",2
155,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 2, 3)",1
156,"(2, 3, 3, 2, 2, 3, 1, 2, 3, 1, 2, 3)",1
157,"(2, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2, 3)",1
158,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3)",1
159,"(2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 3, 3)",1
160,"(1, 3, 1, 1, 2, 1, 3, 3, 3, 3, 2, 3)",1
161,"(2, 3, 1, 1, 2, 1, 3, 3, 3, 3, 2, 3)",1
162,"(2, 3, 3, 2, 2, 3, 1, 2, 3, 1, 3, 3)",1
163,"(1, 2, 3, 2, 2, 2, 1, 3, 3, 1, 2, 3)",1
164,"(1, 2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 3)",1
165,"(1, 2, 3, 2, 2, 1, 3, 3, 3, 2, 3, 3)",1
166,"(2, 3, 2, 1, 3, 3, 1, 2, 3, 1, 3, 3)",1
167,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
168,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 1, 2, 3)",2
169,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 1, 2, 3)",2
170,"(2, 3, 2, 2, 2, 1, 1, 3, 3, 1, 2, 3)",1
171,"(1, 2, 3, 3, 2, 1, 1, 3, 3, 1, 2, 3)",1
172,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 2, 2, 3)",4
173,"(2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",2
174,"(1, 3, 2, 1, 3, 2, 1, 2, 3, 1, 2, 3)",1
175,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 3, 2, 3)",1
176,"(1, 2, 1, 1, 3, 1, 1, 2, 3, 2, 2, 3)",1
177,"(1, 2, 2, 2, 2, 1, 2, 3, 3, 1, 2, 3)",2
178,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
179,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
180,"(2, 2, 1, 1, 2, 1, 1, 3, 3, 1, 2, 3)",1
181,"(1, 2, 2, 1, 2, 2, 2, 3, 3, 2, 3, 3)",1
182,"(3, 3, 1, 1, 2, 1, 3, 3, 3, 2, 2, 3)",1
183,"(1, 2, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3)",1
184,"(2, 2, 2, 3, 2, 1, 1, 3, 3, 1, 2, 3)",1
185,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3)",1
186,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
187,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 2, 3)",1
188,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
189,"(3, 3, 1, 2, 2, 1, 2, 3, 3, 1, 2, 3)",2
190,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 2, 2, 3)",2
191,"(2, 3, 1, 1, 3, 1, 1, 2, 3, 2, 3, 3)",1
192,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 3)",1
193,"(2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3)",1
194,"(1, 2, 2, 1, 3, 2, 3, 2, 3, 3, 3, 3)",1
195,"(1, 2, 2, 1, 2, 1, 2, 3, 3, 1, 2, 3)",2
196,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 2, 3)",1
197,"(1, 2, 2, 2, 2, 1, 1, 3, 3, 1, 3, 3)",1
198,"(2, 2, 3, 2, 2, 2, 1, 3, 3, 1, 2, 3)",1
199,"(2, 3, 1, 1, 2, 1, 2, 3, 3, 2, 2, 3)",1
200,"(1, 2, 2, 1, 3, 3, 2, 2, 3, 2, 3, 3)",1
201,"(2, 3, 2, 1, 2, 2, 1, 3, 3, 1, 2, 3)",1
202,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
203,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
204,"(1, 2, 3, 2, 2, 3, 2, 3, 3, 1, 2, 3)",1
205,"(1, 2, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",1
206,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
207,"(2, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2, 3)",1
208,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 3)",1
209,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 2, 3)",2
210,"(1, 2, 1, 1, 3, 1, 3, 3, 3, 2, 2, 3)",1
211,"(1, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 3)",2
212,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 2, 3)",2
213,"(2, 3, 2, 1, 3, 3, 1, 2, 3, 1, 2, 3)",1
214,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3)",2
215,"(1, 3, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",1
216,"(1, 2, 3, 3, 2, 1, 1, 3, 3, 1, 2, 3)",1
217,"(2, 2, 3, 3, 2, 1, 2, 3, 3, 1, 2, 3)",1
218,"(1, 2, 3, 2, 2, 2, 1, 2, 3, 1, 3, 3)",1
219,"(1, 2, 1, 1, 3, 2, 1, 2, 3, 2, 3, 3)",1
220,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 3, 2, 3)",1
221,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 2, 2, 3)",1
222,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 1, 3, 3)",1
223,"(1, 2, 3, 1, 2, 3, 3, 2, 3, 3, 3, 3)",1
224,"(1, 2, 2, 2, 2, 2, 1, 3, 3, 1, 2, 3)",1
225,"(2, 3, 3, 2, 2, 1, 1, 2, 3, 1, 3, 3)",1
226,"(1, 2, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3)",1
227,"(2, 2, 3, 3, 2, 1, 3, 3, 3, 3, 2, 3)",1
228,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 3, 3)",1
229,"(2, 3, 1, 1, 3, 1, 1, 3, 3, 1, 2, 3)",2
230,"(2, 3, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3)",1
231,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 1, 2, 3)",1
232,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 1, 2, 3)",1
233,"(1, 2, 3, 2, 3, 3, 1, 3, 3, 1, 2, 3)",1
234,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3)",2
235,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
236,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",2
237,"(2, 3, 1, 1, 2, 1, 1, 3, 3, 1, 2, 3)",1
238,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 2, 3)",1
239,"(2, 3, 3, 2, 2, 2, 1, 2, 3, 1, 2, 3)",1
240,"(1, 2, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3)",1
241,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 2, 2, 3)",1
242,"(1, 2, 3, 1, 2, 3, 1, 3, 3, 1, 2, 3)",1
243,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
244,"(1, 2, 1, 1, 2, 1, 3, 3, 3, 3, 2, 3)",2
245,"(1, 2, 2, 1, 2, 2, 1, 3, 3, 1, 3, 3)",1
246,"(2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3)",1
247,"(1, 2, 2, 1, 2, 1, 2, 3, 3, 1, 2, 3)",2
248,"(1, 3, 2, 1, 3, 3, 1, 2, 3, 1, 2, 3)",1
249,"(1, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3)",1
250,"(1, 2, 3, 3, 2, 2, 2, 3, 3, 1, 3, 3)",1
251,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 2, 2, 3)",1
252,"(1, 2, 2, 2, 2, 1, 1, 3, 3, 1, 2, 3)",1
253,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 3)",2
254,"(1, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 3)",1
255,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
256,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
257,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3)",2
258,"(2, 3, 1, 1, 2, 1, 3, 3, 3, 2, 2, 3)",1
259,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
260,"(3, 3, 2, 2, 2, 1, 1, 3, 3, 1, 2, 3)",1
261,"(1, 2, 3, 2, 2, 1, 2, 2, 3, 2, 3, 3)",1
262,"(1, 3, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3)",1
263,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
264,"(3, 3, 1, 1, 2, 1, 3, 3, 3, 3, 2, 3)",1
265,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",1
266,"(3, 3, 1, 2, 2, 1, 3, 3, 3, 3, 2, 3)",1
267,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 2, 3)",1
268,"(2, 3, 3, 2, 2, 3, 1, 2, 3, 1, 2, 3)",1
269,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3)",1
270,"(2, 3, 2, 1, 3, 3, 1, 2, 3, 1, 3, 3)",1
271,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
272,"(2, 3, 2, 1, 2, 1, 1, 2, 3, 1, 3, 3)",1
273,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 1, 2, 3)",1
274,"(1, 2, 2, 2, 3, 2, 1, 3, 3, 1, 2, 3)",1
275,"(3, 3, 3, 1, 2, 3, 1, 3, 3, 1, 2, 3)",1
276,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
277,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 1, 2, 3)",1
278,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
279,"(1, 2, 2, 1, 2, 1, 3, 3, 3, 3, 2, 3)",1
280,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 1, 2, 3)",2
281,"(2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",3
282,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 3, 3)",1
283,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 2, 2, 3)",1
284,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
285,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",2
286,"(2, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 3)",1
287,"(3, 3, 3, 3, 2, 1, 1, 3, 3, 1, 2, 3)",1
288,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3)",1
289,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
290,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
291,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 2, 2, 3)",1
292,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 2, 3)",2
293,"(1, 2, 2, 1, 3, 3, 1, 3, 3, 1, 2, 3)",1
294,"(2, 3, 2, 1, 3, 3, 1, 2, 3, 2, 3, 3)",1
295,"(2, 3, 1, 1, 2, 1, 1, 2, 3, 1, 3, 3)",1
296,"(2, 3, 2, 1, 2, 2, 1, 2, 3, 1, 2, 3)",1
297,"(1, 2, 2, 2, 3, 1, 2, 3, 3, 1, 2, 3)",1
298,"(2, 3, 2, 1, 3, 2, 1, 3, 3, 1, 2, 3)",1
299,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 2, 3)",4
300,"(3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 2, 3)",1
301,"(1, 2, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3)",1
302,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 2, 2, 3)",1
303,"(1, 2, 3, 2, 2, 3, 2, 3, 3, 1, 2, 3)",1
304,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 2, 3)",1
305,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3)",1
306,"(2, 3, 2, 2, 2, 2, 1, 2, 3, 2, 3, 3)",1
307,"(1, 2, 3, 1, 2, 3, 2, 3, 3, 2, 2, 3)",1
308,"(1, 2, 2, 1, 3, 3, 1, 3, 3, 2, 2, 3)",1
309,"(1, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
310,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
311,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3)",1
312,"(1, 2, 3, 1, 2, 3, 3, 3, 3, 2, 3, 3)",1
313,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 3, 3)",1
314,"(1, 2, 2, 1, 2, 1, 2, 2, 3, 3, 3, 3)",1
315,"(1, 2, 3, 1, 3, 3, 1, 3, 3, 1, 2, 3)",2
316,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 2, 3)",1
317,"(1, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 3)",2
318,"(1, 3, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",1
319,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
320,"(1, 2, 1, 1, 3, 2, 3, 2, 3, 3, 2, 3)",1
321,"(3, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
322,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 1, 2, 3)",1
323,"(1, 2, 3, 3, 2, 1, 3, 3, 3, 2, 2, 3)",1
324,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 1, 3, 3)",1
325,"(1, 2, 3, 2, 2, 1, 2, 3, 3, 3, 2, 3)",1
326,"(1, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
327,"(3, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3)",1
328,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 3, 3)",2
329,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
330,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 2, 2, 3)",1
331,"(1, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3)",1
332,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 2, 3)",2
