,patterns,count
120,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3)",2
121,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3)",1
122,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
123,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3)",3
124,"(1, 2, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3)",1
125,"(2, 3, 2, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
126,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",3
127,"(1, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3)",3
128,"(1, 3, 2, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
129,"(2, 3, 3, 1, 2, 3, 1, 3, 3, 1, 3, 3)",1
130,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
131,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
132,"(1, 2, 3, 2, 2, 2, 1, 3, 3, 1, 3, 3)",1
133,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3)",2
134,"(1, 2, 3, 3, 3, 1, 3, 3, 3, 2, 2, 3)",1
135,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
136,"(1, 2, 3, 3, 3, 1, 2, 3, 3, 1, 3, 3)",1
137,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",4
138,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",5
139,"(1, 2, 2, 2, 3, 1, 3, 3, 3, 3, 3, 3)",1
140,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3)",1
141,"(2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",1
142,"(1, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
143,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 2, 2, 3)",1
144,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 1, 3, 3)",2
145,"(2, 3, 3, 2, 2, 2, 1, 3, 3, 1, 3, 3)",1
146,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
147,"(2, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
148,"(2, 3, 3, 2, 2, 1, 1, 3, 3, 1, 2, 3)",1
149,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 1, 3, 3)",2
150,"(2, 3, 3, 3, 2, 2, 1, 3, 3, 1, 3, 3)",2
151,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3)",2
152,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 3, 3)",1
153,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 1, 3, 3)",1
154,"(1, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3)",2
155,"(1, 2, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3)",3
156,"(1, 2, 2, 2, 2, 2, 1, 3, 3, 1, 3, 3)",1
157,"(2, 3, 2, 2, 2, 2, 1, 3, 3, 1, 3, 3)",1
158,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3)",2
159,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 2, 3)",1
160,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",2
161,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3)",2
162,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3)",1
163,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",3
164,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3)",2
165,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3)",1
166,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
167,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
168,"(2, 3, 3, 1, 2, 3, 1, 3, 3, 1, 3, 3)",1
169,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3)",3
170,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3)",1
171,"(2, 3, 3, 3, 2, 1, 1, 3, 3, 1, 3, 3)",1
172,"(2, 3, 2, 2, 2, 1, 1, 3, 3, 1, 3, 3)",1
173,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",13
174,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",6
175,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3)",1
176,"(1, 2, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3)",1
177,"(2, 3, 3, 2, 2, 3, 1, 3, 3, 1, 3, 3)",2
178,"(1, 2, 1, 1, 2, 1, 3, 2, 3, 2, 3, 3)",1
179,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
180,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
181,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 1, 3, 3)",1
182,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
183,"(2, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
184,"(2, 3, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3)",1
185,"(2, 3, 1, 1, 3, 1, 1, 3, 3, 1, 3, 3)",1
186,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
187,"(1, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
188,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 1, 3, 3)",1
189,"(1, 2, 3, 3, 3, 2, 1, 3, 3, 1, 3, 3)",1
190,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
191,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3)",4
192,"(1, 2, 1, 1, 3, 1, 2, 3, 3, 2, 2, 3)",1
193,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3)",2
194,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
195,"(1, 2, 3, 3, 2, 2, 1, 3, 3, 1, 3, 3)",1
196,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3)",3
197,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3)",3
198,"(1, 2, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3)",1
199,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3)",1
200,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",3
201,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",2
202,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
203,"(2, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",4
204,"(1, 2, 3, 3, 3, 1, 3, 3, 3, 2, 3, 3)",1
205,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3)",4
206,"(2, 3, 2, 1, 2, 1, 1, 3, 3, 1, 3, 3)",1
207,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",4
208,"(1, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
209,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",4
210,"(2, 3, 3, 3, 2, 2, 1, 3, 3, 1, 3, 3)",1
211,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
212,"(2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",1
213,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
214,"(1, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
215,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
216,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 1, 3, 3)",2
217,"(2, 3, 3, 2, 2, 2, 1, 3, 3, 1, 3, 3)",2
218,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
219,"(1, 2, 2, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
220,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3)",1
221,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 1, 3, 3)",1
222,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3)",1
223,"(2, 3, 2, 1, 2, 2, 1, 3, 3, 1, 3, 3)",1
224,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3)",5
225,"(1, 2, 3, 3, 3, 2, 1, 3, 3, 1, 3, 3)",1
226,"(1, 2, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3)",1
227,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 1, 3, 3)",2
228,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
229,"(2, 3, 2, 1, 2, 2, 1, 3, 3, 1, 3, 3)",1
230,"(1, 2, 3, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
231,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3)",1
232,"(2, 3, 2, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
233,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
234,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3)",2
235,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3)",2
236,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
237,"(1, 2, 3, 3, 2, 2, 1, 3, 3, 1, 3, 3)",1
238,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3)",1
239,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
240,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3)",1
241,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3)",4
242,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
243,"(2, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2, 3)",1
244,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
245,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
246,"(2, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
247,"(1, 2, 3, 2, 2, 2, 1, 3, 3, 1, 3, 3)",1
248,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3)",2
249,"(1, 2, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
250,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
251,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
252,"(1, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 3)",1
253,"(1, 2, 3, 3, 3, 1, 2, 3, 3, 1, 3, 3)",1
254,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",6
255,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",6
256,"(2, 3, 3, 3, 2, 2, 1, 3, 3, 1, 3, 3)",2
257,"(1, 3, 1, 1, 3, 1, 2, 3, 3, 1, 2, 3)",1
258,"(2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 2, 3)",1
259,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 2, 3, 3)",1
260,"(1, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
261,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
262,"(1, 2, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3)",1
263,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
264,"(1, 2, 2, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
265,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 1, 3, 3)",3
266,"(1, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3)",1
267,"(1, 2, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
268,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
269,"(1, 2, 1, 1, 3, 2, 1, 3, 3, 1, 2, 3)",1
270,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 1, 3, 3)",1
271,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",1
272,"(1, 2, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3)",2
273,"(2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 3)",2
274,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3)",3
275,"(1, 3, 1, 1, 3, 1, 2, 3, 3, 2, 3, 3)",1
276,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3)",2
277,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
278,"(2, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",2
279,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3)",4
280,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3)",3
281,"(1, 2, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3)",1
282,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3)",1
283,"(1, 2, 3, 3, 2, 1, 3, 2, 3, 3, 2, 3)",1
284,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",2
285,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",1
286,"(1, 2, 1, 1, 3, 1, 3, 3, 3, 2, 3, 3)",1
287,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3)",1
288,"(1, 2, 1, 1, 3, 1, 1, 3, 3, 1, 2, 3)",1
289,"(1, 2, 2, 1, 3, 2, 1, 3, 3, 1, 3, 3)",1
290,"(1, 2, 1, 1, 2, 1, 2, 3, 3, 3, 2, 3)",1
291,"(1, 2, 3, 2, 2, 2, 1, 3, 3, 1, 3, 3)",1
292,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3)",3
293,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3)",2
294,"(1, 2, 3, 3, 2, 1, 2, 3, 3, 3, 2, 3)",1
295,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",4
296,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",6
297,"(2, 3, 1, 1, 3, 1, 2, 3, 3, 2, 3, 3)",1
298,"(2, 3, 1, 1, 3, 2, 2, 3, 3, 2, 2, 3)",1
299,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3)",1
300,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 2, 3, 3)",3
301,"(1, 3, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",3
302,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",3
303,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 1, 3, 3)",2
304,"(1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3)",2
305,"(1, 2, 2, 2, 3, 1, 2, 3, 3, 2, 3, 3)",1
306,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",2
307,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 1, 3, 3)",2
308,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3)",2
309,"(1, 2, 3, 2, 2, 1, 3, 3, 3, 3, 2, 3)",1
310,"(1, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3)",1
311,"(2, 3, 2, 1, 3, 2, 1, 3, 3, 1, 3, 3)",2
312,"(1, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3)",3
313,"(1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3)",2
314,"(1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3)",2
315,"(1, 2, 3, 3, 2, 2, 1, 3, 3, 1, 3, 3)",1
316,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3)",1
317,"(1, 2, 2, 1, 3, 3, 2, 3, 3, 1, 2, 3)",1
318,"(1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3)",2
319,"(1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
320,"(2, 3, 2, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
321,"(2, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3)",1
322,"(2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3)",2
323,"(1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3)",2
324,"(1, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 3)",1
325,"(1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3)",2
326,"(1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
327,"(1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3)",1
328,"(1, 2, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3)",1
329,"(1, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3)",1
330,"(1, 2, 3, 1, 2, 3, 2, 3, 3, 2, 2, 3)",1
331,"(1, 2, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3)",5
332,"(1, 3, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3)",1
