	all	dKd	Keq	Km1	Km2	Km3	Km4	kcat	Ki
0	0.162337478594	0.176106896047	0.176106896047	0.166536305867	0.171321600957	0.153669978279	0.168928953412	0.176106896047	0.173714248502
1	0.168025863548	0.176106896047	0.176106896047	0.176106896047	0.168928953412	0.156062625823	0.173714248502	0.176106896047	0.173714248502
2	0.168025863548	0.176106896047	0.173714248502	0.171321600957	0.166536305867	0.158455273368	0.173714248502	0.176106896047	0.168928953412
3	0.165633216003	0.176106896047	0.176106896047	0.173714248502	0.176106896047	0.161751010778	0.176106896047	0.16869743327	0.164143658322
4	0.171321600957	0.176106896047	0.173714248502	0.173714248502	0.168928953412	0.126795290365	0.176106896047	0.174351544514	0.168928953412
5	0.171321600957	0.176106896047	0.173714248502	0.176106896047	0.171321600957	0.156062625823	0.173714248502	0.176106896047	0.168928953412
6	0.168928953412	0.176106896047	0.176106896047	0.176106896047	0.173714248502	0.155040064523	0.176106896047	0.176106896047	0.171321600957
7	0.171321600957	0.176106896047	0.176106896047	0.173714248502	0.166536305867	0.161751010778	0.176106896047	0.176106896047	0.171321600957
8	0.173714248502	0.173714248502	0.173714248502	0.171321600957	0.171321600957	0.168928953412	0.176106896047	0.176106896047	0.173714248502
9	0.168928953412	0.176106896047	0.176106896047	0.165633216003	0.168025863548	0.162337478594	0.173714248502	0.170651548621	0.166536305867
10	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.168928953412	0.148884683189	0.176106896047	0.176106896047	0.168928953412
11	0.159041741184	0.176106896047	0.176106896047	0.171321600957	0.173714248502	0.156062625823	0.176106896047	0.176106896047	0.171321600957
12	0.171321600957	0.176106896047	0.173714248502	0.168928953412	0.168928953412	0.153669978279	0.173714248502	0.176106896047	0.166536305867
13	0.171321600957	0.176106896047	0.176106896047	0.173714248502	0.173714248502	0.144099388099	0.171321600957	0.176106896047	0.171321600957
14	0.168025863548	0.176106896047	0.176106896047	0.173714248502	0.168928953412	0.15186379855	0.173714248502	0.176106896047	0.176106896047
15	0.161751010778	0.176106896047	0.176106896047	0.168928953412	0.168025863548	0.15186379855	0.176106896047	0.176106896047	0.161751010778
16	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.171321600957	0.147981593325	0.176106896047	0.176106896047	0.171321600957
17	0.168928953412	0.176106896047	0.176106896047	0.176106896047	0.165633216003	0.161751010778	0.176106896047	0.176106896047	0.163240568458
18	0.161751010778	0.176106896047	0.176106896047	0.176106896047	0.168928953412	0.160847920913	0.176106896047	0.176106896047	0.168928953412
19	0.173714248502	0.173714248502	0.176106896047	0.168025863548	0.173714248502	0.158455273368	0.173714248502	0.176106896047	0.170418511093
20	0.173714248502	0.176106896047	0.176106896047	0.173714248502	0.166536305867	0.160847920913	0.176106896047	0.176106896047	0.168025863548
21	0.171321600957	0.176106896047	0.176106896047	0.168928953412	0.168928953412	0.166536305867	0.173714248502	0.176106896047	0.171321600957
22	0.173714248502	0.176106896047	0.176106896047	0.168928953412	0.166536305867	0.157552183504	0.173714248502	0.176106896047	0.168928953412
23	0.171321600957	0.173714248502	0.176106896047	0.168928953412	0.168928953412	0.150374240869	0.171321600957	0.164552989059	0.168928953412
24	0.171321600957	0.173714248502	0.176106896047	0.171321600957	0.166536305867	0.163240568458	0.176106896047	0.176106896047	0.155040064523
25	0.170418511093	0.176106896047	0.176106896047	0.176106896047	0.168928953412	0.152766888414	0.176106896047	0.164552989059	0.168928953412
26	0.170418511093	0.176106896047	0.176106896047	0.168928953412	0.163240568458	0.152766888414	0.173714248502	0.162349341122	0.173714248502
27	0.176106896047	0.176106896047	0.171321600957	0.176106896047	0.173714248502	0.156062625823	0.173714248502	0.176106896047	0.166536305867
28	0.166536305867	0.176106896047	0.173714248502	0.176106896047	0.173714248502	0.151744327114	0.173714248502	0.176106896047	0.168928953412
29	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.168928953412	0.151277330734	0.176106896047	0.176106896047	0.165633216003
30	0.171321600957	0.173714248502	0.176106896047	0.166536305867	0.168928953412	0.161751010778	0.176106896047	0.176106896047	0.165633216003
31	0.173714248502	0.176106896047	0.176106896047	0.176106896047	0.171321600957	0.158455273368	0.176106896047	0.176106896047	0.173714248502
32	0.176106896047	0.171321600957	0.176106896047	0.173714248502	0.171321600957	0.156965715688	0.176106896047	0.176106896047	0.173714248502
33	0.168928953412	0.176106896047	0.173714248502	0.176106896047	0.168928953412	0.141706740554	0.176106896047	0.172534589272	0.166536305867
34	0.161751010778	0.176106896047	0.173714248502	0.168025863548	0.168928953412	0.157552183504	0.176106896047	0.176106896047	0.171321600957
35	0.176106896047	0.176106896047	0.176106896047	0.173714248502	0.173714248502	0.155159535959	0.171321600957	0.176106896047	0.153669978279
36	0.173714248502	0.176106896047	0.176106896047	0.176106896047	0.176106896047	0.149471151005	0.171321600957	0.176106896047	0.164143658322
37	0.165633216003	0.176106896047	0.176106896047	0.173714248502	0.165633216003	0.154136974659	0.173714248502	0.176106896047	0.168928953412
38	0.173714248502	0.176106896047	0.173714248502	0.176106896047	0.173714248502	0.164143658322	0.173714248502	0.174351544514	0.156062625823
39	0.168928953412	0.176106896047	0.176106896047	0.173714248502	0.171321600957	0.143196298235	0.173714248502	0.176106896047	0.170418511093
40	0.164143658322	0.176106896047	0.176106896047	0.176106896047	0.168928953412	0.161751010778	0.176106896047	0.176106896047	0.165633216003
41	0.173714248502	0.173714248502	0.173714248502	0.173714248502	0.159944831049	0.166536305867	0.176106896047	0.176106896047	0.166536305867
42	0.166536305867	0.171321600957	0.176106896047	0.168928953412	0.168928953412	0.162337478594	0.173714248502	0.160047721707	0.168928953412
43	0.171321600957	0.176106896047	0.173714248502	0.168928953412	0.173714248502	0.140684179254	0.176106896047	0.174351544514	0.166536305867
44	0.168928953412	0.173714248502	0.171321600957	0.173714248502	0.171321600957	0.159358363233	0.173714248502	0.176106896047	0.171321600957
45	0.168928953412	0.173714248502	0.176106896047	0.173714248502	0.171321600957	0.143663294615	0.171321600957	0.176106896047	0.164143658322
46	0.171321600957	0.173714248502	0.176106896047	0.168928953412	0.173714248502	0.154256446095	0.176106896047	0.176106896047	0.168928953412
47	0.168928953412	0.176106896047	0.176106896047	0.176106896047	0.173714248502	0.158455273368	0.176106896047	0.176106896047	0.165633216003
48	0.176106896047	0.176106896047	0.176106896047	0.173714248502	0.173714248502	0.151744327114	0.176106896047	0.176106896047	0.159944831049
49	0.171321600957	0.176106896047	0.176106896047	0.176106896047	0.168928953412	0.150374240869	0.173714248502	0.173714248502	0.168025863548
50	0.171321600957	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.162337478594	0.176106896047	0.166666666667	0.173714248502
51	0.171321600957	0.176106896047	0.176106896047	0.176106896047	0.171321600957	0.156062625823	0.173714248502	0.166666666667	0.168928953412
52	0.165633216003	0.176106896047	0.176106896047	0.173714248502	0.168928953412	0.162337478594	0.176106896047	0.176106896047	0.168928953412
53	0.161751010778	0.176106896047	0.176106896047	0.164730126139	0.168928953412	0.149351679569	0.176106896047	0.176106896047	0.161751010778
54	0.168928953412	0.176106896047	0.173714248502	0.176106896047	0.173714248502	0.149471151005	0.171321600957	0.176106896047	0.171321600957
55	0.171321600957	0.173714248502	0.173714248502	0.173714248502	0.173714248502	0.163240568458	0.176106896047	0.176106896047	0.168928953412
56	0.166536305867	0.176106896047	0.173714248502	0.163240568458	0.173714248502	0.144685855915	0.176106896047	0.16869743327	0.171321600957
57	0.171321600957	0.176106896047	0.176106896047	0.171321600957	0.173714248502	0.150374240869	0.171321600957	0.176106896047	0.168928953412
58	0.168928953412	0.173714248502	0.176106896047	0.163240568458	0.171321600957	0.151744327114	0.176106896047	0.176106896047	0.166536305867
59	0.176106896047	0.173714248502	0.173714248502	0.173714248502	0.176106896047	0.157552183504	0.176106896047	0.176106896047	0.173714248502
60	0.164143658322	0.176106896047	0.173714248502	0.168928953412	0.171321600957	0.158455273368	0.176106896047	0.172534589272	0.166536305867
61	0.168928953412	0.173714248502	0.171321600957	0.173714248502	0.171321600957	0.166536305867	0.176106896047	0.164552989059	0.163240568458
62	0.171321600957	0.176106896047	0.173714248502	0.176106896047	0.168928953412	0.152647416978	0.168025863548	0.176106896047	0.171321600957
63	0.160847920913	0.176106896047	0.176106896047	0.176106896047	0.165633216003	0.151277330734	0.173714248502	0.174351544514	0.168928953412
64	0.164143658322	0.176106896047	0.176106896047	0.171321600957	0.166536305867	0.152180420598	0.171321600957	0.176106896047	0.171321600957
65	0.168928953412	0.173714248502	0.173714248502	0.171321600957	0.168928953412	0.158455273368	0.171321600957	0.176106896047	0.165633216003
66	0.171321600957	0.176106896047	0.173714248502	0.173714248502	0.173714248502	0.149787773053	0.173714248502	0.176106896047	0.168928953412
67	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.164143658322	0.159944831049	0.176106896047	0.176106896047	0.171321600957
68	0.168928953412	0.173714248502	0.176106896047	0.173714248502	0.168928953412	0.161751010778	0.176106896047	0.174351544514	0.173714248502
69	0.168928953412	0.176106896047	0.171321600957	0.176106896047	0.176106896047	0.163240568458	0.173714248502	0.176106896047	0.168928953412
70	0.173714248502	0.176106896047	0.173714248502	0.171321600957	0.170418511093	0.164143658322	0.176106896047	0.172534589272	0.165633216003
71	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.171321600957	0.161751010778	0.173714248502	0.16869743327	0.161751010778
72	0.168928953412	0.176106896047	0.176106896047	0.173714248502	0.164143658322	0.159944831049	0.173714248502	0.176106896047	0.168928953412
73	0.171321600957	0.176106896047	0.173714248502	0.173714248502	0.173714248502	0.163240568458	0.173714248502	0.176106896047	0.173714248502
74	0.171321600957	0.176106896047	0.176106896047	0.171321600957	0.171321600957	0.156062625823	0.176106896047	0.162349341122	0.173714248502
75	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.168928953412	0.163240568458	0.176106896047	0.170651548621	0.168928953412
76	0.171321600957	0.176106896047	0.176106896047	0.176106896047	0.166536305867	0.154573068143	0.173714248502	0.174351544514	0.168928953412
77	0.168928953412	0.176106896047	0.176106896047	0.171321600957	0.168025863548	0.143076826799	0.171321600957	0.176106896047	0.176106896047
78	0.168928953412	0.176106896047	0.176106896047	0.168928953412	0.171321600957	0.164143658322	0.173714248502	0.176106896047	0.176106896047
79	0.168928953412	0.176106896047	0.173714248502	0.176106896047	0.171321600957	0.163240568458	0.173714248502	0.176106896047	0.173714248502
80	0.171321600957	0.176106896047	0.176106896047	0.173714248502	0.176106896047	0.156062625823	0.173714248502	0.176106896047	0.176106896047
81	0.173714248502	0.176106896047	0.176106896047	0.173714248502	0.171321600957	0.148568061141	0.173714248502	0.176106896047	0.165633216003
82	0.168025863548	0.173714248502	0.173714248502	0.173714248502	0.168928953412	0.168928953412	0.173714248502	0.176106896047	0.166536305867
83	0.171321600957	0.176106896047	0.176106896047	0.176106896047	0.171321600957	0.164143658322	0.176106896047	0.176106896047	0.173714248502
84	0.168928953412	0.176106896047	0.176106896047	0.171321600957	0.168928953412	0.154136974659	0.176106896047	0.172534589272	0.171321600957
85	0.168928953412	0.173714248502	0.176106896047	0.163240568458	0.168928953412	0.160847920913	0.171321600957	0.176106896047	0.166536305867
86	0.171321600957	0.176106896047	0.176106896047	0.176106896047	0.164143658322	0.160847920913	0.176106896047	0.176106896047	0.168928953412
87	0.168928953412	0.171321600957	0.176106896047	0.166536305867	0.173714248502	0.153669978279	0.176106896047	0.172534589272	0.176106896047
88	0.168025863548	0.173714248502	0.176106896047	0.176106896047	0.166536305867	0.154256446095	0.176106896047	0.172534589272	0.173714248502
89	0.173714248502	0.176106896047	0.176106896047	0.173714248502	0.166536305867	0.14707850346	0.176106896047	0.162349341122	0.171321600957
90	0.165633216003	0.176106896047	0.173714248502	0.176106896047	0.171321600957	0.158455273368	0.176106896047	0.170651548621	0.165633216003
91	0.164143658322	0.176106896047	0.176106896047	0.176106896047	0.171321600957	0.143782766051	0.173714248502	0.176106896047	0.171321600957
92	0.176106896047	0.176106896047	0.176106896047	0.173714248502	0.168928953412	0.151277330734	0.176106896047	0.176106896047	0.173714248502
93	0.173714248502	0.176106896047	0.176106896047	0.170418511093	0.173714248502	0.153669978279	0.176106896047	0.176106896047	0.168928953412
94	0.173714248502	0.176106896047	0.171321600957	0.176106896047	0.168025863548	0.159944831049	0.176106896047	0.170651548621	0.170418511093
95	0.170418511093	0.176106896047	0.176106896047	0.176106896047	0.168928953412	0.14558894578	0.176106896047	0.176106896047	0.168025863548
96	0.173714248502	0.176106896047	0.176106896047	0.171321600957	0.173714248502	0.156965715688	0.173714248502	0.176106896047	0.176106896047
97	0.173714248502	0.176106896047	0.176106896047	0.168928953412	0.173714248502	0.156062625823	0.176106896047	0.176106896047	0.163240568458
98	0.168928953412	0.176106896047	0.173714248502	0.171321600957	0.171321600957	0.152647416978	0.173714248502	0.176106896047	0.165633216003
