frame	deltaG
1	-30.682
2	-47.6682
3	-38.817
4	-35.0732
5	-49.8244
6	-70.0458
7	-47.126
8	-57.8761
9	-77.417
10	-43.6203
11	-42.9823
12	-34.1367
13	-36.7594
14	-51.1631
15	-51.5953
16	-43.3143
17	-55.1574
18	-50.7078
19	-47.3231
20	-46.9461
21	-38.1343
22	-49.9055
23	-33.0708
24	-37.9818
25	-54.211
26	-41.6516
27	-35.9013
28	-30.1894
29	-56.3027
30	-48.4931
31	-56.3337
32	-41.4684
33	-55.4248
34	-51.9023
35	-71.9828
36	-52.5733
37	-54.4733
38	-64.4259
39	-59.7124
40	-45.6455
41	-61.2165
42	-60.0566
43	-48.613
44	-53.3525
45	-40.8614
46	-37.3191
47	-45.9975
48	-35.3947
49	-43.6198
50	-42.1223
51	-38.2699
52	-51.4951
53	-29.6931
54	-58.5877
55	-40.51
56	-41.4374
57	-40.0576
58	-51.5813
59	-40.6957
60	-40.1467
61	-39.3524
62	-32.9511
63	-46.1557
64	-35.7157
65	-38.4135
66	-20.9386
67	-38.2036
68	-28.7886
69	-43.3175
70	-26.5705
71	-39.0068
72	-46.3929
73	-45.925
74	-43.91
75	-34.5767
76	-52.9274
77	-47.4035
78	-48.2042
79	-45.4478
80	-50.1214
81	-50.0356
82	-45.2192
83	-41.9971
84	-59.3379
85	-56.2953
86	-58.6143
87	-47.9525
88	-40.9317
89	-47.7339
90	-48.7883
91	-36.1271
92	-26.7808
93	-34.5177
94	-51.4655
95	-49.5844
96	-46.3539
97	-52.297
98	-60.136
99	-51.1541
100	-43.8899
101	-42.8769
102	-41.3985
103	-23.7495
104	-39.817
105	-45.2404
106	-45.5852
107	-58.5093
108	-65.111
109	-57.7911
110	-40.0571
111	-45.9943
112	-29.7897
113	-34.2983
114	-32.6978
115	-21.9027
116	-29.692
117	-43.1033
118	-34.154
119	-49.0164
120	-55.5714
121	-53.5721
122	-49.8428
123	-48.5281
124	-24.5696
125	-35.554
126	-41.6881
127	-55.7119
128	-46.5689
129	-48.7955
130	-49.7499
131	-31.1911
132	-29.1478
133	-25.5862
134	-26.9868
135	-38.2052
136	-45.2804
137	-45.5432
138	-52.2227
139	-26.5637
140	-58.0799
141	-44.7309014286
143	10.4640448853
