frame	deltaG
1	-46.2788
2	-70.0209
3	-70.6741
4	-81.6136
5	-84.2744
6	-92.0904
7	-87.2868
8	-86.955
9	-79.054
10	-80.3591
11	-78.4102
12	-84.927
13	-74.6924
14	-85.5471
15	-99.8655
16	-98.9317
17	-88.8428
18	-99.823
19	-83.9822
20	-79.7122
21	-77.7247
22	-101.8059
23	-88.07
24	-91.4684
25	-86.8613
26	-82.8153
27	-77.8884
28	-81.0668
29	-82.2972
30	-82.7055
31	-94.6774
32	-80.0184
33	-89.8165
34	-81.6865
35	-69.0146
36	-80.3061
37	-68.3969
38	-64.3672
39	-69.5403
40	-67.8456
41	-62.2274
42	-81.6297
43	-75.1625
44	-67.0303
45	-68.465
46	-52.0248
47	-75.5819
48	-59.5261
49	-69.5522
50	-69.6928
51	-55.0221
52	-55.5003
53	-69.9762
54	-72.8233
55	-74.2188
56	-66.0831
57	-71.0805
58	-78.904
59	-65.1966
60	-56.6502
61	-73.8885
62	-75.0687
63	-78.1651
64	-80.1178
65	-79.7521
66	-74.5821
67	-70.5744
68	-79.7028
69	-75.2458
70	-82.8393
71	-63.2803
72	-79.604
73	-72.0942
74	-63.5547
75	-83.8874
76	-80.5246
77	-71.7653
78	-82.4411
79	-74.1025
80	-75.0072
81	-80.2364
82	-67.4824
83	-73.0676
84	-70.0571
85	-77.7024
86	-71.6019
87	-81.0203
88	-76.3884
89	-56.1857
90	-66.8916
91	-69.1183
92	-69.3354
93	-66.7304
94	-86.2925
95	-65.847
96	-71.3759
97	-83.3722
98	-80.1166
99	-59.2136
100	-76.793
101	-70.545
102	-81.0694
103	-66.4727
104	-65.0103
105	-79.2225
106	-75.8394
107	-82.5618
108	-73.8679
109	-79.3777
110	-82.692
111	-81.411
112	-86.6727
113	-82.3054
114	-73.8771
115	-79.4957
116	-81.872
117	-95.7935
118	-79.0056
119	-84.1571
120	-66.1423
121	-35.6438
122	-72.4525
123	-50.44
124	-48.3747
125	-51.2018
126	-53.0181
127	-60.5039
128	-85.6759
129	-74.3502
130	-69.89
131	-37.7872
132	-63.1722
133	-66.2806
134	-70.3903
135	-62.2024
136	-55.7878
137	-68.0749
138	-61.3436
139	-48.5423
140	-59.2737
141	-73.89204
143	11.8782096217
