0.000000000000000000e+00 0.000000000000000000e+00 9.558793466710362996e-07
1.000000000000000000e+00 4.888821000000000139e-02 1.247440250183100341e+00
2.000000000000000000e+00 9.777642000000000277e-02 1.256424041044875040e+00
3.000000000000000000e+00 1.466646300000000180e-01 1.607035426388459420e+00
4.000000000000000000e+00 1.955528400000000055e-01 1.645016945127631303e+00
5.000000000000000000e+00 2.444410499999999931e-01 1.589499287325996102e+00
6.000000000000000000e+00 2.933292600000000361e-01 1.611850678714694896e+00
7.000000000000000000e+00 3.422174700000000236e-01 1.538133995995096370e+00
8.000000000000000000e+00 3.911056800000000111e-01 1.659364494297838721e+00
9.000000000000000000e+00 4.399938899999999986e-01 1.606235819410842813e+00
1.000000000000000000e+01 4.888820999999999861e-01 1.509746559945760902e+00
1.100000000000000000e+01 5.377703099999999736e-01 1.639609652470071843e+00
1.200000000000000000e+01 5.866585200000000722e-01 1.664111069566378553e+00
1.300000000000000000e+01 6.355467300000000597e-01 1.613637463053330556e+00
1.400000000000000000e+01 6.844349400000000472e-01 1.609106397960149426e+00
1.500000000000000000e+01 7.333231500000000347e-01 1.633382051898406129e+00
1.600000000000000000e+01 7.822113600000000222e-01 1.623156474866292331e+00
1.700000000000000000e+01 8.310995700000000097e-01 1.601075660202134987e+00
1.800000000000000000e+01 8.799877799999999972e-01 1.561424291275342879e+00
1.900000000000000000e+01 9.288759899999999847e-01 1.529766209252892306e+00
2.000000000000000000e+01 9.777641999999999722e-01 1.618144735416660041e+00
2.100000000000000000e+01 1.026652410000000071e+00 1.724223735571394522e+00
2.200000000000000000e+01 1.075540619999999947e+00 1.613721241513114801e+00
2.300000000000000000e+01 1.124428830000000046e+00 1.516474909923332337e+00
2.400000000000000000e+01 1.173317040000000144e+00 1.620795819675746818e+00
2.500000000000000000e+01 1.222205250000000021e+00 1.589972478564667613e+00
2.600000000000000000e+01 1.271093460000000119e+00 1.629172487335135644e+00
2.700000000000000000e+01 1.319981669999999996e+00 1.562317871631577315e+00
2.800000000000000000e+01 1.368869880000000094e+00 1.744613058466325972e+00
2.900000000000000000e+01 1.417758089999999971e+00 1.530503251449810476e+00
3.000000000000000000e+01 1.466646300000000069e+00 1.578361804367474752e+00
3.100000000000000000e+01 1.515534509999999946e+00 1.590972338102553563e+00
3.200000000000000000e+01 1.564422720000000044e+00 1.678743096978436267e+00
3.300000000000000000e+01 1.613310930000000143e+00 1.586383973112024615e+00
3.400000000000000000e+01 1.662199140000000019e+00 1.546182520151424544e+00
3.500000000000000000e+01 1.711087350000000118e+00 1.695039820388769103e+00
3.600000000000000000e+01 1.759975559999999994e+00 1.548520513920292885e+00
3.700000000000000000e+01 1.808863770000000093e+00 1.527749925632779338e+00
3.800000000000000000e+01 1.857751979999999969e+00 1.488795331759503071e+00
3.900000000000000000e+01 1.906640190000000068e+00 1.606537912760892528e+00
4.000000000000000000e+01 1.955528399999999944e+00 1.603704447545367451e+00
4.100000000000000000e+01 2.004416610000000265e+00 1.600502929741062452e+00
4.200000000000000000e+01 2.053304820000000142e+00 1.628607799298464665e+00
4.300000000000000000e+01 2.102193030000000018e+00 1.597911046136037516e+00
4.400000000000000000e+01 2.151081239999999895e+00 1.607036037373858584e+00
4.500000000000000000e+01 2.199969450000000215e+00 1.541173283605055788e+00
4.600000000000000000e+01 2.248857660000000092e+00 1.564482108913105352e+00
4.700000000000000000e+01 2.297745869999999968e+00 1.544221175571046434e+00
4.800000000000000000e+01 2.346634080000000289e+00 1.652285339683861265e+00
4.900000000000000000e+01 2.395522290000000165e+00 1.618560040460956362e+00
5.000000000000000000e+01 2.444410500000000042e+00 1.535964086594316491e+00
5.100000000000000000e+01 2.493298709999999918e+00 1.614627408516880358e+00
5.200000000000000000e+01 2.542186920000000239e+00 1.717530036852570552e+00
5.300000000000000000e+01 2.591075130000000115e+00 1.592633113425362401e+00
5.400000000000000000e+01 2.639963339999999992e+00 1.553304786924216918e+00
5.500000000000000000e+01 2.688851549999999868e+00 1.612099100144336328e+00
5.600000000000000000e+01 2.737739760000000189e+00 1.637187516940335152e+00
5.700000000000000000e+01 2.786627970000000065e+00 1.607632136272249213e+00
5.800000000000000000e+01 2.835516179999999942e+00 1.649512822426343783e+00
5.900000000000000000e+01 2.884404390000000262e+00 1.646933130125525224e+00
6.000000000000000000e+01 2.933292600000000139e+00 1.625062043669878831e+00
6.100000000000000000e+01 2.982180810000000015e+00 1.636798817801419004e+00
6.200000000000000000e+01 3.031069019999999892e+00 1.638218228311056679e+00
6.300000000000000000e+01 3.079957230000000212e+00 1.603414797143856818e+00
6.400000000000000000e+01 3.128845440000000089e+00 1.712291483012905013e+00
6.500000000000000000e+01 3.177733649999999965e+00 1.608940484979203500e+00
6.600000000000000000e+01 3.226621860000000286e+00 1.701119474757864403e+00
6.700000000000000000e+01 3.275510070000000162e+00 1.678257743380120903e+00
6.800000000000000000e+01 3.324398280000000039e+00 1.588130457323170930e+00
6.900000000000000000e+01 3.373286489999999915e+00 1.581504920357409638e+00
7.000000000000000000e+01 3.422174700000000236e+00 1.610335311138087810e+00
7.100000000000000000e+01 3.471062910000000112e+00 1.567420054288213072e+00
7.200000000000000000e+01 3.519951119999999989e+00 1.642773869785854046e+00
7.300000000000000000e+01 3.568839330000000309e+00 1.745571774446368352e+00
7.400000000000000000e+01 3.617727540000000186e+00 1.666240359155913175e+00
7.500000000000000000e+01 3.666615750000000062e+00 1.590844004764775166e+00
7.600000000000000000e+01 3.715503959999999939e+00 1.613601128312571298e+00
7.700000000000000000e+01 3.764392170000000259e+00 1.595517745759629680e+00
7.800000000000000000e+01 3.813280380000000136e+00 1.656003388767464557e+00
7.900000000000000000e+01 3.862168590000000012e+00 1.585819911419994233e+00
8.000000000000000000e+01 3.911056799999999889e+00 1.528357563208347702e+00
8.100000000000000000e+01 3.959945010000000210e+00 1.571064837150710769e+00
8.200000000000000000e+01 4.008833220000000530e+00 1.576744540013555795e+00
8.300000000000000000e+01 4.057721429999999962e+00 1.709932943315566334e+00
8.400000000000000000e+01 4.106609640000000283e+00 1.469025251048479142e+00
8.500000000000000000e+01 4.155497849999999715e+00 1.737469014396970879e+00
8.600000000000000000e+01 4.204386060000000036e+00 1.709802112739198909e+00
8.700000000000000000e+01 4.253274270000000357e+00 1.670880131050051176e+00
8.800000000000000000e+01 4.302162479999999789e+00 1.719034744188754571e+00
8.900000000000000000e+01 4.351050690000000110e+00 1.482456366450907392e+00
9.000000000000000000e+01 4.399938900000000430e+00 1.423652197160232280e+00
9.100000000000000000e+01 4.448827109999999863e+00 1.472909968375953449e+00
9.200000000000000000e+01 4.497715320000000183e+00 1.328764367898784826e+00
9.300000000000000000e+01 4.546603530000000504e+00 1.487253511447407917e+00
9.400000000000000000e+01 4.595491739999999936e+00 1.519300035663152304e+00
9.500000000000000000e+01 4.644379950000000257e+00 1.762853017604004924e+00
9.600000000000000000e+01 4.693268160000000577e+00 1.384574000321350917e+00
9.700000000000000000e+01 4.742156370000000010e+00 1.553144772918223726e+00
9.800000000000000000e+01 4.791044580000000330e+00 1.433354096958663781e+00
9.900000000000000000e+01 4.839932789999999763e+00 1.339741772396482400e+00
1.000000000000000000e+02 4.888821000000000083e+00 1.421173227897013724e+00
1.010000000000000000e+02 4.937709210000000404e+00 1.421626953384703906e+00
1.020000000000000000e+02 4.986597419999999836e+00 1.405761846347581834e+00
1.030000000000000000e+02 5.035485630000000157e+00 1.523872497632407175e+00
1.040000000000000000e+02 5.084373840000000477e+00 1.350840070741677668e+00
