frame	deltaG
1	-76.6825
2	-101.995
3	-96.6519
4	-84.6454
5	-93.9901
6	-88.0481
7	-76.2425
8	-82.6658
9	-102.683
10	-91.0345
11	-92.623
12	-95.7908
13	-97.7135
14	-99.4661
15	-108.8254
16	-98.5065
17	-84.9063
18	-93.5602
19	-96.3925
20	-101.6648
21	-92.319
22	-92.7061
23	-96.3853
24	-90.3714
25	-72.779
26	-88.1711
27	-71.2818
28	-83.7868
29	-88.5663
30	-83.1802
31	-84.6723
32	-90.9064
33	-88.2172
34	-91.4043
35	-89.4643
36	-84.1531
37	-92.5774
38	-86.2555
39	-94.1604
40	-79.5313
41	-91.5789
42	-111.28
43	-96.1321
44	-111.1887
45	-116.1483
46	-112.5504
47	-118.0617
48	-111.8507
49	-100.019
50	-111.6085
51	-111.8357
52	-118.1084
53	-97.8458
54	-119.8912
55	-119.8293
56	-118.2794
57	-109.6325
58	-114.5058
59	-111.3504
60	-112.7549
61	-107.8034
62	-110.5315
63	-108.6336
64	-114.05
65	-118.9944
66	-111.003
67	-117.4074
68	-116.8022
69	-118.8957
70	-118.8113
71	-122.7013
72	-100.9787
73	-107.3752
74	-105.9524
75	-105.1946
76	-106.2723
77	-118.0215
78	-110.8752
79	-110.8465
80	-107.8777
81	-113.9357
82	-101.5657
83	-113.3125
84	-110.2614
85	-109.3012
86	-114.0818
87	-111.5518
88	-124.2819
89	-114.4379
90	-119.9203
91	-122.1554
92	-103.7167
93	-89.0385
94	-120.0555
95	-110.5063
96	-106.2858
97	-117.3144
98	-109.5511
99	-121.2064
100	-121.3313
101	-117.5764
102	-105.902
103	-109.5172
104	-103.3904
105	-101.0357
106	-103.7627
107	-115.7987
108	-114.9498
109	-98.9746
110	-106.2034
111	-106.617
112	-110.1
113	-111.0535
114	-108.4258
115	-101.3717
116	-106.1966
117	-109.6422
118	-87.0535
119	-128.0893
120	-117.1385
121	-100.5251
122	-113.9923
123	-112.112
124	-127.9747
125	-112.845
126	-106.3038
127	-119.4938
128	-112.8846
129	-112.6903
130	-104.9593
131	-110.0793
132	-125.0783
133	-105.7046
134	-114.1615
135	-114.3015
136	-112.5953
137	-115.3511
138	-118.9879
139	-102.8741
140	-106.9284
141	-111.2365
142	-112.0692
143	-93.8371
144	-108.076
145	-101.7837
146	-113.0886
147	-109.8729
148	-121.3187
149	-103.4889
150	-116.1355
151	-114.6901
152	-111.4103
153	-110.6513
154	-116.3996
155	-124.5686
156	-121.7348
157	-114.1809
158	-108.1675
159	-119.4938
160	-105.802
161	-118.0757
162	-122.7344
163	-121.778
164	-134.7206
165	-116.6218
166	-107.8137
167	-118.6435
168	-111.8329
169	-111.4481
170	-114.4307
171	-110.7718
172	-101.285
173	-121.5869
174	-109.7271
175	-123.8433
176	-103.4901
177	-118.4227
178	-109.3559
179	-115.4473
180	-109.8365
181	-104.8439
182	-117.3353
183	-103.5728
184	-102.0703
185	-95.043
186	-101.8788
187	-99.242
188	-105.4615
189	-122.327
190	-111.0544
191	-92.9883
192	-97.1197
193	-87.9562
194	-97.491
195	-89.8817
196	-98.3489
197	-101.9472
198	-91.1639
199	-113.7577
200	-121.4396
201	-107.2611
202	-106.2099
203	-118.9952
204	-119.3956
205	-106.5256
206	-121.8059
207	-105.7781
208	-115.5539
209	-90.3387
210	-106.7322
211	-106.753817143
213	11.7268569634
