	TALA2	TALA2&f6p	TALA2&mod	TALA2&mod&e4p	TALA2&mod&g3p	TALA2&mod&pi	TALA2&pi	TALA2&s7p
22	4.1830243899e-07	5.40725283501e-07	4.79981809174e-07	1.22682283612e-07	7.19350653407e-07	7.97433455383e-07	6.79898966184e-07	3.0405105744e-07
23	4.34151363805e-07	5.95925119855e-07	4.98174804963e-07	9.8061067451e-08	8.33558011263e-07	8.27624227017e-07	7.05646526777e-07	4.09673013522e-07
24	4.22588815912e-07	6.87129230482e-07	4.84899262516e-07	1.11946388693e-07	5.60713433224e-07	8.05606147884e-07	6.86865580082e-07	2.88025588761e-07
25	4.10072966368e-07	2.52161259608e-07	4.70526353963e-07	1.13939356974e-07	1.09260491828e-06	7.81738563383e-07	6.66502683695e-07	4.39662000637e-07
26	4.13725398102e-07	4.48676986413e-07	4.74637333404e-07	1.15685529586e-07	7.63004371079e-07	7.88710345125e-07	6.69643886572e-07	2.96403326754e-07
27	4.11868321643e-07	2.26195210781e-07	4.72600010213e-07	9.81639666615e-08	1.14170492672e-06	7.85157298053e-07	6.69425331141e-07	3.32765471299e-07
28	4.44281720135e-07	2.94818805851e-07	5.09800101872e-07	1.23087384155e-07	7.20669603629e-07	8.46876703174e-07	7.22002310206e-07	3.00851042814e-07
29	4.42756750909e-07	9.8433427455e-08	5.08045516253e-07	1.4388617066e-07	5.08812045117e-07	8.4406778451e-07	7.19662339307e-07	3.48193441041e-07
30	4.3342391159e-07	3.51421665595e-07	4.97314164385e-07	8.71161658606e-08	7.84830018314e-07	8.26235725031e-07	7.04432702978e-07	5.26994990128e-07
31	4.04970506806e-07	7.79657501549e-07	4.64680422295e-07	5.36350968468e-08	5.61573399472e-07	7.72024026141e-07	6.58230228441e-07	2.10135945352e-07
32	3.82772701689e-07	7.17860529695e-07	4.39204963047e-07	6.10843390533e-08	7.95482970445e-07	7.2969437181e-07	6.22133464405e-07	2.29051408702e-07
33	4.15721217485e-07	5.14500306338e-07	4.77287840894e-07	2.16979078227e-07	7.9415838997e-07	7.93084231834e-07	6.80636568538e-07	2.62085227103e-07
34	4.02112322859e-07	1.31003312941e-07	4.63675430216e-07	7.90917855466e-08	1.25102193134e-06	7.65863391656e-07	6.55888475029e-07	2.526790412e-07
35	4.5087208759e-07	4.34172505128e-07	5.17351791244e-07	1.9848980946e-07	5.48330138276e-07	8.59504910406e-07	7.32817510357e-07	2.27400426777e-07
36	4.18752956307e-07	3.86404438671e-07	4.80499926839e-07	1.19844341001e-07	4.2383014174e-07	7.98280747385e-07	6.80623243797e-07	3.48881454633e-07
37	4.05425975873e-07	4.71417841195e-07	4.65220647325e-07	6.78555654235e-08	8.83531994186e-07	7.72877286948e-07	6.58978985517e-07	3.72688002271e-07
38	4.15925910421e-07	2.23227351126e-07	4.77244048016e-07	1.53274058229e-08	5.91534086092e-07	7.92896581404e-07	6.76018076629e-07	6.28009123332e-07
39	3.79034505148e-07	2.21095662608e-07	4.34902372839e-07	6.75557647344e-08	9.63511988684e-07	7.22580762004e-07	6.16044708505e-07	2.08847963637e-07
40	4.25130808092e-07	4.61732826492e-07	4.87809674543e-07	1.83753420443e-07	6.5631930878e-07	8.10450529987e-07	6.90990392532e-07	4.1904549951e-07
41	4.62192511638e-07	8.78753898363e-08	5.34392633603e-07	2.34777873656e-07	9.48703318026e-07	8.80564726348e-07	7.50465246464e-07	5.03056232813e-07
42	4.04399727175e-07	2.56632912302e-07	4.64002173527e-07	2.24882698927e-07	9.8236703663e-07	7.70912258973e-07	6.57256439673e-07	2.84341025281e-07
43	3.87975521268e-07	6.21286933098e-07	4.45165409143e-07	5.47394597542e-08	4.21921474645e-07	7.39583833233e-07	6.30527192132e-07	2.17843248917e-07
44	4.41454965621e-07	3.0265626095e-07	5.06528776559e-07	1.36790628008e-07	7.16456327513e-07	8.46340312595e-07	7.216371769e-07	6.17612998219e-07
45	4.22220161914e-07	2.84292560511e-07	4.8445496999e-07	1.65823935397e-07	9.84201709009e-07	8.0488374672e-07	6.86217993825e-07	2.94368291193e-07
46	4.61274671947e-07	4.1378225734e-07	5.29330421121e-07	2.36649325743e-07	3.41669837215e-07	8.79304015981e-07	7.49755593052e-07	4.19669698687e-07
47	4.34681027332e-07	4.66538805978e-07	4.98771913436e-07	1.25455104727e-07	5.74544255578e-07	8.28660235275e-07	7.06517541764e-07	2.32947592343e-07
48	4.43781029709e-07	2.79543339438e-07	5.09206708534e-07	4.69664163011e-08	1.06917366636e-06	8.45982146032e-07	7.15373966234e-07	3.0809859885e-07
49	4.42124163482e-07	2.45426647839e-07	5.07325239893e-07	1.11169100351e-07	9.66481330184e-07	8.42829590282e-07	7.18610854593e-07	2.88495282848e-07
50	4.10165743311e-07	2.10617158452e-07	4.7063978479e-07	1.62529457748e-07	1.04828107967e-06	7.8188867693e-07	6.66634139087e-07	2.34511612476e-07
51	4.16662187543e-07	4.18564955149e-07	4.78108271049e-07	9.28199673705e-08	1.02836103604e-06	7.94277695088e-07	6.77217058486e-07	3.34841875032e-07
52	4.27776091358e-07	3.3872029135e-07	4.90857072865e-07	1.26931634399e-07	8.54036280138e-07	8.15469268785e-07	6.95272362041e-07	4.09009306757e-07
53	4.07927567019e-07	6.92962016966e-07	4.68050900089e-07	1.21326451303e-07	7.79978205569e-07	7.77651486992e-07	6.62999277184e-07	2.23705218664e-07
54	4.14899850496e-07	3.63565706209e-07	4.76087440319e-07	6.61955098608e-08	7.83416606754e-07	7.90924986365e-07	6.74362144859e-07	1.5511525295e-07
55	4.55373651149e-07	5.32018308362e-07	5.22545818604e-07	1.82452432151e-07	7.69574063057e-07	8.68077517084e-07	7.40163688749e-07	2.06523397417e-07
56	4.24267494141e-07	9.90756018116e-08	4.8683820831e-07	5.01241069727e-08	1.10538071049e-06	8.08785662219e-07	6.8959204708e-07	3.87675214342e-07
57	4.35236268622e-07	3.50902866954e-07	5.05569324125e-07	1.32329055586e-07	5.82188118257e-07	8.39965566674e-07	7.15847540062e-07	3.57613183872e-07
58	4.24006610794e-07	4.08680066651e-07	4.86505683043e-07	8.0058073163e-08	6.57574886154e-07	8.08302038291e-07	6.89145748048e-07	3.89281313951e-07
59	4.67706521815e-07	1.14959445857e-07	5.36709666889e-07	1.51791820811e-07	7.31643171318e-07	8.91546093332e-07	7.60153665978e-07	4.27986000405e-07
60	4.40209720049e-07	4.23029423019e-07	4.93503479467e-07	5.7622476894e-08	7.04708151971e-07	8.39151261036e-07	6.99027884907e-07	5.02754977777e-07
61	3.87596078002e-07	4.90377061409e-07	4.44744008958e-07	3.6254309071e-08	7.18392374688e-07	7.29053091151e-07	6.21609205539e-07	1.8778182423e-07
62	4.41821755569e-07	4.71462247546e-07	5.06947082785e-07	2.24589091911e-07	7.90492414636e-07	8.10008504702e-07	7.18080296987e-07	1.47488560677e-07
63	4.14618296804e-07	3.72215580427e-07	4.75760912168e-07	7.41423495896e-08	9.09405046488e-07	7.90389194133e-07	6.73902027837e-07	3.11013032237e-07
64	4.38607237198e-07	1.19934113196e-07	5.03293033812e-07	1.64478666218e-07	7.93722540719e-07	8.36100795759e-07	7.1288424791e-07	4.29113224177e-07
65	4.17296444981e-07	3.75791737828e-07	4.78846264476e-07	9.95719250403e-08	8.49628786105e-07	7.95488740513e-07	6.78264889673e-07	3.04352707965e-07
66	4.51683586988e-07	2.53929905078e-07	5.18300361614e-07	4.4044747988e-08	7.17656352351e-07	8.61047029329e-07	7.34146908612e-07	4.49921566273e-07
67	4.49656013699e-07	2.41689433113e-07	5.1876927363e-07	1.35741589652e-07	4.92316122188e-07	8.61854022689e-07	7.34855520455e-07	4.30233615187e-07
68	4.24563693912e-07	3.00890102497e-07	4.87161934233e-07	9.5596826289e-08	8.21090977422e-07	8.09374161989e-07	6.82463085374e-07	4.02038356882e-07
69	4.68043650655e-07	1.77707210754e-07	5.37073818356e-07	1.61436933199e-07	7.64210353537e-07	8.91576069116e-07	7.60737939004e-07	4.15187024658e-07
70	4.29840305854e-07	3.26970449426e-07	4.93174965805e-07	1.96101384551e-07	1.02942969712e-06	8.19417335665e-07	6.98584619756e-07	2.88916905258e-07
71	4.21502443202e-07	3.68591376368e-07	4.83652808049e-07	1.36713793798e-07	9.57097447275e-07	8.03540024123e-07	6.85098425847e-07	3.80776488206e-07
72	3.83370930044e-07	3.93984440287e-07	4.39912291472e-07	7.11742126166e-08	1.11236084581e-06	7.30881589795e-07	6.23185203122e-07	1.81797059688e-07
73	4.23651888827e-07	9.10369088825e-07	4.86093827136e-07	9.39087056147e-08	6.92157318669e-07	8.07622573976e-07	6.88551775779e-07	3.90213071666e-07
74	4.19660904495e-07	4.48351674464e-07	4.81539583524e-07	7.28890340253e-08	1.10941468638e-06	8.00024259279e-07	6.82112258751e-07	3.42778444884e-07
75	3.87670427663e-07	2.14484438459e-07	4.44833705868e-07	8.31427649477e-08	1.16702178827e-06	7.22339939232e-07	6.30100838251e-07	1.50037954652e-07
76	4.19588439792e-07	4.81321873712e-07	4.8152205814e-07	2.75691613231e-08	4.12939371437e-07	7.99821048211e-07	6.81979572068e-07	3.16160591982e-07
77	4.24966329985e-07	6.32565129913e-07	4.87628086575e-07	2.07466917581e-07	8.41370995312e-07	7.90112245777e-07	6.90736086534e-07	1.30519658162e-07
78	3.91906964649e-07	4.15644949612e-07	4.49687321809e-07	1.2832241377e-07	9.87955678597e-07	7.46007894767e-07	6.37005421668e-07	2.47295124736e-07
79	4.39901671761e-07	4.46706770106e-07	5.04716487115e-07	8.55209627888e-08	5.67108254362e-07	8.38609214012e-07	7.14946191968e-07	3.98788429856e-07
80	4.27255985581e-07	2.45321540725e-07	4.90226857997e-07	1.35812254673e-07	9.36113948869e-07	8.14482070755e-07	6.80904201753e-07	2.01993997758e-07
81	4.33742490246e-07	6.75009060242e-07	4.97695237779e-07	1.15252267418e-07	6.19494195295e-07	8.26923205593e-07	7.05035759471e-07	3.51529889842e-07
82	4.33493073231e-07	4.04731335528e-07	4.9741640165e-07	8.67868771136e-08	8.1209977924e-07	8.26372181038e-07	7.04592588302e-07	2.44724593025e-07
83	4.15469684814e-07	8.25937041343e-07	4.76709823657e-07	3.06622221572e-08	4.76512476819e-07	7.92012564087e-07	6.75250711218e-07	3.93413596954e-07
84	4.5568974249e-07	5.66644980009e-07	5.22807721815e-07	4.94414504148e-08	5.4252349459e-07	8.68717591771e-07	7.40583423367e-07	4.04268345606e-07
85	4.34684544256e-07	2.50170678776e-07	4.98745425202e-07	1.02948160339e-07	9.82749247423e-07	8.28661653406e-07	7.06480636022e-07	3.36237456385e-07
86	4.57107389928e-07	4.40106418949e-07	5.24513779002e-07	1.43504508484e-07	6.97642082431e-07	8.7138007183e-07	7.42948296009e-07	6.13081747977e-07
87	4.23045594921e-07	3.74838434118e-07	4.85401982995e-07	1.44333100547e-07	6.49181152975e-07	8.06456988334e-07	6.87558250441e-07	2.88237488781e-07
88	4.51397036716e-07	3.80008477853e-07	5.17927528704e-07	6.87453410766e-08	4.44865352588e-07	8.6052088942e-07	7.33652710324e-07	6.08402446458e-07
89	4.28110961099e-07	1.88626658403e-07	4.91218002687e-07	7.84741063494e-08	1.03296250337e-06	8.16125905382e-07	6.9580351838e-07	2.89664697912e-07
90	4.41784496244e-07	1.11949939906e-07	5.06957500022e-07	1.72869781598e-07	4.39061391368e-07	8.42289467209e-07	7.18171360803e-07	3.6770251815e-07
91	4.17749882243e-07	3.41394740427e-07	4.79376418086e-07	1.07266834072e-07	3.51755288164e-07	7.96349789907e-07	6.79012803193e-07	1.68654451516e-07
92	4.30095601451e-07	2.90641550077e-07	4.93760343554e-07	1.2680312995e-07	4.99130127006e-07	8.20078216134e-07	6.99460958664e-07	4.50689723532e-07
93	4.16998294318e-07	3.4788791688e-07	4.78446410212e-07	8.01249269578e-08	6.16586360938e-07	7.94933547509e-07	6.77721565693e-07	2.05281848156e-07
94	4.19464914699e-07	6.65094753165e-07	4.81285713116e-07	1.4738253733e-07	7.25854065775e-07	7.99652492517e-07	6.81753941943e-07	1.85105598432e-07
95	4.38490119179e-07	5.09641445057e-08	5.07394687135e-07	2.18025313381e-07	4.92202953424e-07	8.4292502061e-07	7.18700040601e-07	1.7629100815e-07
96	4.39657969602e-07	2.5570442462e-07	5.04478968847e-07	1.79048996842e-07	6.51322484073e-07	8.38144571114e-07	7.14602945759e-07	3.10091689776e-07
97	4.37084821501e-07	5.37040493503e-07	5.01520167522e-07	1.86084097946e-07	6.15662371606e-07	8.29466779067e-07	7.1041507582e-07	3.42479351821e-07
98	4.0779160294e-07	8.24340734003e-07	4.67914182351e-07	7.99202812554e-08	4.54185973058e-07	7.77370742823e-07	6.62784135275e-07	5.19168198898e-07
99	4.46995278557e-07	4.94912745268e-07	5.1294965499e-07	2.24447469654e-07	3.43305176262e-07	8.52090622749e-07	7.26560886237e-07	2.40553063054e-07
