	TALA2	TALA2&f6p	TALA2&mod	TALA2&mod&e4p	TALA2&mod&g3p	TALA2&mod&pi	TALA2&pi	TALA2&s7p
15	3.48910762028e-07	1.15307493329e-06	4.01504945557e-07	1.22718824656e-07	8.57756139379e-07	6.65150301155e-07	5.68735400724e-07	4.93871512072e-08
16	3.50819820439e-07	9.41138647198e-07	4.02582773334e-07	1.32726944997e-07	9.30171854821e-07	6.68748035615e-07	5.70222339425e-07	4.09789232795e-08
17	3.43127339586e-07	1.28813769108e-06	3.93654464345e-07	1.11817461091e-07	6.14602870039e-07	6.54191541952e-07	5.62565333578e-07	4.96017151217e-08
18	3.36924229117e-07	1.13926334557e-06	3.86597899625e-07	3.85764893008e-08	5.131159779e-07	6.42293996151e-07	5.47618194389e-07	5.01299265746e-08
19	3.61845075267e-07	8.38190358649e-07	4.15209285446e-07	2.24694843604e-07	8.5596441996e-07	6.89776024199e-07	5.88121116016e-07	2.95884634776e-08
20	3.43566443826e-07	8.26582948508e-07	3.9420833654e-07	8.58783065522e-08	1.37490922109e-06	6.55760291252e-07	5.5908537603e-07	3.46435035212e-08
21	3.38884233807e-07	1.27428508719e-06	3.88858312631e-07	9.93338240651e-08	6.23796099551e-07	6.46522184783e-07	5.69430363609e-07	4.49544158347e-08
22	3.40577784744e-07	1.47281823393e-06	3.90791548449e-07	6.02540207477e-08	1.00577444746e-06	6.49259440494e-07	5.53561448681e-07	5.39820041709e-08
23	3.55209664238e-07	1.1198909257e-06	4.07567995777e-07	1.75641864379e-07	1.1672447208e-06	6.77145248713e-07	5.77330356006e-07	4.08709641668e-08
24	3.48569462027e-07	1.17909618343e-06	4.01117493282e-07	1.34859638086e-07	6.13321641711e-07	6.65192561839e-07	5.70100587087e-07	4.03395211482e-08
25	3.36463189958e-07	1.23184669874e-06	3.86060235165e-07	3.3956764772e-08	7.63580135574e-07	6.41419247001e-07	5.47428977528e-07	4.82655325668e-08
26	3.41136727655e-07	1.15577870875e-06	3.91604785894e-07	7.35196821942e-08	1.27739094035e-06	6.49168849978e-07	5.54060722032e-07	4.84117512492e-08
27	3.41579805606e-07	1.26986936702e-06	3.92347990973e-07	7.92097031873e-08	9.44210600159e-07	6.51989451483e-07	5.57069622875e-07	4.81290639162e-08
28	3.45716849989e-07	9.60309841175e-07	3.96686275394e-07	1.06147071298e-07	1.08568063378e-06	6.5588213264e-07	5.65316495085e-07	3.9968257997e-08
29	3.54659156467e-07	9.33050824773e-07	4.06311798625e-07	1.61659733433e-07	3.65230833814e-07	6.79690295698e-07	5.80349878729e-07	3.81591889219e-08
30	3.39687909877e-07	1.57478420608e-06	3.89758144848e-07	7.30715549732e-08	9.71369229025e-07	6.47560655444e-07	5.52093034258e-07	5.09189195431e-08
31	3.38826604833e-07	1.13217459244e-06	3.89308969799e-07	5.54044001109e-08	1.14278165787e-06	6.49684847963e-07	5.53895443697e-07	4.49834618871e-08
32	3.41292539362e-07	1.15395978412e-06	3.91616319055e-07	1.04745926127e-07	5.87418011965e-07	6.50610163936e-07	5.56253298393e-07	4.20037383508e-08
33	3.56708150032e-07	1.19808868516e-06	4.09201936765e-07	1.4955060977e-07	4.92530884591e-07	6.80014953897e-07	5.80046319603e-07	5.15862136218e-08
34	3.38861843449e-07	1.00460755202e-06	3.88822302636e-07	8.63068956138e-08	1.06944934551e-06	6.45989047654e-07	5.5346993175e-07	4.17259357536e-08
35	3.3959143839e-07	1.18614823665e-06	3.89645726004e-07	7.29405089777e-08	7.98581064859e-07	6.47366230824e-07	5.59696772277e-07	4.02421213732e-08
36	3.40246592431e-07	1.54568468883e-06	3.90411041554e-07	4.02546738055e-08	4.98071086936e-07	6.48627676036e-07	5.54307514614e-07	5.72798683924e-08
37	3.57189326164e-07	1.21352168454e-06	4.1014546277e-07	1.73636408976e-07	5.01646561563e-07	6.80453576111e-07	5.77687257991e-07	5.40502481769e-08
38	3.42664807963e-07	1.29862782584e-06	3.93156015301e-07	1.01377726682e-07	8.42308324723e-07	6.6051348193e-07	5.6686890211e-07	5.01863165782e-08
39	3.42628365856e-07	2.38857740736e-06	3.93405442052e-07	8.27939723779e-08	2.39226391928e-07	6.53169812237e-07	5.58597190328e-07	6.53746761013e-08
40	3.37842571808e-07	1.17459788293e-06	3.87641865402e-07	6.94567587109e-08	1.60785918898e-06	6.44059109383e-07	5.49113963865e-07	5.21589859958e-08
41	3.37011770997e-07	1.03938821827e-06	3.86696855013e-07	6.08195130296e-08	1.01267127741e-06	6.51577487005e-07	5.55585337948e-07	4.60081411051e-08
42	3.41333413047e-07	1.25911960372e-06	3.91637808679e-07	8.25073928794e-08	1.10826639604e-06	6.50706283508e-07	5.57198089781e-07	4.18408011275e-08
43	3.47736403604e-07	9.29783439136e-07	3.98674931137e-07	1.07118252444e-07	7.94504266358e-07	6.64123807588e-07	5.67958227419e-07	3.91100668353e-08
44	3.52872390611e-07	1.20784208366e-06	4.04873159654e-07	1.49473607287e-07	3.72999353871e-07	6.72709427609e-07	5.73535025381e-07	5.49355990996e-08
45	3.53536886256e-07	9.88337310554e-07	4.05648543746e-07	1.07572691236e-07	7.00822730079e-07	6.73966595426e-07	5.7754555445e-07	3.98844309492e-08
46	3.45362850692e-07	9.74933004271e-07	3.95996945069e-07	1.08823315831e-07	7.99587275938e-07	6.58897073379e-07	5.60888897165e-07	4.50683535366e-08
47	3.4012041165e-07	1.4536066861e-06	3.90273207278e-07	6.70787465392e-08	8.59998997382e-07	6.48396108826e-07	5.56925030937e-07	5.2837841118e-08
48	3.36116696384e-07	9.22508683237e-07	3.85662965557e-07	3.83740236632e-08	4.33677905411e-07	6.40771437591e-07	5.47690612775e-07	4.01033041141e-08
49	3.42578113989e-07	1.45346510844e-06	3.93078475007e-07	8.33776413698e-08	6.97710443281e-07	6.53059582586e-07	5.56801102548e-07	4.87171376827e-08
50	3.4450363282e-07	1.59933709497e-06	3.95260582526e-07	9.87219388606e-08	8.3623074347e-07	6.56755388173e-07	5.61114763093e-07	5.69334324615e-08
51	3.38648661696e-07	1.58618544398e-06	3.88538858385e-07	6.90403370409e-08	1.100558084e-06	6.46282693487e-07	5.56569125799e-07	5.72928180179e-08
52	3.5606691519e-07	7.85893617542e-07	4.11498856284e-07	1.67644124276e-07	1.01821602311e-06	6.8376355114e-07	5.83000950384e-07	3.75240904596e-08
53	3.36298861948e-07	1.75779296363e-06	3.86023399336e-07	2.02648565397e-08	1.27465878223e-06	6.41693620935e-07	5.47330932978e-07	6.27906597958e-08
54	3.40791197468e-07	1.89024361199e-06	3.91027096502e-07	7.25945961048e-08	5.85309369386e-07	6.49658576425e-07	5.61333984208e-07	6.55030290528e-08
55	3.38633082653e-07	1.08891694849e-06	3.88560402926e-07	7.9159758046e-08	8.73971025233e-07	6.48004951134e-07	5.52529693973e-07	4.85316156221e-08
56	3.39183271409e-07	8.37912502542e-07	3.89196879964e-07	6.27010725585e-08	1.46788095977e-06	6.46603486222e-07	5.4952420978e-07	3.6868221746e-08
57	3.42425819854e-07	1.89169662401e-06	3.92915194933e-07	7.52755365435e-08	6.09363707665e-07	6.52815277539e-07	5.57337887791e-07	6.54969554148e-08
58	3.4502872082e-07	1.12567163106e-06	3.95769483183e-07	7.79743837683e-08	1.33115967294e-06	6.57826671785e-07	5.62501330468e-07	4.20330341134e-08
59	3.4633632193e-07	1.12844317573e-06	3.97389874404e-07	8.9310511617e-08	1.11952495647e-06	6.49337583597e-07	5.63918220128e-07	4.27869702717e-08
60	3.43459727283e-07	1.16673152467e-06	3.91058212142e-07	8.48044472594e-08	9.63832514111e-07	6.42902793071e-07	5.52640607586e-07	4.42220881982e-08
61	3.43583053721e-07	9.92484226602e-07	3.94194548795e-07	8.59615402263e-08	1.02873369728e-06	6.56985173859e-07	5.60331511833e-07	4.14224819061e-08
62	3.42474606019e-07	9.35280171006e-07	3.93735727954e-07	7.71437512608e-08	1.36123179001e-06	6.54192904715e-07	5.58886162995e-07	4.04710300148e-08
63	3.46962434333e-07	1.10314381971e-06	3.98103052467e-07	1.00379547375e-07	7.48709600313e-07	6.61511292704e-07	5.66164165315e-07	4.5387278106e-08
64	3.4202343608e-07	1.19585575463e-06	3.92454448252e-07	1.19760595987e-07	8.19220191224e-07	6.53809660888e-07	5.59630152736e-07	4.69083754807e-08
65	3.54739993044e-07	9.87884296841e-07	4.06743445802e-07	1.55066430761e-07	5.41420878094e-07	6.75854993206e-07	5.7620634801e-07	4.46999795449e-08
66	3.48520618534e-07	1.11785232301e-06	3.99879371903e-07	1.13947183925e-07	7.62478045033e-07	6.64396019393e-07	5.69597598976e-07	4.85243957371e-08
67	3.40654764642e-07	1.20123478642e-06	3.92030187309e-07	8.3142668643e-08	1.07988244844e-06	6.51347473546e-07	5.57027088971e-07	4.82000617487e-08
68	3.38987639123e-07	9.15900768586e-07	3.88956917903e-07	5.15078728452e-08	8.48674068377e-07	6.46239165356e-07	5.51570312899e-07	3.98353701882e-08
69	3.37313183906e-07	1.23370308921e-06	3.87026807873e-07	3.32629193771e-08	1.03713690924e-06	6.43030420441e-07	5.47667209033e-07	4.82423218377e-08
70	3.3611884699e-07	8.54904907358e-07	3.85668496402e-07	3.44469970291e-08	3.8924388519e-07	6.4074757777e-07	5.46783103994e-07	3.98215776713e-08
71	3.44543106897e-07	1.03549058434e-06	3.95346815233e-07	1.08522996477e-07	4.95447125235e-07	6.56773177367e-07	5.63678277614e-07	4.25439851317e-08
72	3.42066649177e-07	1.19844383728e-06	3.92488273161e-07	7.33315427723e-08	3.14906885578e-07	6.52113401124e-07	5.55974159894e-07	4.10099572413e-08
73	3.39132635209e-07	8.57710693028e-07	3.89122932217e-07	7.82193444071e-08	1.6865016618e-06	6.43914913847e-07	5.51207200913e-07	3.55942630769e-08
74	3.40942281908e-07	2.0718209128e-06	3.91204466952e-07	5.4971839451e-08	7.55037464198e-07	6.49238481897e-07	5.5550520714e-07	6.6820487473e-08
75	3.48374575832e-07	1.49850414932e-06	3.99737992515e-07	8.64425375338e-08	8.94481453647e-07	6.64128428641e-07	5.66136560552e-07	5.44369201383e-08
76	3.44208929889e-07	9.08207815977e-07	3.94892842707e-07	1.04917576613e-07	7.13768276353e-07	6.55715139076e-07	5.60399232098e-07	3.99053992544e-08
77	3.47181904278e-07	1.0392014272e-06	3.98329323083e-07	1.5289858952e-07	1.16905487669e-06	6.61920507201e-07	5.65893555892e-07	4.43870271169e-08
78	3.47869123299e-07	8.67458463674e-07	3.99134699718e-07	1.55973183522e-07	6.87579128243e-07	6.62534358042e-07	5.63652416299e-07	4.0495392304e-08
79	3.60817614896e-07	1.02381718626e-06	4.14003339728e-07	1.71424499187e-07	6.43135914106e-07	6.87836681305e-07	5.80539498745e-07	4.09000834251e-08
80	3.527265607e-07	1.09755278044e-06	4.04729919751e-07	1.39527881003e-07	7.11858370479e-07	6.72384296211e-07	5.73309211322e-07	4.43729824686e-08
81	3.37390063589e-07	1.37298522074e-06	3.87136553826e-07	2.81900557073e-08	3.16078620953e-07	6.4327475971e-07	5.48454325788e-07	5.12510984973e-08
82	3.42630613524e-07	1.79924350363e-06	3.93070311738e-07	6.9102899464e-08	2.08364935287e-07	6.53211161072e-07	5.5742761266e-07	5.72368525057e-08
83	3.51939055006e-07	9.3418965399e-07	4.03836117576e-07	1.38985123497e-07	9.73846449899e-07	6.66325900632e-07	5.63787807028e-07	3.99597317577e-08
84	3.4497502276e-07	1.56828974575e-06	3.95766670822e-07	9.73810203001e-08	5.17550998751e-07	6.577592454e-07	5.60886878802e-07	5.63555236658e-08
85	3.38781366442e-07	2.09563946841e-06	3.88728056588e-07	6.08777724031e-08	6.81578569894e-07	6.47940829486e-07	5.52430856259e-07	6.54992981379e-08
86	3.40219899511e-07	1.50110386706e-06	3.9034913099e-07	5.47365110773e-08	7.56398267852e-07	6.48470785529e-07	5.51689207761e-07	5.1017096807e-08
87	3.40573531895e-07	1.01870470149e-06	3.90760409516e-07	1.09280144368e-07	1.25392852435e-06	6.49191181772e-07	5.52753041259e-07	4.30188043281e-08
88	3.47130907569e-07	1.10799957759e-06	3.98300172663e-07	1.14821202169e-07	1.00518773451e-06	6.61776673622e-07	5.72631623607e-07	4.90264661512e-08
89	3.39928346025e-07	1.34760182647e-06	3.90029182047e-07	6.8074660828e-08	1.06300863874e-06	6.48014186276e-07	5.52471849322e-07	4.74226815198e-08
90	3.47959353649e-07	1.16871527811e-06	3.98092345673e-07	1.20476125836e-07	7.25677304089e-07	6.61306783378e-07	5.64653627469e-07	5.28746200026e-08
91	3.53624130694e-07	9.60330391193e-07	4.05752251941e-07	1.57194675868e-07	8.54502736833e-07	6.67231721214e-07	5.68875243217e-07	4.09995385293e-08
92	3.51020578382e-07	1.73740538954e-06	4.02749406312e-07	1.5878486185e-07	1.94414363869e-07	6.69152752699e-07	5.70500484811e-07	6.20889427689e-08
93	3.51786482381e-07	1.14319671461e-06	4.03647654633e-07	1.44793119559e-07	7.23864438323e-07	6.70639470176e-07	5.71771488274e-07	4.41022044432e-08
94	3.36497958528e-07	1.95780729076e-06	3.86221430351e-07	6.26599160816e-08	4.72030643769e-07	6.43086169898e-07	5.4965360716e-07	5.47588131598e-08
95	3.44789805044e-07	1.27050453904e-06	3.95607909672e-07	9.29647672444e-08	8.63338491592e-07	6.57267681195e-07	5.60326278804e-07	4.71524746606e-08
96	3.38153243561e-07	9.32813771931e-07	3.88012203722e-07	8.7474408434e-08	1.75693150345e-06	6.4850039227e-07	5.55733831378e-07	3.63184546783e-08
97	3.44541126462e-07	1.27946502329e-06	3.95304845397e-07	8.09496497659e-08	1.02200711214e-06	6.58454912983e-07	5.62732036832e-07	5.11161166573e-08
98	3.49599941571e-07	1.07036716636e-06	3.98864301524e-07	1.5140600285e-07	7.43832666968e-07	6.62553525673e-07	5.68196700024e-07	4.35308530218e-08
99	3.38243922836e-07	1.32779749227e-06	3.88106771514e-07	5.13217201064e-08	1.2262862256e-06	6.4479628124e-07	5.50419742623e-07	4.35732721583e-08
