	TALA2	TALA2&f6p	TALA2&mod	TALA2&mod&e4p	TALA2&mod&g3p	TALA2&mod&pi	TALA2&pi	TALA2&s7p
64	4.51957348681e-07	1.15389030595e-07	5.13901917047e-07	2.11673194976e-07	7.14225923104e-07	8.53668181856e-07	7.3453385681e-07	4.19159870956e-07
65	4.3477944889e-07	3.55445999804e-07	4.96110191062e-07	1.60795099512e-07	7.01666196237e-07	8.22750172668e-07	7.06541377483e-07	3.87534117041e-07
66	4.6548857289e-07	2.77874818027e-07	5.29628224103e-07	6.54089906334e-08	6.40010510767e-07	8.72322623702e-07	7.50406201617e-07	5.83897036038e-07
67	4.6037788915e-07	2.1042154273e-07	5.26516424032e-07	2.0006332789e-07	4.39099919507e-07	8.74720891429e-07	7.48254892613e-07	4.74138094179e-07
68	4.42990766676e-07	3.30328976367e-07	5.05251075762e-07	1.6617997846e-07	6.95714194134e-07	8.28620384133e-07	6.9915067002e-07	3.92582602234e-07
69	4.74718413446e-07	1.64964771975e-07	5.39224280616e-07	2.29544655552e-07	6.7490582073e-07	8.93796765698e-07	7.71523709616e-07	4.55307937883e-07
70	4.46130113742e-07	3.18990358176e-07	5.07153826619e-07	2.75216954734e-07	9.01600458601e-07	8.242272971e-07	7.25012068822e-07	3.51846413003e-07
71	4.39052389518e-07	3.44114107144e-07	4.9762108827e-07	2.08242313696e-07	8.07251594686e-07	8.25256289663e-07	7.13582704447e-07	4.72676292454e-07
72	4.10929835212e-07	3.8391411135e-07	4.66825887822e-07	9.42387512209e-08	9.72077584007e-07	7.71703163009e-07	6.50178260416e-07	2.12807690074e-07
73	4.4203644858e-07	8.43332031501e-07	5.01407687183e-07	1.71481920568e-07	6.34796559089e-07	8.2686309599e-07	7.09944792026e-07	4.61311899118e-07
74	4.38053887122e-07	4.31874608636e-07	4.98133812653e-07	8.90877222638e-08	9.68759229315e-07	8.22210309002e-07	7.10403286268e-07	3.624655982e-07
75	4.12367943724e-07	2.26490779719e-07	4.68651917701e-07	9.93901214692e-08	1.03710193805e-06	7.52987666143e-07	6.68479946709e-07	1.82722531312e-07
76	4.37348078133e-07	4.81313235745e-07	4.96005368121e-07	5.31025466953e-08	3.52999609212e-07	8.17762458558e-07	7.10799537278e-07	3.89034930297e-07
77	4.42313558196e-07	6.51588466508e-07	5.03484261471e-07	3.34300720184e-07	7.36419493363e-07	8.05580807999e-07	7.18885679941e-07	2.23628254142e-07
78	4.15227350397e-07	4.50012799479e-07	4.73232066481e-07	1.62307017734e-07	9.89823112514e-07	7.72090759037e-07	6.73861237837e-07	4.31255160541e-07
79	4.53306586311e-07	4.20072012288e-07	5.14092817179e-07	1.46946732324e-07	4.54649098891e-07	8.54131553547e-07	7.35389124287e-07	4.10852734698e-07
80	4.43799807479e-07	2.43859246268e-07	5.03454156401e-07	2.20515187668e-07	8.19451620957e-07	8.35882238038e-07	6.94402986971e-07	2.74216936446e-07
81	4.48286507548e-07	6.09890841845e-07	5.09230391376e-07	1.21686153971e-07	5.84939433918e-07	8.45998393318e-07	7.28628627075e-07	3.95355039485e-07
82	4.49868561457e-07	3.86874216032e-07	5.1223991502e-07	9.7164682115e-08	7.19710453301e-07	8.41582469287e-07	7.30341534552e-07	3.56782006598e-07
83	4.33398067727e-07	8.11322930101e-07	4.9406542078e-07	4.53613274909e-08	3.95179666776e-07	8.19315169606e-07	7.04344237478e-07	4.51820463278e-07
84	4.67441619558e-07	5.63900151183e-07	5.29897184324e-07	7.08047153892e-08	4.78947222421e-07	8.72703258099e-07	7.56122930563e-07	4.64289381344e-07
85	4.49125143679e-07	2.10068483514e-07	5.09763148757e-07	1.38312130928e-07	8.63385509001e-07	8.46911656037e-07	7.29902327989e-07	3.73624452876e-07
86	4.66789939967e-07	3.99713728949e-07	5.28994349214e-07	1.60947530605e-07	5.68452520484e-07	8.78775616258e-07	7.5130444928e-07	6.01205187113e-07
87	4.41139140454e-07	3.58023109953e-07	5.00795539783e-07	2.10461520419e-07	6.07366179616e-07	8.3192309883e-07	7.16918706202e-07	4.44770610286e-07
88	4.63049130425e-07	3.39701678125e-07	5.26400663905e-07	1.02039159554e-07	3.55812211273e-07	8.63076751234e-07	7.52539985577e-07	5.78458045003e-07
89	4.43776055388e-07	1.79363960796e-07	5.05144961105e-07	9.94021521928e-08	8.73159904374e-07	8.36340176131e-07	7.19578238337e-07	3.35343526358e-07
90	4.57059634666e-07	1.03064583421e-07	5.18264824456e-07	2.01528139979e-07	3.79034275473e-07	8.47777378366e-07	7.30838201622e-07	5.00039087832e-07
91	4.36538939772e-07	3.404110011e-07	4.95502261915e-07	1.67281115406e-07	3.12903376416e-07	8.22699467756e-07	6.93377595583e-07	2.08537052439e-07
92	4.47150000657e-07	2.68914481306e-07	5.07664411758e-07	1.62863332016e-07	4.43812701036e-07	8.2159781896e-07	7.02607723004e-07	4.72308474478e-07
93	4.36476637987e-07	3.60662742532e-07	4.94797463108e-07	1.36934599024e-07	5.05615067254e-07	8.22048316143e-07	7.06562759895e-07	3.74386505571e-07
94	4.38171612163e-07	6.59320085162e-07	4.9814487078e-07	2.05962185654e-07	6.09016153315e-07	8.27000396644e-07	7.04159058333e-07	2.02122396211e-07
95	4.53688979525e-07	4.76510689086e-08	5.17020782418e-07	3.67612557709e-07	4.17397880642e-07	8.58859240933e-07	7.39072163761e-07	1.92786039383e-07
96	4.53477979976e-07	2.13103287134e-07	5.15286702302e-07	2.8689933838e-07	6.07433220017e-07	8.51190881254e-07	7.35645698502e-07	3.44114364444e-07
97	4.5155815207e-07	4.53021198541e-07	5.14622324619e-07	2.55032172695e-07	5.75482609181e-07	8.51679716911e-07	7.24212657115e-07	4.7278040215e-07
98	4.28552048856e-07	8.20173778938e-07	4.84934525438e-07	1.38814037371e-07	3.91141424124e-07	8.05650603662e-07	6.91349133955e-07	5.69311214656e-07
99	4.58739152712e-07	4.45922822949e-07	5.21826492679e-07	3.91137519399e-07	3.01355466643e-07	8.63444912521e-07	7.43560145756e-07	2.48665111991e-07
