frame	deltaG
1	-15.5187
2	-31.5493
3	-38.4518
4	-21.9034
5	-13.3408
6	-13.67
7	-5.7572
8	-22.0103
9	-21.4761
10	-17.0547
11	-16.4234
12	-2.5158
13	-4.5482
14	-15.7719
15	-7.2941
16	-10.3975
17	-20.3773
18	-7.5251
19	-9.8102
20	-16.1097
21	-15.922
22	-17.7083
23	-20.0406
24	-17.0589
25	-16.9925
26	-18.8066
27	-17.0855
28	-19.5133
29	-12.7211
30	-14.2427
31	-13.9177
32	-7.894
33	-17.5376
34	-2.1988
35	-10.478
36	-5.1762
37	-16.5477
38	-10.5631
39	-8.2639
40	-2.184
41	-11.2034
42	0.1415
43	-13.6227
44	-30.2446
45	-17.105
46	-23.9097
47	-24.1354
48	-23.9271
49	-29.2456
50	-22.1354
51	-24.3576
52	-28.0355
53	-26.4224
54	-27.5268
55	-27.4697
56	-27.389
57	-21.9431
58	-21.2197
59	-30.8995
60	-23.3721
61	-24.4901
62	-26.0462
63	-30.3202
64	-21.5581
65	-28.7156
66	-15.8172
67	-23.0836
68	-18.352
69	-18.4167
70	-19.8752
71	-20.8392
72	-27.2654
73	-17.352
74	-22.6597
75	-17.7661
76	-31.8011
77	-18.8535
78	-16.7534
79	-19.6406
80	-23.2518
81	-23.0714
82	-30.2095
83	-17.8005
84	-13.142
85	-18.307
86	-18.8009
87	-24.1113
88	-25.6865
89	-24.085
90	10.508
91	-4.1139
92	-11.099
93	-1.7214
94	-2.8851
95	-6.5749
96	-6.995
97	-7.0287
98	-3.2933
99	-8.3216
100	-20.0501
101	-24.772
102	-29.7096
103	-16.1452
104	-29.3587
105	-21.0284
106	-28.3499
107	-21.6629
108	-13.4423
109	-22.1771
110	-30.8778
111	-24.547
112	-25.6674
113	-19.4261
114	-12.9148
115	-22.3259
116	-28.5705
117	-37.8903
118	-17.5167
119	-20.8986
120	-26.453
121	-14.0731
122	-20.734
123	-14.6704
124	-17.1466
125	-15.1809
126	-23.0998
127	-20.6603
128	-20.9893
129	-19.6966
130	-21.9262
131	-25.2312
132	-18.7492
133	-14.2637
134	-21.1727
135	-19.29
136	-16.973
137	-25.545
138	-22.7342
139	-29.2044
140	-18.6585535714
141	8.17756413049
