frame	deltaG
1	-57.8477
2	-52.6876
3	-70.775
4	-68.4976
5	-58.0778
6	-57.2208
7	-57.9454
8	-61.5562
9	-58.5075
10	-64.4964
11	-64.0513
12	-62.9306
13	-53.0718
14	-64.9693
15	-54.655
16	-56.8644
17	-58.997
18	-69.8887
19	-64.131
20	-68.1938
21	-53.7501
22	-57.2698
23	-58.7059
24	-70.9066
25	-62.8306
26	-70.8282
27	-66.5234
28	-70.8528
29	-76.8939
30	-68.2447
31	-57.84
32	-65.3244
33	-69.1409
34	-64.7158
35	-59.9638
36	-55.9297
37	-47.6058
38	-50.4815
39	-44.9389
40	-49.993
41	-52.5912
42	-60.95
43	-63.1364
44	-66.5882
45	-67.7865
46	-64.7618
47	-78.9253
48	-65.3736
49	-64.1334
50	-65.1696
51	-59.4226
52	-51.0714
53	-68.4876
54	-68.1613
55	-63.9047
56	-56.5818
57	-59.1608
58	-69.9953
59	-76.7691
60	-69.8404
61	-55.1023
62	-55.9932
63	-54.0005
64	-67.9675
65	-65.8351
66	-49.6223
67	-56.7214
68	-39.4273
69	-56.8409
70	-65.7632
71	-68.9363
72	-49.7237
73	-58.826
74	-65.9747
75	-78.1085
76	-49.1607
77	-70.0734
78	-71.1334
79	-75.1701
80	-64.8318
81	-68.7696
82	-65.4063
83	-62.6345
84	-59.8928
85	-72.2935
86	-56.4247
87	-70.9236
88	-64.7796
89	-62.6354
90	-70.3444
91	-63.6118
92	-71.0006
93	-74.2943
94	-64.063
95	-60.2023
96	-62.1899
97	-66.8713
98	-56.7957
99	-70.3158
100	-61.9103
101	-49.3816
102	-55.1362
103	-81.232
104	-56.9023
105	-50.7965
106	-57.8589
107	-44.3221
108	-51.206
109	-55.9759
110	-60.4745
111	-45.4052
112	-65.1098
113	-62.4959
114	-57.5755
115	-63.2735
116	-71.8012
117	-63.9632
118	-72.3485
119	-76.8305
120	-79.2541
121	-76.7502
122	-77.1652
123	-53.3379
124	-66.6788
125	-72.9682
126	-67.9251
127	-76.256
128	-68.0485
129	-72.1111
130	-81.0252
131	-75.3021
132	-79.716
133	-71.5168
134	-69.1132
135	-75.2435
136	-78.1823
137	-61.9967
138	-58.6616
139	-65.581
140	-63.5613757143
141	8.56381625834
