ssd,Km_2pg,kcat_f,Keq,dKd
95.53537985965441,0.00009988187791576636,6.561828265174101,260.99488819026345,1.9885372980783825e10
95.53537986183713,0.00009987383973569379,6.562237144338452,261.00272364464615,1.9884731070053646e10
95.53537986304795,0.00009986970714471391,6.562229848506293,261.0055697961093,1.9884970099113403e10
95.53537986515606,0.00009985873117008821,6.562132654964652,260.9998306404043,1.988482760838128e10
95.53537986803995,0.00009988082100073757,6.5620330193372745,261.00171269442654,1.98852724530876e10
95.53537987328033,0.0000998834366132616,6.56193872489156,260.99767851955517,1.9885250786086815e10
95.53537988918794,0.00009988961217692645,6.561522704554459,260.9910738679017,1.9886008227282555e10
95.53537990626546,0.0000998596463666624,6.562542633298964,261.0044444213711,1.988393679278345e10
95.5353799186779,0.00009984858294859694,6.5623809333691305,261.00429850443106,1.9884415859800896e10
95.53537992007345,0.00009985291486454421,6.562060410422269,260.9999041335649,1.9885052197048153e10
95.53537993649309,0.00009987968988797594,6.562029265369364,260.99939192351036,1.9885106951079212e10
95.5353799366921,0.00009987632707626083,6.562069207964129,261.00007685369155,1.988503816195651e10
95.53537993731932,0.00009987301381451244,6.562047682527819,260.99762156431154,1.988491639365431e10
95.5353799377217,0.00009987261211478769,6.562138818884012,261.00272550167693,1.98850290897238e10
95.53537993819313,0.00009987235974035465,6.562161139235551,261.000548739597,1.9884795617832012e10
95.5353799390586,0.00009987648694425966,6.5618845481531425,260.99402219208747,1.988513644489438e10
95.53537993999457,0.0000998709484714244,6.562196191099287,261.0004283340888,1.9884680258330544e10
95.5353799518669,0.00009985689924250141,6.562978314076408,261.02561053685884,1.988422924619892e10
95.53537995380046,0.00009986544745702515,6.56234967808148,261.00075186354576,1.9884239930757072e10
95.53537995949975,0.00009983949115863276,6.561848895624678,260.9789365672621,1.9884095958486526e10
95.53537996356337,0.00009983604835059761,6.561776095985785,260.99488297991473,1.9885531608544006e10
95.53537997399528,0.0000998808389961688,6.561987600027225,261.0000908203474,1.9885286392190887e10
95.53537997575779,0.00009985688225731641,6.562469299435441,261.0093951897282,1.9884536127199986e10
95.53537998481276,0.0000998999578600158,6.5616751218051945,260.986888017794,1.9885227074490143e10
95.53537998487165,0.00009983809442468265,6.562037473002839,260.9827682451211,1.988381646699923e10
95.53538000786412,0.00009985242298909937,6.562670871527543,261.004272317129,1.9883535198460888e10
95.53538000923288,0.00009989363819426671,6.561988053082293,261.004050277473,1.988558641197281e10
95.53538005321545,0.00009989044118937934,6.561623756102937,260.99302937043615,1.9885850746577618e10
95.53538005378392,0.00009987902038451169,6.562125207629865,261.001157000108,1.9884950564764786e10
95.53538006031278,0.00009982427501581347,6.562095630883325,260.9884992631905,1.988407715466871e10
95.53538006104718,0.00009989458633156665,6.5620428672787385,261.00456733460004,1.988545961645756e10
95.53538006916483,0.00009987981172167228,6.562020634558687,261.0002262621001,1.9885196507742905e10
95.53538007921762,0.00009990453279833582,6.561516858837126,260.99201369218406,1.9886097075246944e10
95.53538008218074,0.00009989110115099158,6.5621057857094955,261.00102097492487,1.988499879617079e10
95.53538010504377,0.00009988319107303578,6.562020176388848,261.0016078296837,1.9885303047424286e10
95.53538013172626,0.00009987305420382102,6.562080853669534,260.9977208744971,1.988482320371979e10
95.53538013426547,0.00009983527028117165,6.563059589116637,261.03036956071014,1.9884345868729626e10
95.53538016856614,0.00009987692157294493,6.562298024931186,261.0027067150125,1.9884544868175953e10
95.53538018542802,0.00009989487647963296,6.561808666544277,260.9940541151338,1.9885368193673775e10
95.53538020702968,0.00009990688912631916,6.561018391832682,260.93299185303954,1.9883110471920204e10
95.53538022408964,0.00009987998007713479,6.561995448651572,260.9973254368918,1.9885051627457657e10
95.53538022759348,0.00009994188573917762,6.561179624414729,261.00184161159183,1.9887867495790363e10
95.53538024873691,0.00009981294320737192,6.5620817475426545,261.00088092326854,1.9885062649312943e10
95.53538024908417,0.00009989992441135383,6.561256566876846,260.985892464958,1.9886419451936184e10
95.53538025304243,0.00009993508683212227,6.560998631513378,260.9854589576149,1.988716780336602e10
95.53538025540564,0.00009981171091110666,6.562172641794087,261.02217171105303,1.988640935108441e10
95.53538026041633,0.00009982767871149032,6.562767346907488,260.9924918495264,1.9882345847927444e10
95.53538026618207,0.00009988617891265115,6.562007936211333,261.00173149905197,1.9885349309440094e10
