Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	haldaneRatio_1	0.7014737704215419	0.4920654505894141	20.91003731645259	402.8908924171982	5.19	26.100037316452593
1	relRateFor_2pg	0.00017725879486829577	3.1420680358160554e-8	0.00003711243314748203	0.04082367646223023	0.09090909090909091	0.0909462033422384
1	relRateFor_2pg	0.0001705002337579753	2.907032971152422e-8	0.00005371973804180197	0.03926683706520717	0.13680688860321005	0.13686060834125185
1	relRateFor_2pg	0.00016108315833829323	2.5947783900239648e-8	0.00007447724020279156	0.03709764738804566	0.20076000891310186	0.20083448615330465
1	relRateFor_2pg	0.000148716375695912	2.2116560400127648e-8	0.00009752329780832181	0.03424907463291135	0.2847472489508013	0.2848447722486096
1	relRateFor_2pg	0.00013368069073727007	1.7870527075993645e-8	0.00011909913544155826	0.030785854443088824	0.3868631798468568	0.38698227898229837
1	relRateFor_2pg	0.00011702288327242183	1.3694355209390865e-8	0.00013474572643057403	0.026949145286114806	0.5	0.5001347457264306
1	relRateFor_2pg	0.00010036571471017108	1.0073276689283452e-8	0.00014171266043350172	0.023112730433984728	0.6131368201531432	0.6132785328135767
1	relRateFor_2pg	0.00008533170357497011	7.281499635006566e-9	0.0001405491774157941	0.019650281276041733	0.7152527510491988	0.7153933002266146
1	relRateFor_2pg	0.00007296707777966482	5.324194439703656e-9	0.00013429391439356841	0.01680270205335198	0.7992399910868982	0.7993742850012918
1	relRateFor_2pg	0.00006355211697105234	4.038871571502319e-9	0.00012632387895128439	0.014634486453080162	0.8631931113967899	0.8633194352757412
1	relRateFor_2pg	0.000056795325137158625	3.2257089574355626e-9	0.00011889510961404781	0.01307846205754526	0.9090909090909091	0.9092098042005231
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	absRateFor	0.7014726951459687	0.4920639420353491	264.3792416946976	80.11492172566594	330	65.62075830530242
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
1	customRatio_1	0.7014735569999999	0.49206515117023214	8.011496118741038e8	80.11496118741039	1.e9	1.988503881258962e8
