ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,0.01
5.098962531369744e-9,0.004914683622120027,2.0671109268732835e-8,4.5066070335998256e-10,2.3027760254201723e-9
5.098962532450682e-9,0.004914849552025476,1.4806125887623761e-8,3.5132333779479345e-9,1.6118079093629945e-8
5.098962532639749e-9,0.004914862011839473,5.475605961912537e-9,3.306111539535013e-9,1.381540715161833e-8
5.098962532961771e-9,0.00491457710906861,4.158054748999844e-8,3.3220268753793505e-10,4.605066328267071e-9
5.098962533730944e-9,0.004914545594428537,4.5779811995144526e-8,6.311543024462489e-10,9.210566337403137e-9
5.09896253773302e-9,0.004914873084064424,1.5375824411669534e-7,3.559370738632164e-9,6.907668881339646e-9
5.0989625392001855e-9,0.004915048710938579,2.7477884748694836e-8,1.3828681295765717e-8,4.144663778848923e-8
5.098962539917337e-9,0.0049150713399048794,8.396186372423967e-9,6.230306358598972e-9,2.9933590328656834e-8
5.098962540537513e-9,0.004914588319448023,1.8716904874467716e-7,1.2788776674349574e-8,6.447259393027593e-8
5.0989625411402284e-9,0.004914683479344153,5.120127890691175e-8,1.223920985968599e-7,1.7269390778507088e-7
5.098962542437996e-9,0.004914326849606476,5.214148628014796e-8,6.15764343817418e-9,1.6118113788099464e-8
5.098962545204331e-9,0.004915163219859045,6.768914317945018e-9,1.1100210881058412e-8,4.60517908529301e-8
5.098962546993585e-9,0.004915084182293165,1.1846816161061834e-7,3.719634747931773e-8,1.2894489295756095e-7
5.098962550014756e-9,0.004914357945663196,2.1988360761800625e-8,1.3620780803824927e-7,1.680884077759348e-7
5.098962551951367e-9,0.004914194206117185,7.515418267509878e-8,1.0265391619597688e-9,5.29594770815045e-8
5.0989625571871866e-9,0.0049141055618966405,1.9958757878736255e-9,1.1157951034971094e-8,6.907755617513445e-9
5.098962560211816e-9,0.004915362457661408,1.9628204785421433e-8,1.6628616702393402e-8,4.6051808200164857e-8
5.098962563573366e-9,0.004915211637319407,1.9251834173976956e-7,5.561713367736963e-8,1.8881209096210938e-7
5.098962563767799e-9,0.004915403507425907,2.5440306561711513e-8,1.0559140802143983e-8,3.4538778087567223e-8
5.098962566941901e-9,0.004914938347451566,2.317244707228383e-7,1.200895088787356e-7,2.970334915530781e-7
5.098962580158168e-9,0.00491503877161003,4.0600864946155163e-7,5.1241922287439504e-8,1.8650971392308868e-7
5.098962583470439e-9,0.004914456232994703,9.182795937786895e-11,3.358220744946383e-7,3.407826104639966e-7
5.098962584290495e-9,0.004914280036196123,3.271472251347432e-7,7.65705289796574e-8,2.80915499195622e-7
