ssd,Km_2pg,kcat_f,Keq,dKd
0,0.0001,330,5.19,100000
5.098962531306981e-9,0.004914758337432631,6.628597199751035e-9,4.250181880598155e-9,0.
5.098962531815597e-9,0.0049146262875711345,9.79515458642378e-10,4.960057199048655e-9,2.3023894755169753e-9
5.098962532520058e-9,0.004914582252184903,4.9532838436954826e-9,6.552583352814633e-9,2.3023603716865184e-9
5.0989625330727574e-9,0.004914555137332114,7.219992684523195e-9,6.552668919136376e-9,1.4551915228366852e-14
5.098962533150844e-9,0.004914551683985564,1.0636264932779313e-9,3.5513446176526005e-10,2.3026077542454006e-9
5.098962533336413e-9,0.004914895844571553,1.7777004111187787e-9,2.6578781992687117e-9,4.604968125931919e-9
5.098962533837265e-9,0.00491452407037267,7.353988125528717e-10,2.6576557268321777e-9,0.
5.0989625346708265e-9,0.004914942090117466,1.5337680755086087e-8,8.855344203582433e-9,2.3025932023301725e-9
5.098962535002298e-9,0.004914484833109601,1.3641903768240645e-9,2.657672840096527e-9,1.4551915228366852e-14
5.098962536676066e-9,0.004914437520112439,1.6805842912590101e-9,3.550831219722138e-10,2.302578650414944e-9
5.098962536793718e-9,0.00491500228999586,2.063526346429364e-8,1.1157540316626724e-8,2.302782377228141e-9
5.098962537378313e-9,0.004915018948911318,3.3790311962630685e-9,1.9477975216460277e-9,9.2105328803882e-9
5.0989625373944965e-9,0.004914419510348837,1.0618350643198937e-9,3.5499755565047005e-10,2.302578650414944e-9
5.098962538064914e-9,0.004915034991999942,2.816591404553037e-9,1.9475237094164478e-9,1.1512951459735632e-8
5.098962542242558e-9,0.004914328936939604,3.223883113329948e-10,3.4893569515285584e-8,3.6841156543232506e-8
5.0989625431370276e-9,0.004915128989672001,3.859339137830609e-8,2.2670796946006566e-8,2.3026950657367708e-9
5.098962543462198e-9,0.0049142975874912845,8.289492997750076e-10,2.6576557268321777e-9,2.302578650414944e-9
5.098962557024705e-9,0.00491532261495274,5.2904755593221074e-8,3.418362574377769e-8,2.302782377228141e-9
5.0989625601443895e-9,0.004914070997572039,9.75519194043679e-10,3.5506600870786505e-10,2.3025640984997157e-9
5.098962571188129e-9,0.004915476943108898,4.44894319364473e-8,2.657570160510434e-9,2.5328423362225295e-8
5.098962575434796e-9,0.004915495762446262,1.0109536588336623e-7,5.720955715154951e-8,6.9076631916686905e-9
5.098962580187107e-9,0.004913875791226377,1.1540247545450588e-9,2.6574674809243415e-9,2.302374923601747e-9
5.098962580783755e-9,0.004915562280065583,5.479851993048655e-8,4.250113427540761e-9,2.532855432946235e-8
5.0989625874212195e-9,0.004913815629511899,2.8216039605798537e-9,2.657227895223459e-9,2.3023603716865184e-9
5.098962589414759e-9,0.00491559715192413,1.396647279982448e-7,7.3327650951891e-8,2.0723266061395408e-8
5.098962590531916e-9,0.004913790943746315,9.54797184077148e-11,1.9471985573938213e-9,2.182787284255028e-13
5.098962595001782e-9,0.004915652804739928,1.1940432104342052e-7,6.641969355161023e-8,1.3815602869726718e-8
5.098962607484091e-9,0.004913666784613362,6.323744221872678e-10,9.565424881205116e-9,9.210329153575004e-9
5.098962642492743e-9,0.00491344795296026,2.513719333695586e-9,1.1157625882948467e-8,1.151270407717675e-8
5.098962650323379e-9,0.0049134037749472325,1.2280073254563224e-9,6.552788711986817e-9,6.9077505031600595e-9
5.09896265396026e-9,0.004913383769533349,2.6375863109768197e-9,4.960022972519957e-9,6.907546776346862e-9
5.098962656322104e-9,0.004913372434701079,1.7151209745365617e-10,2.5683416001960517e-8,2.532823418732733e-8
5.098962657606909e-9,0.004913428581411624,1.1819986067359532e-9,1.6844368760017398e-7,1.6808872169349344e-7
5.098962658291076e-9,0.004913399922045077,2.49625290135472e-9,1.316025430356789e-7,1.335499546257779e-7
5.098962658478011e-9,0.004913359443113022,1.4309211055109643e-9,4.960365237806932e-9,4.6053755795583135e-9
5.098962660304783e-9,0.004913553282171325,1.978564383038743e-9,2.927830703207495e-7,2.9242809978313746e-7
5.098962660348045e-9,0.004913378421814553,3.4807981413023576e-9,1.1318163704477658e-7,1.1512904893606903e-7
5.098962661419477e-9,0.004916066806553445,1.3541642312537244e-7,1.947301236979914e-9,8.749813423492014e-8
5.098962694095266e-9,0.0049131808253180965,2.604582677480666e-9,7.262698256966014e-9,6.9077505031600595e-9
5.098962702929508e-9,0.0049131611551124195,1.5566484128640063e-9,1.055636331934018e-7,1.0591870523057879e-7
5.098962714663511e-9,0.004913086569904076,4.44827313031331e-9,2.657381914602598e-9,2.3024040274322033e-9
5.0989627160043934e-9,0.004913080573114097,3.733871932182052e-9,4.960348124542583e-9,4.6053610276430855e-9
5.0989627163736245e-9,0.004916211738308844,3.685035167246965e-7,1.3319498362312314e-7,2.9933406040072445e-8
5.0989627185206595e-9,0.004913069425631963,3.992475037441843e-9,2.6576557268321777e-9,2.302578650414944e-9
5.0989627203230554e-9,0.004916307364479671,2.6040950298479537e-7,4.960348124542583e-9,8.98008147487417e-8
5.0989627205488054e-9,0.004913109772359116,1.1433623071890465e-9,1.6312859861894617e-7,1.6348354984074832e-7
5.098962723393261e-9,0.0049162239655885795,3.645586351315918e-7,1.9075948699053005e-7,8.289296238217503e-8
5.098962733646909e-9,0.004916326568898542,3.421882521444896e-7,8.855155957674596e-9,5.065675941295923e-8
5.098962760963761e-9,0.004912892129249093,7.53097786152714e-9,2.657689953360875e-9,2.3026077542454006e-9
5.0989627665954405e-9,0.004916361678712362,4.688957984178683e-7,1.4010244473873781e-7,3.453886893112213e-8
5.098962776464737e-9,0.004916395780516316,4.752558707519766e-7,1.516158553874968e-7,4.374892159830779e-8
5.098962779826823e-9,0.00491397184703942,7.787203878361845e-10,7.118539027347083e-7,7.114988402463496e-7
5.098962779887784e-9,0.004916524637768333,3.261008066946295e-7,1.9476092757381915e-9,1.1052410991396757e-7
5.098962794994129e-9,0.004912933351889628,2.009966065639729e-9,3.266120065476349e-7,3.269670851295814e-7
5.09896280351939e-9,0.004916568127909292,4.1291641674902307e-7,1.947506596152099e-9,9.670847794041038e-8
5.098962811973508e-9,0.004916611895877058,3.925354845209354e-7,1.9472156706581704e-9,1.1052390618715436e-7
5.098962813423202e-9,0.004916570465259441,4.7021165466338227e-7,4.250010747954668e-9,5.986711767036468e-8
5.098962851202418e-9,0.004916701014178555,4.807340949562124e-7,1.94762638900254e-9,9.901137673296036e-8
5.098962856635253e-9,0.004912825031717135,2.4171544227459835e-9,4.3483344948724803e-7,4.35188616393134e-7
5.098962873252105e-9,0.004916728758370048,5.512976892505046e-7,3.5506600870786505e-10,8.059050014708192e-8
5.098962875698945e-9,0.0049167302095204455,5.598690567046905e-7,4.250164767333807e-9,8.289306424558163e-8
5.098962885061976e-9,0.004916672395279854,6.632909548209158e-7,4.2496855959320414e-9,3.914364788215608e-8
5.098962886220295e-9,0.004916637923383488,6.664419577811548e-7,1.907594014242083e-7,1.0361631575506182e-7
5.098962886725237e-9,0.0049166480471619315,6.931052591122958e-7,2.6576557268321777e-9,2.0723164197988812e-8
5.098962887030655e-9,0.004916718120408724,6.230669152335561e-7,4.959954519462562e-9,5.295976006891579e-8
5.098962889227957e-9,0.004916617726811209,7.248834518494815e-7,4.799936941169575e-8,5.986737960483879e-8
5.098962891462853e-9,0.004916615061449246,7.383888108355071e-7,1.1867946146272035e-8,9.210285497829319e-9
5.0989629091817904e-9,0.004916604004037207,7.793551393467968e-7,1.5161554734873852e-7,1.1973443906754258e-7
5.09896302878282e-9,0.004916630699317308,7.19171222237602e-7,5.729889181410286e-7,5.848570290254429e-7
5.0989631039699554e-9,0.00491655535209102,1.2616752001397826e-6,1.4286562085354438e-7,1.7683873011264952e-7
5.098963105440742e-9,0.004916539156441598,1.2777742726525916e-6,9.612347740722953e-8,1.683188747847453e-7
5.098963105853661e-9,0.004916598114041142,1.2219040303479591e-6,2.347388992669114e-7,2.2772555530536923e-7
5.098963106573548e-9,0.004916678520818841,1.1101858869248342e-6,3.864790825199019e-7,3.453876561252401e-7
5.0989631077965186e-9,0.004916564749874136,1.2516287115156017e-6,1.9845020510212267e-7,2.110550121869892e-7
5.0989631085498435e-9,0.004916551853126664,1.2649777510997602e-6,1.7418085813329938e-7,1.9848281226586553e-7
5.098963114203547e-9,0.004916569503382378,1.2494034122441504e-6,2.342783984365509e-7,2.4430439225398006e-7
5.098963119324948e-9,0.004916584428306197,1.2436291544045988e-6,2.6006748884586496e-7,2.5996159820351754e-7
5.098963122523292e-9,0.004916588684436693,1.2387219481807374e-6,2.8355344191259553e-7,2.779219794319943e-7
5.098963122979598e-9,0.004916569348910674,1.2522353685970742e-6,2.699680427828116e-7,2.7769185544457287e-7
5.098963130332754e-9,0.004916455495512393,1.3623450155192227e-6,5.1223029243598484e-8,1.7407536506652833e-7
5.098963132351053e-9,0.0049166161347280815,1.2043884026118603e-6,3.6345354471721004e-7,3.4999291528947654e-7
5.0989631451288505e-9,0.004917084051178026,7.342438404080123e-7,7.452221327720611e-7,1.0637944797053935e-7
5.09896315016239e-9,0.004916589677240622,1.2398836381841896e-6,3.8325526866861995e-7,3.7393991078715774e-7
5.09896316935903e-9,0.004916581970270794,1.2415913178384388e-6,4.4035961347095337e-7,4.3657020432874566e-7
5.098963185422783e-9,0.004916307663936311,1.509211580758512e-6,9.913606223665478e-8,1.7246339120902122e-7
5.098963195442812e-9,0.004916791357276141,1.1487472220599584e-6,5.15424038281806e-7,4.3979368638247257e-7
5.098963233231538e-9,0.004916643065700182,1.1968222162811966e-6,6.121326353103836e-7,5.917643720749766e-7
5.0989632821959595e-9,0.0049165921820322435,1.2551093546293983e-6,6.648619056289017e-7,6.633748416788877e-7
5.098963282821286e-9,0.00491672938587916,1.294991351862722e-6,5.7621221859438e-7,5.240684404270724e-7
5.098963287286741e-9,0.00491612109313898,1.6965420131369187e-6,2.9048092554749823e-7,1.749966759234667e-7
5.098963291425236e-9,0.004916612965618684,1.2513781870659317e-6,6.789073435309086e-7,6.700523517793045e-7
5.0989632981188546e-9,0.0049166071773072305,1.2583766798949607e-6,6.869663733178151e-7,6.781115371268243e-7
5.098963302405833e-9,0.0049167052043082434,1.2587153288691435e-6,6.62789386636682e-7,6.21697909082286e-7
5.098963317500086e-9,0.004916655068590726,1.2846573044402194e-6,6.819929164327813e-7,6.577565509360284e-7
5.098963324228869e-9,0.004916646659328941,1.2745014008473707e-6,7.074595758285006e-7,6.829467602074147e-7
5.098963338019753e-9,0.004916649561399343,1.286474226810352e-6,7.166698833612048e-7,6.967623048694805e-7
5.098963340071675e-9,0.004916647320868449,1.2926619257830845e-6,7.169001081064885e-7,6.942296022316441e-7
5.098963370728191e-9,0.004916684743827603,1.3167443636451606e-6,7.380838137203817e-7,6.983741186559201e-7
1.088931613793388,76.78597841942734,2.407139378564745,5.155111672616512,22.481612944969967
1.0915228222472904,54.567213178274336,2.314475267560576,38.56885444903902,39.55821219423127
