frame	deltaG
1	-2.946
2	-14.144
3	-12.4592
4	-36.5331
5	-40.2304
6	-31.035
7	-33.3352
8	-36.4291
9	-35.3528
10	-28.3887
11	-32.0584
12	-36.4829
13	-37.8994
14	-41.6144
15	-45.0469
16	-37.2199
17	-34.0244
18	-38.7804
19	-40.931
20	-37.849
21	-39.1279
22	-40.7438
23	-39.5807
24	-36.3733
25	-36.7414
26	-43.5462
27	-31.1591
28	-37.4542
29	-52.9089
30	-41.4963
31	-22.8902
32	-37.1752
33	-33.1806
34	-42.0027
35	-46.8709
36	-40.7895
37	-40.0152
38	-38.2447
39	-34.9114
40	-38.9602
41	-39.1261
42	-48.5665
43	-41.4731
44	-42.7448
45	-51.0089
46	-35.058
47	-49.9557
48	-50.4062
49	-45.767
50	-47.3784
51	-52.7679
52	-50.5577
53	-41.2639
54	-46.1817
55	-44.6072
56	-42.0209
57	-39.2089
58	-51.7451
59	-40.6788
60	-35.7546
61	-49.0205
62	-48.5937
63	-45.9079
64	-44.9215
65	-40.7726
66	-45.5457
67	-44.0326
68	-55.9093
69	-38.6694
70	-41.1389
71	-39.6816585714
73	8.94197987164
