frame	deltaG
1	-19.0342
2	-22.5504
3	-2.8008
4	-14.479
5	-11.7496
6	-9.9966
7	-8.6501
8	-10.5963
9	-8.3226
10	-10.2873
11	-6.9405
12	-9.4783
13	-6.294
14	-10.0309
15	-12.8207
16	-9.7405
17	-7.906
18	-7.5935
19	-14.005
20	-21.3412
21	-13.5149
22	-1.8666
23	-6.9011
24	-6.9501
25	1.5404
26	-11.5282
27	-15.5129
28	-9.0049
29	-15.2365
30	-5.7118
31	-7.4126
32	-17.7557
33	-5.7454
34	-16.7257
35	-11.4011
36	-5.7241
37	-7.2768
38	-17.3113
39	-13.032
40	-5.1173
41	-5.9388
42	-8.2127
43	-1.634
44	-12.3681
45	-12.978
46	-0.7488
47	-4.78
48	-8.1727
49	-10.3867
50	-8.331
51	-22.4791
52	-25.8868
53	-11.891
54	-10.4429
55	-6.8321
56	-7.382
57	-10.794
58	-18.0673
59	-16.6342
60	-5.8244
61	-13.2913
62	-5.7685
63	-17.6521
64	-17.5182
65	-17.0221
66	-14.0565
67	-9.4713
68	-8.9614
69	-8.2834
70	-9.4191
71	-10.6862085714
73	5.41107485194
