frame	deltaG
1	-18.2035
2	-14.4638
3	-12.7407
4	-11.3444
5	-4.5947
6	-14.9906
7	-16.1337
8	-3.8582
9	-21.2339
10	-14.2354
11	-25.7243
12	-19.9981
13	-15.9096
14	-15.5016
15	-20.2728
16	-7.2626
17	-7.3839
18	-16.4138
19	10.9454
20	-7.4163
21	2.6469
22	-18.333
23	-11.5176
24	-21.7985
25	-6.987
26	-9.0559
27	-12.8931
28	-9.9454
29	-7.3804
30	-6.0989
31	-5.3439
32	-1.8768
33	-9.7515
34	-4.7803
35	-5.2188
36	-7.4698
37	-9.325
38	-8.8685
39	-6.5512
40	-4.9454
41	0.318
42	-5.2026
43	-1.4823
44	-4.6686
45	-7.2481
46	-7.7277
47	-5.9148
48	1.6326
49	0.2364
50	1.4099
51	1.3017
52	-10.9597
53	-5.4847
54	2.8923
55	-14.0054
56	-3.0695
57	-10.8134
58	-2.5131
59	-6.0102
60	-5.7177
61	-1.7901
62	-1.4038
63	-11.967
64	-6.1872
65	-5.5466
66	-8.335
67	-6.109
68	-1.6911
69	-8.4933
70	-5.2116
71	-8.02846
73	6.70683069859
