frame	deltaG
1	-28.2458
2	-25.6378
3	-28.7001
4	-23.1299
5	-26.5985
6	-32.5904
7	-23.5291
8	-35.4865
9	-36.6048
10	-34.5469
11	-22.019
12	-32.3854
13	-37.2081
14	-36.4537
15	-29.0159
16	-25.5825
17	-34.3185
18	-33.0392
19	-26.5407
20	-31.1461
21	-30.1494
22	-32.5659
23	-20.2755
24	-29.5375
25	-30.7245
26	-28.3688
27	-31.6397
28	-27.1646
29	-23.7907
30	-29.5372
31	-25.1439
32	-22.5321
33	-30.0508
34	-18.2844
35	-24.9806
36	-25.182
37	-24.4862
38	-23.8127
39	-29.2252
40	-21.6865
41	-23.6752
42	-25.8737
43	-19.9766
44	-21.1212
45	-24.0505
46	-30.5037
47	-24.678
48	-18.5365
49	-21.2561
50	-22.657
51	-22.6114
52	-25.2648
53	-18.6646
54	-23.6537
55	-17.8785
56	-25.1575
57	-31.9321
58	-21.7523
59	-23.8819
60	-22.0241
61	-29.8438
62	-19.1895
63	-13.8093
64	-14.525
65	-17.7837
66	-17.6577
67	-20.0485
68	-32.008
69	-31.6817
70	-35.3226
71	-26.1276614286
73	5.59940393891
