frame	deltaG
1	-1.7835
2	-8.3664
3	-15.7403
4	-18.4336
5	-20.8763
6	-7.1353
7	-24.4879
8	-25.4103
9	-16.1825
10	-15.673
11	-18.6845
12	-19.1381
13	-18.237
14	-9.9483
15	-25.2673
16	-25.7325
17	-24.6928
18	-9.5876
19	-8.6235
20	-14.3035
21	-14.3395
22	-8.8481
23	-18.9876
24	-13.8426
25	-12.5915
26	-14.335
27	-19.8613
28	-14.2993
29	-18.2576
30	-13.1916
31	-15.6248
32	-14.0775
33	-17.3952
34	-19.7286
35	-16.038
36	-16.9445
37	-14.4415
38	-5.4646
39	-12.0617
40	-15.1815
41	-9.4834
42	-13.8843
43	-18.8822
44	-12.845
45	-13.0844
46	-10.2099
47	-13.9399
48	-13.7909
49	-8.4612
50	-12.2698
51	-17.7862
52	-16.2064
53	-15.282
54	-12.0156
55	-15.1639
56	-12.8458
57	-21.4863
58	-9.353
59	-10.4819
60	-8.601
61	-11.9311
62	-5.9609
63	-18.025
64	-5.7736
65	-21.6825
66	-18.5396
67	-13.1248
68	-12.4636
69	-10.9242
70	-9.6769
71	-14.5427357143
73	5.08628668774
