frame	deltaG
1	-8.5909
2	1.0969
3	-13.2082
4	-12.461
5	-18.7981
6	-11.7516
7	-15.8167
8	-8.8862
9	-11.9803
10	-19.0901
11	-17.811
12	-19.7437
13	-15.197
14	-26.5781
15	-19.1078
16	-11.4922
17	-20.7783
18	-18.9253
19	-8.6185
20	-10.7128
21	-17.714
22	-7.2149
23	-17.3918
24	-7.3019
25	-14.3295
26	-17.0008
27	-21.9426
28	-25.0641
29	-18.839
30	-13.6085
31	-8.9835
32	-8.0096
33	-23.2139
34	-13.2384
35	-11.4578
36	1.8427
37	-0.9949
38	-0.3754
39	-3.2309
40	-3.17
41	-2.6298
42	-4.7851
43	-8.174
44	-4.5494
45	-7.0054
46	-12.752
47	-8.283
48	1.3418
49	-2.4194
50	-13.8133
51	-6.5344
52	-9.218
53	-2.2629
54	-7.6494
55	-6.8332
56	-9.1136
57	-4.4486
58	-13.6176
59	-14.5129
60	3.5183
61	-12.3153
62	-13.178
63	-0.6684
64	3.345
65	-9.5141
66	-5.8357
67	-4.8844
68	-3.9978
69	0.0923
70	4.143
71	-9.94635714286
73	7.29671865411
