frame	deltaG
1	-13.2471
2	-27.2438
3	-34.9709
4	-30.7509
5	-28.0607
6	-37.2438
7	-30.0016
8	-27.7262
9	-28.3392
10	-30.404
11	-27.5585
12	-20.4716
13	-17.5372
14	-10.637
15	-15.4342
16	-12.8989
17	-14.4645
18	-6.358
19	-19.5897
20	-19.6991
21	-12.5856
22	-12.7326
23	-12.272
24	-14.5368
25	-10.861
26	-16.195
27	-12.3411
28	-16.0259
29	-18.1971
30	-13.2754
31	-16.516
32	-13.2792
33	-20.521
34	-18.1162
35	-10.0962
36	-11.7462
37	-11.7836
38	-12.8583
39	-11.741
40	-9.3245
41	-13.1216
42	-14.4918
43	-18.6043
44	-8.5678
45	-11.5502
46	-18.6397
47	-7.03
48	-15.2871
49	-13.6313
50	-11.3909
51	-8.2767
52	-12.2918
53	-16.422
54	-8.2117
55	-11.8428
56	-17.4454
57	-16.887
58	-11.6666
59	-7.9025
60	-4.8934
61	-14.602
62	-7.6831
63	-15.2453
64	-12.2567
65	-8.9359
66	-9.0042
67	-24.3994
68	-13.1038
69	-16.6759
70	-16.6202
71	-15.9188957143
73	7.03774567269
